sample_id,kamer,positie,onderhoudscyclus,temp_zone1_C,temp_zone2_C,temp_zone3_C,druk_mbar,gasflow_1_sccm,gasflow_2_sccm,vermogen_W,procestijd_min,kamer_vochtigheid_pct,substraat_temp_C,inline_dikte_nm,inline_reflectantie,lab_dikte_nm,lab_uniformiteit_pct,lab_stress_MPa,lab_gemeten
VM-02473,Chamber_A,edge,19,200.2,206.4,231.5,5.04,100.8,50.2,532,74.0,2.75,184.7,96.0,0.4952,,,,0
VM-02474,Chamber_B,corner,17,202.9,211.6,219.8,5.12,98.7,50.1,493,81.3,1.91,181.1,99.3,0.5293,103.33,90.8,49.7,1
VM-02475,Chamber_B,edge,17,200.2,217.1,211.8,5.12,102.0,54.6,529,113.7,1.54,179.2,114.6,0.5012,,,,0
VM-02476,Chamber_A,center,49,202.8,217.0,221.7,4.99,100.1,51.1,519,54.0,1.24,180.7,103.2,0.5172,,,,0
VM-02477,Chamber_C,center,8,200.6,210.6,215.3,4.91,104.4,51.5,493,50.1,1.89,179.7,105.1,0.4851,,,,0
VM-02478,Chamber_A,center,33,211.2,209.5,223.5,5.09,102.0,49.2,493,70.5,1.21,183.2,103.4,0.5178,,,,0
VM-02479,Chamber_C,center,8,206.3,204.7,214.2,4.93,103.9,50.9,507,33.6,2.36,180.4,93.0,0.5024,,,,0
VM-02480,Chamber_C,corner,2,196.6,216.6,217.1,5.05,96.8,49.0,523,92.0,1.71,181.7,104.1,0.5019,,,,0
VM-02481,Chamber_A,center,18,196.2,214.5,220.4,5.06,107.2,53.7,497,56.5,2.01,180.6,98.9,0.4979,,,,0
VM-02482,Chamber_C,center,1,203.2,204.8,213.4,5.42,98.0,47.3,467,75.6,2.4,181.0,110.1,0.4954,,,,0
VM-02483,Chamber_C,center,47,205.0,204.8,221.7,4.84,101.9,54.2,496,104.0,2.02,181.4,100.5,0.4959,97.87,92.9,40.1,1
VM-02484,Chamber_A,edge,48,196.5,208.6,223.2,5.1,101.5,47.2,511,78.2,1.68,176.3,100.4,0.4957,,,,0
VM-02485,Chamber_B,edge,38,195.3,212.5,223.5,5.51,104.5,51.3,498,32.3,1.81,179.9,102.1,0.5057,,,,0
VM-02486,Chamber_B,edge,8,204.8,203.1,223.2,5.36,104.5,51.6,467,75.9,2.08,187.0,101.3,0.4946,,,,0
VM-02487,Chamber_C,edge,22,206.7,207.5,226.1,5.12,104.7,44.8,476,69.3,2.21,181.5,103.5,0.5196,,,,0
VM-02488,Chamber_B,corner,24,196.9,216.5,219.1,4.9,104.9,48.7,489,32.6,1.84,179.4,103.3,0.4952,,,,0
VM-02489,Chamber_A,edge,1,196.1,204.7,227.0,4.82,94.2,51.9,521,65.7,2.09,178.9,88.7,0.496,96.16,91.6,39.8,1
VM-02490,Chamber_C,edge,13,200.8,208.8,229.0,5.24,106.6,50.4,492,117.3,1.36,184.2,106.0,0.4895,,,,0
VM-02491,Chamber_C,center,5,203.0,208.6,217.6,4.95,95.2,49.5,495,64.0,2.1,182.0,106.7,0.5041,,,,0
VM-02492,Chamber_C,center,13,203.9,199.4,216.5,4.8,104.7,54.1,504,90.6,2.47,183.6,97.4,0.49,94.3,94.2,25.7,1
VM-02493,Chamber_C,edge,36,196.9,205.8,218.5,4.66,99.2,54.8,454,41.1,2.29,180.9,85.4,0.4837,,,,0
VM-02494,Chamber_A,edge,10,200.2,211.4,219.8,5.17,108.2,54.8,496,57.6,1.62,181.0,106.0,0.515,,,,0
VM-02495,Chamber_C,corner,21,206.7,219.6,222.1,5.0,100.2,50.8,523,63.1,1.27,179.3,107.2,0.5043,,,,0
VM-02496,Chamber_C,edge,17,194.6,217.8,217.5,4.82,103.3,43.4,474,44.2,2.42,176.1,114.0,0.5124,,,,0
VM-02497,Chamber_B,edge,7,194.6,217.5,216.2,5.05,105.8,49.5,477,87.8,2.22,185.0,107.1,0.5027,,,,0
VM-02498,Chamber_B,edge,23,192.3,219.4,225.0,4.74,104.8,46.9,495,104.9,2.39,181.1,99.0,0.5222,,,,0
VM-02499,Chamber_A,center,7,193.8,216.0,225.6,4.36,96.2,50.6,507,53.6,1.63,180.9,109.0,0.5025,,,,0
VM-02500,Chamber_A,edge,41,202.1,216.8,217.6,5.28,95.0,48.9,507,40.1,1.07,187.2,108.1,0.5118,,,,0
VM-02501,Chamber_C,center,46,201.4,213.8,214.6,4.96,95.0,51.5,499,55.3,1.9,177.7,103.1,0.4955,,,,0
VM-02502,Chamber_B,corner,6,193.3,219.1,223.0,4.63,95.8,51.2,443,55.5,1.53,184.1,101.7,0.4862,,,,0
VM-02503,Chamber_B,center,42,200.2,215.2,216.1,5.67,93.3,48.9,507,116.7,2.27,173.3,105.5,0.5074,106.9,93.6,66.1,1
VM-02504,Chamber_C,center,8,200.9,210.0,219.8,5.02,94.3,47.8,504,95.1,1.09,182.8,103.0,0.4883,,,,0
VM-02505,Chamber_B,corner,39,206.4,206.4,219.3,5.18,103.1,45.4,483,32.5,1.82,177.5,95.5,0.4848,,,,0
VM-02506,Chamber_C,edge,1,204.3,212.0,215.4,4.86,97.7,45.3,488,108.9,2.57,179.8,97.0,0.5064,,,,0
VM-02507,Chamber_A,edge,15,194.3,209.8,217.6,5.09,95.7,49.9,548,85.9,1.6,179.2,103.4,0.4986,,,,0
VM-02508,Chamber_A,edge,27,192.6,210.8,224.2,5.08,89.3,54.6,516,71.5,0.82,179.5,102.2,0.5002,,,,0
VM-02509,Chamber_A,center,21,195.2,213.4,215.8,5.11,98.1,53.0,476,79.0,2.37,174.9,100.8,0.4874,,,,0
VM-02510,Chamber_A,edge,27,205.2,211.9,221.1,4.52,102.2,51.4,480,32.1,2.14,181.8,92.6,0.5083,,,,0
VM-02511,Chamber_C,edge,44,196.5,214.2,219.4,5.71,92.9,54.5,501,54.7,1.87,178.1,105.2,0.5034,,,,0
VM-02512,Chamber_A,edge,23,202.4,210.5,229.2,5.4,99.8,50.8,518,103.6,2.25,181.2,105.2,0.5089,,,,0
VM-02513,Chamber_C,edge,9,191.0,206.9,218.0,4.85,104.2,47.2,514,96.4,2.14,179.3,104.8,0.4952,,,,0
VM-02514,Chamber_B,corner,36,209.1,210.0,222.6,4.88,93.6,52.5,485,64.0,2.75,184.0,96.6,0.5015,,,,0
VM-02515,Chamber_C,edge,22,193.5,204.0,220.1,4.33,91.6,54.2,470,80.9,1.55,184.1,104.0,0.5019,,,,0
VM-02516,Chamber_C,edge,17,195.5,206.7,222.2,4.79,110.2,51.9,509,47.1,0.91,180.2,99.7,0.5099,96.68,92.8,40.9,1
VM-02517,Chamber_A,center,2,202.9,215.9,210.5,4.93,103.1,51.1,496,46.2,1.29,176.2,102.1,0.4937,,,,0
VM-02518,Chamber_B,edge,8,205.3,206.9,224.4,5.31,107.6,54.1,507,50.9,1.81,179.3,88.2,0.5,,,,0
VM-02519,Chamber_A,edge,32,202.2,210.7,220.7,5.44,98.1,52.1,484,61.6,2.49,180.4,96.8,0.4943,,,,0
VM-02520,Chamber_C,center,49,200.7,208.7,217.0,5.15,101.4,50.2,491,80.4,1.42,173.3,91.8,0.5024,,,,0
VM-02521,Chamber_B,center,37,198.1,214.3,221.2,5.29,108.1,52.0,484,64.6,1.68,176.7,96.3,0.5039,,,,0
VM-02522,Chamber_A,center,13,193.7,205.0,226.0,5.42,97.6,54.2,453,92.1,2.73,180.9,94.4,0.4854,,,,0
VM-02523,Chamber_A,center,31,196.8,203.9,234.8,4.12,94.1,49.2,517,95.2,1.99,182.1,95.1,0.4951,,,,0
VM-02524,Chamber_C,edge,30,198.3,201.9,228.7,4.94,92.5,47.7,485,62.7,1.66,179.5,100.9,0.4809,,,,0
VM-02525,Chamber_A,edge,45,204.1,210.8,210.1,4.64,109.4,49.0,476,71.2,1.76,174.3,98.1,0.5017,,,,0
VM-02526,Chamber_C,corner,19,197.8,204.2,219.6,5.16,97.0,49.8,480,63.1,2.41,183.6,92.3,0.5078,,,,0
VM-02527,Chamber_B,center,9,202.3,213.9,204.8,4.59,101.3,50.4,498,78.2,2.23,186.0,98.0,0.4973,,,,0
VM-02528,Chamber_B,edge,20,203.8,215.7,219.3,5.25,95.5,55.9,543,96.3,1.65,182.3,103.7,0.506,,,,0
VM-02529,Chamber_B,edge,37,195.2,205.7,221.6,4.74,94.8,49.8,520,67.6,2.15,177.6,91.9,0.4763,,,,0
VM-02530,Chamber_B,corner,2,199.1,208.8,219.5,4.83,97.7,52.8,511,92.5,2.59,183.9,95.9,0.5065,,,,0
VM-02531,Chamber_C,corner,12,199.8,223.3,213.8,5.26,99.8,47.6,486,100.5,1.99,183.4,107.5,0.5025,,,,0
VM-02532,Chamber_B,center,36,201.1,208.3,216.2,5.33,103.2,45.7,525,39.1,2.09,181.9,98.6,0.489,,,,0
VM-02533,Chamber_C,center,22,200.9,205.8,229.1,5.23,93.8,51.0,506,85.1,1.73,183.7,83.1,0.4988,,,,0
VM-02534,Chamber_A,corner,37,208.5,207.4,225.2,4.7,100.8,48.8,477,31.1,2.23,181.8,89.4,0.5145,,,,0
VM-02535,Chamber_B,edge,8,201.4,201.7,223.5,5.11,100.5,42.0,493,36.4,1.44,180.1,94.7,0.4832,,,,0
VM-02536,Chamber_B,corner,16,207.4,210.7,215.2,4.62,97.4,44.9,541,49.8,1.31,179.9,101.9,0.5031,,,,0
VM-02537,Chamber_B,edge,11,194.7,209.7,215.2,5.18,94.2,54.7,486,36.8,2.3,179.5,94.4,0.4954,,,,0
VM-02538,Chamber_A,center,33,197.8,220.5,216.0,5.44,106.3,53.3,538,100.4,1.62,182.9,106.3,0.5193,,,,0
VM-02539,Chamber_B,edge,15,209.8,214.5,223.5,4.99,99.3,50.3,472,44.1,1.84,181.4,100.1,0.5069,,,,0
VM-02540,Chamber_A,edge,18,203.6,218.5,220.6,4.43,100.5,50.6,492,109.5,2.45,175.5,102.8,0.5195,,,,0
VM-02541,Chamber_C,center,17,201.7,203.2,220.1,4.93,101.2,49.5,485,113.9,2.14,178.1,103.2,0.5057,,,,0
VM-02542,Chamber_B,edge,13,198.1,210.2,218.1,4.96,103.1,52.2,506,118.8,1.81,178.6,103.4,0.4919,,,,0
VM-02543,Chamber_B,center,16,201.7,208.8,225.1,5.42,93.5,45.8,503,67.6,2.39,169.4,100.5,0.5062,,,,0
VM-02544,Chamber_B,edge,7,201.8,209.9,216.9,4.95,109.2,56.3,511,103.4,2.22,179.4,106.8,0.5092,,,,0
VM-02545,Chamber_A,edge,21,196.0,210.5,225.9,4.38,94.0,50.8,479,75.3,1.69,181.7,103.1,0.504,,,,0
VM-02546,Chamber_A,center,48,203.9,203.8,205.7,5.04,97.9,45.7,513,81.0,1.76,180.5,88.9,0.4967,,,,0
VM-02547,Chamber_C,center,1,195.6,211.0,224.3,4.74,96.7,50.3,489,74.3,2.25,179.0,99.0,0.5013,,,,0
VM-02548,Chamber_C,edge,45,200.4,204.8,222.1,5.35,112.3,52.1,495,63.4,2.13,174.8,99.4,0.5108,,,,0
VM-02549,Chamber_C,center,30,206.6,208.2,229.5,4.85,100.4,45.9,475,69.8,1.94,180.0,103.8,0.4936,,,,0
VM-02550,Chamber_C,corner,47,198.5,208.5,212.6,5.13,103.6,43.8,515,65.6,1.67,184.1,100.7,0.4885,,,,0
VM-02551,Chamber_A,center,36,201.1,209.4,233.5,4.4,97.3,47.3,512,118.1,0.99,179.0,97.5,0.5221,,,,0
VM-02552,Chamber_A,center,18,205.2,199.8,219.3,4.61,104.4,50.4,513,48.1,1.78,182.6,94.9,0.4963,,,,0
VM-02553,Chamber_B,center,38,196.6,206.0,220.6,5.3,102.8,53.4,504,86.8,1.63,180.8,104.3,0.5094,,,,0
VM-02554,Chamber_C,corner,40,194.3,205.2,221.6,4.53,95.8,51.5,531,85.9,1.62,182.1,100.2,0.4833,,,,0
VM-02555,Chamber_A,center,3,197.8,212.6,227.4,5.09,100.3,49.6,476,55.5,1.93,176.7,105.1,0.5027,,,,0
VM-02556,Chamber_A,center,39,203.0,210.1,213.9,4.88,102.6,51.2,500,92.0,3.36,175.6,93.7,0.5258,,,,0
VM-02557,Chamber_B,edge,17,196.4,203.8,222.1,4.92,99.9,49.8,495,90.6,2.35,175.7,91.1,0.4981,,,,0
VM-02558,Chamber_B,center,26,200.5,216.1,218.1,4.47,101.1,48.9,527,95.9,1.73,180.7,108.5,0.5084,,,,0
VM-02559,Chamber_C,corner,32,197.1,208.5,226.6,5.0,97.0,50.4,519,62.6,1.96,178.8,101.5,0.5107,,,,0
VM-02560,Chamber_C,center,7,200.3,207.8,211.1,5.05,100.3,54.8,536,35.3,3.38,174.9,96.3,0.5096,,,,0
VM-02561,Chamber_C,center,35,206.3,212.0,225.2,4.76,92.4,53.0,496,105.5,2.03,182.5,99.8,0.5095,,,,0
VM-02562,Chamber_B,edge,3,193.3,205.8,218.8,4.97,101.1,48.7,498,96.1,2.59,184.8,97.9,0.4976,,,,0
VM-02563,Chamber_C,center,15,200.9,212.0,210.4,4.67,101.7,46.7,486,117.3,1.39,180.4,108.5,0.504,,,,0
VM-02564,Chamber_C,center,22,191.0,204.7,223.8,4.99,95.9,50.3,525,95.6,2.08,180.4,85.1,0.4993,,,,0
VM-02565,Chamber_C,center,17,192.6,216.9,226.1,5.48,101.2,51.1,508,45.0,1.31,177.6,103.2,0.5118,,,,0
VM-02566,Chamber_A,edge,31,191.1,215.4,217.1,5.07,108.0,47.8,527,79.1,1.52,173.2,102.7,0.5099,,,,0
VM-02567,Chamber_A,center,4,203.5,216.3,221.7,5.45,97.0,51.2,519,44.2,1.9,184.9,99.1,0.4907,,,,0
VM-02568,Chamber_C,corner,10,196.8,213.2,217.8,4.82,109.7,55.6,497,52.5,1.98,179.6,91.1,0.5051,98.3,92.2,64.4,1
VM-02569,Chamber_B,center,9,197.8,209.1,234.3,4.81,95.5,51.6,479,70.6,2.06,179.9,95.9,0.4933,,,,0
VM-02570,Chamber_A,center,47,206.9,208.6,214.7,4.71,101.5,45.7,472,105.3,2.48,178.6,90.0,0.4685,,,,0
VM-02571,Chamber_C,edge,43,206.1,205.7,219.8,5.36,97.3,52.8,486,101.1,1.31,181.3,101.3,0.4942,,,,0
VM-02572,Chamber_B,center,26,195.5,205.9,223.6,5.0,89.7,56.7,489,69.8,2.71,180.7,96.5,0.4917,,,,0
VM-02573,Chamber_A,edge,22,201.5,207.2,211.6,4.79,100.1,51.6,487,104.7,2.5,179.7,95.3,0.4816,,,,0
VM-02574,Chamber_B,center,47,214.4,206.5,221.4,4.96,103.3,47.2,449,46.1,1.19,179.9,99.6,0.5033,,,,0
VM-02575,Chamber_C,edge,29,202.0,215.0,219.0,5.08,106.8,54.4,482,110.0,1.83,180.1,104.8,0.5109,,,,0
VM-02576,Chamber_C,center,6,200.3,208.7,217.3,4.99,100.9,53.9,506,73.8,2.33,174.2,108.4,0.5157,97.66,96.2,52.6,1
VM-02577,Chamber_B,edge,24,196.2,206.2,225.7,4.93,98.0,51.8,531,36.2,1.77,172.1,92.8,0.4973,,,,0
VM-02578,Chamber_A,edge,16,203.8,216.5,226.3,5.07,98.6,49.6,505,87.4,2.06,181.8,104.7,0.5076,,,,0
VM-02579,Chamber_B,edge,43,187.7,212.8,223.2,4.78,94.8,45.0,499,105.8,2.64,181.7,99.5,0.505,106.68,91.7,62.2,1
VM-02580,Chamber_A,edge,36,195.8,202.4,230.0,4.66,105.6,47.3,511,64.4,1.78,176.3,92.4,0.5023,,,,0
VM-02581,Chamber_C,center,1,194.8,210.5,225.5,5.42,95.5,55.1,507,84.3,2.53,183.5,98.8,0.5114,,,,0
VM-02582,Chamber_A,edge,31,194.2,216.6,213.9,5.08,91.9,48.4,489,113.4,1.05,176.6,106.5,0.5196,,,,0
VM-02583,Chamber_C,center,32,209.5,208.2,221.8,5.29,99.4,57.4,472,108.4,2.34,178.3,95.2,0.5031,,,,0
VM-02584,Chamber_B,center,13,205.4,205.3,210.8,5.01,88.4,53.6,508,73.2,2.86,187.1,98.8,0.4929,,,,0
VM-02585,Chamber_B,edge,8,208.1,211.1,216.2,4.78,101.1,51.3,472,81.3,1.27,183.2,107.6,0.4945,103.18,91.8,42.6,1
VM-02586,Chamber_B,center,8,195.2,216.8,226.9,5.16,93.3,48.6,496,83.8,1.57,181.4,102.8,0.5004,,,,0
VM-02587,Chamber_B,corner,40,202.4,199.3,219.9,5.1,98.9,46.7,464,49.2,2.3,178.8,103.2,0.5074,,,,0
VM-02588,Chamber_C,edge,8,202.2,197.9,213.0,4.76,102.6,52.1,505,48.0,2.91,184.1,91.5,0.4934,,,,0
VM-02589,Chamber_C,edge,7,196.4,210.8,227.9,4.71,98.9,51.1,473,77.5,2.03,185.8,102.4,0.4903,,,,0
VM-02590,Chamber_A,center,42,185.8,211.1,217.4,5.28,99.2,46.4,482,95.7,1.7,176.1,91.9,0.4979,,,,0
VM-02591,Chamber_A,center,24,195.7,211.5,223.2,5.28,92.8,50.6,528,101.2,2.54,179.8,100.8,0.5082,101.27,91.3,52.2,1
VM-02592,Chamber_A,center,24,201.2,210.1,220.0,5.05,102.1,51.5,492,105.8,2.25,174.6,95.8,0.5005,,,,0
VM-02593,Chamber_C,center,5,200.8,212.3,225.3,4.94,94.7,57.0,475,36.3,3.28,178.5,90.7,0.4931,,,,0
VM-02594,Chamber_A,corner,31,196.9,206.9,230.4,4.65,91.5,51.0,521,116.8,1.71,179.8,100.2,0.5035,,,,0
VM-02595,Chamber_B,edge,39,200.0,204.4,223.3,5.32,96.1,48.4,498,41.9,2.34,180.1,97.4,0.4929,,,,0
VM-02596,Chamber_B,edge,47,201.3,203.6,217.4,4.76,101.8,46.4,515,73.2,1.35,176.3,99.2,0.4931,,,,0
VM-02597,Chamber_A,corner,14,199.9,217.7,223.0,4.68,100.7,50.9,505,30.7,2.56,177.7,106.7,0.5035,104.43,90.8,74.4,1
VM-02598,Chamber_C,edge,38,205.0,213.5,227.4,4.63,104.3,50.3,518,38.6,1.86,178.5,91.6,0.5061,,,,0
VM-02599,Chamber_C,edge,20,196.7,211.2,232.2,4.88,108.1,49.5,497,115.3,1.55,184.0,101.4,0.4998,,,,0
VM-02600,Chamber_C,corner,44,207.9,208.1,216.5,4.79,102.8,48.0,496,44.3,1.65,180.8,97.8,0.4976,,,,0
VM-02601,Chamber_A,center,25,198.6,205.6,214.6,5.43,111.0,49.9,537,53.0,1.58,177.0,95.9,0.5061,,,,0
VM-02602,Chamber_B,edge,13,204.8,215.1,221.3,4.82,98.2,54.3,456,74.6,1.45,178.5,91.5,0.508,,,,0
VM-02603,Chamber_A,center,24,205.1,207.1,218.7,4.84,106.7,48.0,488,44.8,2.48,176.3,105.2,0.4967,,,,0
VM-02604,Chamber_A,edge,8,202.6,200.5,224.7,5.09,100.0,52.1,507,48.6,2.09,176.6,86.4,0.4894,,,,0
VM-02605,Chamber_A,corner,2,196.1,211.9,219.6,4.76,96.4,55.4,528,97.5,1.72,180.8,101.9,0.5264,,,,0
VM-02606,Chamber_A,edge,49,193.6,205.0,223.3,4.48,97.7,49.6,507,108.2,2.46,180.2,95.8,0.5068,,,,0
VM-02607,Chamber_B,center,11,199.8,212.7,218.3,4.77,102.8,49.2,478,70.9,2.63,177.5,106.4,0.4969,,,,0
VM-02608,Chamber_B,center,40,201.9,215.2,225.0,4.77,108.8,45.3,478,119.1,2.49,185.0,104.3,0.5011,,,,0
VM-02609,Chamber_A,center,41,192.2,213.7,214.0,4.29,105.9,48.5,502,90.9,1.83,181.1,98.9,0.5007,102.49,95.1,53.4,1
VM-02610,Chamber_A,center,40,199.6,202.1,218.4,4.79,109.0,48.4,470,81.2,2.3,179.7,95.5,0.4928,,,,0
VM-02611,Chamber_B,edge,44,206.3,216.9,227.8,4.95,90.3,50.6,484,110.7,2.25,178.3,105.0,0.5183,,,,0
VM-02612,Chamber_C,corner,9,206.2,207.6,221.9,4.98,95.3,48.0,533,46.7,2.08,182.3,101.2,0.5115,,,,0
VM-02613,Chamber_B,corner,49,204.1,203.6,220.8,5.68,97.9,49.5,494,78.3,1.97,185.1,96.1,0.472,,,,0
VM-02614,Chamber_B,corner,6,207.2,209.8,219.7,5.06,101.9,48.1,498,111.2,3.22,175.0,104.3,0.5143,,,,0
VM-02615,Chamber_B,edge,28,200.2,201.4,222.0,4.86,101.9,50.3,502,38.1,2.32,181.7,82.7,0.4928,,,,0
VM-02616,Chamber_A,center,27,197.7,216.8,223.2,5.68,98.8,50.0,522,43.4,1.95,179.9,100.3,0.4985,,,,0
VM-02617,Chamber_C,center,15,202.9,217.0,215.5,5.33,106.3,44.5,521,94.5,1.63,178.0,103.8,0.517,,,,0
VM-02618,Chamber_C,corner,29,208.1,208.4,214.1,5.09,100.7,53.5,500,35.5,1.41,183.9,99.0,0.4998,,,,0
VM-02619,Chamber_B,corner,35,205.6,208.6,218.8,5.14,99.5,46.2,481,67.1,1.59,178.5,103.2,0.5036,,,,0
VM-02620,Chamber_A,edge,31,199.9,212.6,217.3,4.36,96.0,55.2,510,32.4,1.66,175.3,95.9,0.4982,,,,0
VM-02621,Chamber_B,edge,11,206.5,204.4,235.9,4.79,94.0,45.8,515,108.9,2.65,179.0,102.5,0.4986,,,,0
VM-02622,Chamber_A,center,35,195.6,206.4,222.6,5.57,98.4,52.1,514,39.8,2.14,178.6,91.1,0.494,,,,0
VM-02623,Chamber_A,center,42,188.9,215.2,219.5,5.04,100.9,50.6,489,83.7,1.63,177.1,99.2,0.501,,,,0
VM-02624,Chamber_A,edge,46,201.2,212.2,216.0,4.63,109.6,50.5,484,61.7,2.32,176.3,101.8,0.5018,,,,0
VM-02625,Chamber_A,edge,47,200.4,205.4,225.2,4.44,108.5,49.9,507,117.9,2.75,182.5,102.5,0.5036,,,,0
VM-02626,Chamber_B,edge,33,196.0,213.6,220.7,5.29,95.3,48.5,510,56.1,1.85,180.9,107.8,0.5011,,,,0
VM-02627,Chamber_C,edge,43,199.8,212.0,217.1,4.53,95.2,49.3,486,36.2,2.3,175.5,96.2,0.4934,97.73,92.9,61.9,1
VM-02628,Chamber_B,center,25,200.6,208.8,215.7,4.97,104.9,52.5,494,63.9,2.29,174.3,95.2,0.5008,,,,0
VM-02629,Chamber_C,center,14,196.8,205.5,220.0,4.61,97.4,51.4,495,46.2,1.91,179.9,91.2,0.4818,94.76,94.8,38.3,1
VM-02630,Chamber_B,edge,48,196.3,209.4,224.1,5.0,99.9,50.9,478,42.4,1.32,180.8,95.4,0.5028,,,,0
VM-02631,Chamber_A,edge,38,194.6,206.3,219.6,5.03,99.6,47.6,489,44.9,1.13,175.7,94.0,0.4805,,,,0
VM-02632,Chamber_C,edge,1,203.4,211.2,220.5,5.23,102.4,46.9,472,101.6,2.28,187.0,99.4,0.4859,,,,0
VM-02633,Chamber_A,edge,27,205.1,205.2,220.8,4.76,105.5,52.1,516,47.1,2.35,186.8,98.9,0.472,,,,0
VM-02634,Chamber_A,center,15,194.0,198.9,219.8,5.05,97.1,53.5,489,63.3,1.25,180.6,87.5,0.5031,,,,0
VM-02635,Chamber_B,edge,45,193.6,204.5,223.6,5.67,100.5,50.1,511,100.8,1.52,177.6,87.5,0.4912,,,,0
VM-02636,Chamber_A,corner,10,201.4,205.1,217.1,4.85,93.0,50.6,476,107.9,1.91,176.1,105.1,0.5121,100.26,91.9,45.4,1
VM-02637,Chamber_C,center,4,207.9,207.6,215.9,4.47,96.1,53.8,485,72.0,2.61,184.8,97.0,0.5019,,,,0
VM-02638,Chamber_B,center,22,204.9,217.1,214.1,4.71,100.4,49.8,485,110.1,1.76,178.0,102.7,0.5228,,,,0
VM-02639,Chamber_C,corner,19,200.3,215.8,232.2,5.37,95.8,48.8,495,49.0,2.31,183.3,102.4,0.5089,,,,0
VM-02640,Chamber_B,corner,23,201.6,211.5,217.8,4.76,101.1,51.9,498,99.9,1.92,174.0,105.2,0.4889,,,,0
VM-02641,Chamber_B,edge,33,207.1,219.0,222.0,4.95,102.1,45.4,512,101.7,2.98,176.7,107.0,0.5097,,,,0
VM-02642,Chamber_A,corner,28,194.2,214.2,219.5,5.02,97.2,50.3,484,116.7,2.39,178.6,102.0,0.5102,,,,0
VM-02643,Chamber_C,edge,10,201.8,214.4,220.7,5.33,107.9,48.6,456,36.0,2.69,177.4,107.1,0.5048,,,,0
VM-02644,Chamber_A,edge,48,204.4,204.8,209.2,5.72,100.8,53.8,541,75.0,1.57,179.0,93.5,0.4981,,,,0
VM-02645,Chamber_C,corner,30,202.9,212.3,218.5,5.0,98.4,50.3,486,81.1,1.26,182.1,102.0,0.5183,,,,0
VM-02646,Chamber_C,edge,32,198.5,204.7,206.2,5.2,96.8,48.7,501,93.7,2.41,178.0,96.4,0.5021,,,,0
VM-02647,Chamber_C,edge,18,204.5,205.8,218.5,5.12,92.4,48.5,521,86.1,2.9,174.2,108.2,0.485,,,,0
VM-02648,Chamber_B,corner,6,202.9,207.0,226.1,5.49,98.0,50.2,485,33.1,1.97,176.3,92.6,0.481,,,,0
VM-02649,Chamber_B,center,17,198.0,211.9,221.0,4.8,100.2,49.5,516,105.8,1.32,176.2,100.9,0.5025,,,,0
VM-02650,Chamber_C,edge,26,204.9,214.5,218.4,5.18,107.9,54.9,459,33.4,2.23,179.5,95.3,0.5032,,,,0
VM-02651,Chamber_A,corner,17,201.4,217.0,214.3,5.12,105.9,53.5,483,117.6,0.77,174.6,112.6,0.5214,,,,0
VM-02652,Chamber_A,edge,39,195.5,216.9,223.4,5.24,96.8,48.0,518,80.3,2.66,172.0,104.5,0.5093,,,,0
VM-02653,Chamber_A,edge,11,200.1,202.5,220.5,4.68,98.3,48.1,510,73.6,2.44,183.2,96.3,0.4935,,,,0
VM-02654,Chamber_B,edge,43,204.2,203.9,226.2,4.67,110.3,52.0,513,59.8,1.8,179.6,95.0,0.4839,,,,0
VM-02655,Chamber_B,center,45,202.1,208.8,217.5,5.36,103.4,53.4,526,83.9,1.4,177.2,107.2,0.4777,,,,0
VM-02656,Chamber_B,corner,32,202.0,208.2,218.1,4.75,96.8,46.6,523,58.9,1.8,178.3,103.7,0.5142,,,,0
VM-02657,Chamber_A,center,38,204.5,201.6,219.4,5.19,101.8,46.0,526,34.9,1.97,183.6,94.9,0.4895,,,,0
VM-02658,Chamber_C,center,42,189.6,212.9,225.2,5.2,100.2,49.6,509,118.8,2.18,175.6,102.6,0.4855,,,,0
VM-02659,Chamber_C,center,46,197.8,206.8,222.5,5.04,101.3,50.9,468,43.0,2.61,171.2,96.6,0.5004,,,,0
VM-02660,Chamber_C,edge,23,206.6,210.2,219.9,5.06,96.3,43.6,497,114.5,1.14,183.1,100.0,0.5183,,,,0
VM-02661,Chamber_B,center,47,200.7,216.0,219.5,4.43,103.8,47.3,515,84.8,2.0,181.1,104.5,0.4997,,,,0
VM-02662,Chamber_B,edge,45,199.5,211.3,219.6,4.9,101.6,44.5,519,46.3,2.25,182.8,100.4,0.5011,,,,0
VM-02663,Chamber_A,corner,19,206.9,207.7,214.8,5.36,100.6,53.7,535,67.8,1.55,179.2,92.6,0.5003,97.51,94.0,47.5,1
VM-02664,Chamber_B,corner,48,200.9,208.3,217.7,5.23,103.1,54.5,486,65.1,1.79,185.2,99.9,0.5021,,,,0
VM-02665,Chamber_C,edge,49,193.7,209.8,217.6,4.68,98.6,44.6,507,89.1,1.98,180.2,100.7,0.518,,,,0
VM-02666,Chamber_A,edge,16,201.5,208.2,219.6,5.02,98.4,48.7,509,105.4,2.22,179.7,97.5,0.4908,,,,0
VM-02667,Chamber_A,center,3,203.5,214.4,217.9,4.61,91.2,48.3,548,95.5,2.38,180.2,104.8,0.5144,,,,0
VM-02668,Chamber_C,edge,24,201.2,208.2,221.2,4.65,93.1,50.5,495,92.9,1.7,181.4,100.4,0.5099,,,,0
