episode,stap,policy,setpoint_C,state_temp_C,state_conc_molL,state_coolant_C,state_error_C,state_verstoring,action_coolant_adj,reward_tracking,reward_energie,reward_constraint,reward_totaal,cumulatief_reward,next_temp_C,next_conc_molL,next_coolant_C,done
157,2,PID_agressief,150,145.65,0.8233,26.2,4.35,0.554,8.69,-2.053,-0.096,0,-2.149,-3.35,139.73,0.8251,26.4,0
157,3,PID_agressief,150,139.73,0.8251,26.4,10.27,0.51,10.0,-3.201,-0.11,0,-3.311,-6.66,134.0,0.8268,26.3,0
157,4,PID_agressief,150,134.0,0.8268,26.3,16.0,0.266,10.0,-4.365,-0.11,0,-4.475,-11.14,128.17,0.8286,26.2,0
157,5,PID_agressief,150,128.17,0.8286,26.2,21.83,0.166,10.0,-5.424,-0.11,0,-5.534,-16.67,122.88,0.8304,26.2,0
157,6,PID_agressief,150,122.88,0.8304,26.2,27.12,-0.17,10.0,-6.565,-0.11,-10,-16.675,-33.35,117.17,0.8321,26.3,0
157,7,PID_agressief,150,117.17,0.8321,26.3,32.83,0.603,10.0,-7.467,-0.11,-10,-17.577,-50.93,112.66,0.8339,26.4,0
157,8,PID_agressief,150,112.66,0.8339,26.4,37.34,0.421,10.0,-8.31,-0.11,-10,-18.42,-69.35,108.45,0.8357,26.3,1
158,0,random,145,147.3,1.1036,20.0,-2.3,-0.662,3.38,-0.771,-0.037,0,-0.808,-0.81,141.14,1.1053,20.0,0
158,1,random,145,141.14,1.1053,20.0,3.86,0.017,-5.97,-1.793,-0.06,0,-1.853,-2.66,136.03,1.107,20.2,0
158,2,random,145,136.03,1.107,20.2,8.97,-0.109,-5.64,-2.777,-0.056,0,-2.834,-5.5,131.11,1.1086,20.4,0
158,3,random,145,131.11,1.1086,20.4,13.89,0.626,3.99,-3.754,-0.044,0,-3.798,-9.29,126.23,1.1103,20.5,0
158,4,random,145,126.23,1.1103,20.5,18.77,0.17,-6.82,-4.508,-0.068,0,-4.577,-13.87,122.46,1.112,20.5,0
158,5,random,145,122.46,1.112,20.5,22.54,0.158,-3.07,-5.307,-0.031,-10,-15.337,-29.21,118.47,1.1137,20.7,0
158,6,random,145,118.47,1.1137,20.7,26.53,0.177,-6.46,-5.995,-0.065,-10,-16.059,-45.27,115.03,1.1154,20.6,0
158,7,random,145,115.03,1.1154,20.6,29.97,0.122,-3.81,-6.715,-0.038,-10,-16.753,-62.02,111.42,1.1171,20.7,0
158,8,random,145,111.42,1.1171,20.7,33.58,0.546,-6.46,-7.279,-0.065,-10,-17.343,-79.36,108.61,1.1188,20.7,1
159,0,expert,150,146.77,1.1428,24.7,3.23,0.085,3.25,-1.76,-0.036,0,-1.796,-1.8,141.2,1.1444,24.7,0
159,1,expert,150,141.2,1.1444,24.7,8.8,0.412,5.0,-2.77,-0.055,0,-2.825,-4.62,136.15,1.1461,24.7,0
159,2,expert,150,136.15,1.1461,24.7,13.85,0.696,5.0,-3.775,-0.055,0,-3.83,-8.45,131.13,1.1478,24.5,0
159,3,expert,150,131.13,1.1478,24.5,18.87,-0.151,5.0,-4.869,-0.055,0,-4.924,-13.37,125.66,1.1494,24.6,0
159,4,expert,150,125.66,1.1494,24.6,24.34,0.023,5.0,-5.821,-0.055,0,-5.876,-19.25,120.89,1.1511,24.5,0
159,5,expert,150,120.89,1.1511,24.5,29.11,0.269,5.0,-6.685,-0.055,-10,-16.74,-35.99,116.57,1.1528,24.6,0
159,6,expert,150,116.57,1.1528,24.6,33.43,0.146,5.0,-7.59,-0.055,-10,-17.645,-53.64,112.05,1.1545,24.4,0
159,7,expert,150,112.05,1.1545,24.4,37.95,0.002,5.0,-8.421,-0.055,-10,-18.476,-72.11,107.9,1.1561,24.3,1
160,0,PID_conservatief,160,141.67,1.0871,20.8,18.33,-0.488,3.0,-4.85,-0.033,0,-4.883,-4.88,135.75,1.0888,20.8,0
160,1,PID_conservatief,160,135.75,1.0888,20.8,24.25,0.405,3.0,-5.803,-0.033,0,-5.836,-10.72,130.98,1.0905,21.0,0
160,2,PID_conservatief,160,130.98,1.0905,21.0,29.02,-0.013,3.0,-6.907,-0.033,0,-6.94,-17.66,125.46,1.0922,21.0,0
160,3,PID_conservatief,160,125.46,1.0922,21.0,34.54,0.078,3.0,-7.917,-0.033,0,-7.95,-25.61,120.42,1.0939,21.2,0
160,4,PID_conservatief,160,120.42,1.0939,21.2,39.58,0.292,3.0,-8.764,-0.033,-10,-18.797,-44.41,116.18,1.0956,21.0,0
160,5,PID_conservatief,160,116.18,1.0956,21.0,43.82,-0.172,3.0,-9.686,-0.033,-10,-19.719,-64.13,111.57,1.0973,21.1,0
160,6,PID_conservatief,160,111.57,1.0973,21.1,48.43,-0.224,3.0,-10.522,-0.033,-10,-20.555,-84.68,107.39,1.099,21.1,1
161,0,PID_conservatief,160,158.58,0.9269,19.7,1.42,0.103,0.71,-1.549,-0.008,0,-1.557,-1.56,152.25,0.9286,19.8,0
161,1,PID_conservatief,160,152.25,0.9286,19.8,7.75,0.41,3.0,-2.771,-0.033,0,-2.804,-4.36,146.14,0.9303,19.9,0
161,2,PID_conservatief,160,146.14,0.9303,19.9,13.86,0.316,3.0,-3.894,-0.033,0,-3.927,-8.29,140.53,0.932,19.8,0
161,3,PID_conservatief,160,140.53,0.932,19.8,19.47,0.442,3.0,-4.961,-0.033,0,-4.994,-13.28,135.19,0.9337,20.0,0
161,4,PID_conservatief,160,135.19,0.9337,20.0,24.81,-0.082,3.0,-6.108,-0.033,0,-6.141,-19.42,129.46,0.9355,20.1,0
161,5,PID_conservatief,160,129.46,0.9355,20.1,30.54,0.2,3.0,-7.061,-0.033,0,-7.094,-26.52,124.7,0.9372,20.2,0
161,6,PID_conservatief,160,124.7,0.9372,20.2,35.3,0.042,3.0,-8.048,-0.033,-10,-18.081,-44.6,119.76,0.9389,20.2,0
161,7,PID_conservatief,160,119.76,0.9389,20.2,40.24,0.512,3.0,-8.904,-0.033,-10,-18.937,-63.54,115.48,0.9407,20.3,0
161,8,PID_conservatief,160,115.48,0.9407,20.3,44.52,0.234,3.0,-9.839,-0.033,-10,-19.872,-83.41,110.81,0.9424,20.3,0
161,9,PID_conservatief,160,110.81,0.9424,20.3,49.19,0.494,3.0,-10.598,-0.033,-10,-20.631,-104.04,107.01,0.9441,20.3,1
162,0,PID_conservatief,145,143.06,0.804,21.5,1.94,-0.076,0.97,-1.536,-0.011,0,-1.547,-1.55,137.32,0.8058,21.5,0
162,1,PID_conservatief,145,137.32,0.8058,21.5,7.68,0.245,3.0,-2.603,-0.033,0,-2.636,-4.18,131.99,0.8075,21.5,0
162,2,PID_conservatief,145,131.99,0.8075,21.5,13.01,-0.201,3.0,-3.739,-0.033,0,-3.772,-7.95,126.31,0.8093,21.4,0
162,3,PID_conservatief,145,126.31,0.8093,21.4,18.69,-0.033,3.0,-4.736,-0.033,0,-4.769,-12.72,121.32,0.8111,21.3,0
162,4,PID_conservatief,145,121.32,0.8111,21.3,23.68,-0.216,3.0,-5.681,-0.033,-10,-15.714,-28.44,116.6,0.8128,21.3,0
162,5,PID_conservatief,145,116.6,0.8128,21.3,28.4,0.052,3.0,-6.586,-0.033,-10,-16.619,-45.06,112.07,0.8146,21.5,0
162,6,PID_conservatief,145,112.07,0.8146,21.5,32.93,-0.074,3.0,-7.46,-0.033,-10,-17.493,-62.55,107.7,0.8164,21.4,1
163,0,expert,160,151.8,0.9172,21.2,8.2,0.049,5.0,-2.992,-0.055,0,-3.047,-3.05,145.04,0.9189,21.2,0
163,1,expert,160,145.04,0.9189,21.2,14.96,0.103,5.0,-4.261,-0.055,0,-4.316,-7.36,138.69,0.9207,21.3,0
163,2,expert,160,138.69,0.9207,21.3,21.31,0.093,5.0,-5.357,-0.055,0,-5.412,-12.78,133.22,0.9224,21.4,0
163,3,expert,160,133.22,0.9224,21.4,26.78,-0.145,5.0,-6.561,-0.055,0,-6.616,-19.39,127.2,0.9241,21.5,0
163,4,expert,160,127.2,0.9241,21.5,32.8,0.005,5.0,-7.615,-0.055,0,-7.67,-27.06,121.93,0.9259,21.3,0
163,5,expert,160,121.93,0.9259,21.3,38.07,0.537,5.0,-8.537,-0.055,-10,-18.592,-45.65,117.31,0.9276,21.3,0
163,6,expert,160,117.31,0.9276,21.3,42.69,0.515,5.0,-9.36,-0.055,-10,-19.415,-65.07,113.2,0.9293,21.5,0
163,7,expert,160,113.2,0.9293,21.5,46.8,-0.065,5.0,-10.255,-0.055,-10,-20.31,-85.38,108.72,0.9311,21.5,1
164,0,expert,150,148.36,0.9011,20.6,1.64,0.021,1.64,-1.541,-0.018,0,-1.559,-1.56,142.3,0.9028,20.5,0
164,1,expert,150,142.3,0.9028,20.5,7.7,-0.078,5.0,-2.793,-0.055,0,-2.848,-4.41,136.04,0.9046,20.5,0
164,2,expert,150,136.04,0.9046,20.5,13.96,0.413,5.0,-3.836,-0.055,0,-3.891,-8.3,130.82,0.9063,20.5,0
164,3,expert,150,130.82,0.9063,20.5,19.18,-0.112,5.0,-5.029,-0.055,0,-5.084,-13.38,124.86,0.908,20.6,0
164,4,expert,150,124.86,0.908,20.6,25.14,0.226,5.0,-6.052,-0.055,-10,-16.107,-29.49,119.74,0.9098,20.6,0
164,5,expert,150,119.74,0.9098,20.6,30.26,0.709,5.0,-6.852,-0.055,-10,-16.907,-46.39,115.74,0.9115,20.6,0
164,6,expert,150,115.74,0.9115,20.6,34.26,-0.19,5.0,-7.796,-0.055,-10,-17.851,-64.25,111.02,0.9133,20.7,0
164,7,expert,150,111.02,0.9133,20.7,38.98,0.777,5.0,-8.611,-0.055,-10,-18.666,-82.91,106.95,0.915,20.8,1
165,0,PID_agressief,160,143.85,0.8069,24.9,16.15,-0.472,10.0,-4.587,-0.11,0,-4.697,-4.7,137.07,0.8087,25.1,0
165,1,PID_agressief,160,137.07,0.8087,25.1,22.93,-0.251,10.0,-5.833,-0.11,0,-5.943,-10.64,130.83,0.8104,25.1,0
165,2,PID_agressief,160,130.83,0.8104,25.1,29.17,0.482,10.0,-6.913,-0.11,0,-7.023,-17.66,125.44,0.8122,24.8,0
165,3,PID_agressief,160,125.44,0.8122,24.8,34.56,0.566,10.0,-7.972,-0.11,0,-8.082,-25.74,120.14,0.814,24.7,0
165,4,PID_agressief,160,120.14,0.814,24.7,39.86,0.778,10.0,-8.933,-0.11,-10,-19.043,-44.79,115.33,0.8157,24.6,0
165,5,PID_agressief,160,115.33,0.8157,24.6,44.67,0.735,10.0,-9.741,-0.11,-10,-19.851,-64.64,111.29,0.8175,24.7,0
165,6,PID_agressief,160,111.29,0.8175,24.7,48.71,-0.066,10.0,-10.8,-0.11,-10,-20.91,-85.55,106.0,0.8193,24.6,1
166,0,PID_agressief,155,153.81,0.9775,24.0,1.19,0.238,2.38,-1.401,-0.026,0,-1.427,-1.43,147.99,0.9792,24.2,0
166,1,PID_agressief,155,147.99,0.9792,24.2,7.01,0.02,10.0,-2.759,-0.11,0,-2.869,-4.3,141.2,0.9809,24.2,0
166,2,PID_agressief,155,141.2,0.9809,24.2,13.8,-0.125,10.0,-4.063,-0.11,0,-4.173,-8.47,134.69,0.9826,24.3,0
166,3,PID_agressief,155,134.69,0.9826,24.3,20.31,0.15,10.0,-5.234,-0.11,0,-5.344,-13.81,128.83,0.9843,24.2,0
166,4,PID_agressief,155,128.83,0.9843,24.2,26.17,0.648,10.0,-6.19,-0.11,0,-6.3,-20.11,124.05,0.986,24.2,0
166,5,PID_agressief,155,124.05,0.986,24.2,30.95,-0.516,10.0,-7.386,-0.11,-10,-17.496,-37.61,118.07,0.9877,24.1,0
166,6,PID_agressief,155,118.07,0.9877,24.1,36.93,0.056,10.0,-8.374,-0.11,-10,-18.484,-56.09,113.13,0.9894,24.2,0
166,7,PID_agressief,155,113.13,0.9894,24.2,41.87,0.958,10.0,-9.084,-0.11,-10,-19.194,-75.29,109.58,0.9912,24.3,1
167,0,random,145,151.65,0.9134,29.5,-6.65,-0.454,-4.17,-0.219,-0.042,0,-0.261,-0.26,146.1,0.9152,29.5,0
167,1,random,145,146.1,0.9152,29.5,-1.1,0.166,-0.98,-0.821,-0.01,0,-0.831,-1.09,140.89,0.9169,29.6,0
167,2,random,145,140.89,0.9169,29.6,4.11,-0.361,-0.81,-1.855,-0.008,0,-1.863,-2.96,135.72,0.9186,29.4,0
167,3,random,145,135.72,0.9186,29.4,9.28,0.023,4.75,-2.918,-0.052,0,-2.97,-5.93,130.41,0.9203,29.4,0
167,4,random,145,130.41,0.9203,29.4,14.59,-0.016,6.37,-3.989,-0.07,0,-4.059,-9.98,125.05,0.9221,29.3,0
167,5,random,145,125.05,0.9221,29.3,19.95,0.564,4.95,-4.809,-0.054,0,-4.863,-14.85,120.96,0.9238,29.2,0
167,6,random,145,120.96,0.9238,29.2,24.04,0.65,1.77,-5.538,-0.019,-10,-15.557,-30.4,117.31,0.9255,29.1,0
167,7,random,145,117.31,0.9255,29.1,27.69,1.021,-1.21,-6.103,-0.012,-10,-16.115,-46.52,114.48,0.9273,29.2,0
167,8,random,145,114.48,0.9273,29.2,30.52,0.241,-6.83,-6.689,-0.068,-10,-16.757,-63.28,111.55,0.929,29.3,0
167,9,random,145,111.55,0.929,29.3,33.45,0.293,3.48,-7.454,-0.038,-10,-17.492,-80.77,107.73,0.9308,29.3,1
168,0,PID_agressief,160,159.98,0.8428,20.8,0.02,-0.591,0.03,-1.338,-0.0,0,-1.338,-1.34,153.31,0.8446,21.0,0
168,1,PID_agressief,160,153.31,0.8446,21.0,6.69,0.013,10.0,-2.841,-0.11,0,-2.951,-4.29,145.8,0.8463,21.2,0
168,2,PID_agressief,160,145.8,0.8463,21.2,14.2,0.53,10.0,-4.059,-0.11,0,-4.169,-8.46,139.71,0.848,21.2,0
168,3,PID_agressief,160,139.71,0.848,21.2,20.29,0.539,10.0,-5.309,-0.11,0,-5.419,-13.88,133.46,0.8498,21.3,0
168,4,PID_agressief,160,133.46,0.8498,21.3,26.54,0.5,10.0,-6.468,-0.11,0,-6.578,-20.45,127.66,0.8515,21.2,0
168,5,PID_agressief,160,127.66,0.8515,21.2,32.34,-0.092,10.0,-7.661,-0.11,0,-7.771,-28.23,121.7,0.8533,21.1,0
168,6,PID_agressief,160,121.7,0.8533,21.1,38.3,-0.255,10.0,-8.826,-0.11,-10,-18.936,-47.16,115.87,0.8551,21.3,0
168,7,PID_agressief,160,115.87,0.8551,21.3,44.13,0.618,10.0,-9.791,-0.11,-10,-19.901,-67.06,111.05,0.8568,21.4,0
168,8,PID_agressief,160,111.05,0.8568,21.4,48.95,0.642,10.0,-10.61,-0.11,-10,-20.72,-87.78,106.95,0.8586,21.4,1
169,0,expert,160,149.06,1.1333,28.6,10.94,-0.004,5.0,-3.396,-0.055,0,-3.451,-3.45,143.02,1.135,28.5,0
169,1,expert,160,143.02,1.135,28.5,16.98,-0.053,5.0,-4.549,-0.055,0,-4.604,-8.06,137.26,1.1366,28.3,0
169,2,expert,160,137.26,1.1366,28.3,22.74,-0.228,5.0,-5.663,-0.055,0,-5.718,-13.77,131.69,1.1383,28.3,0
169,3,expert,160,131.69,1.1383,28.3,28.31,0.376,5.0,-6.58,-0.055,0,-6.635,-20.41,127.1,1.14,28.3,0
169,4,expert,160,127.1,1.14,28.3,32.9,0.056,5.0,-7.524,-0.055,0,-7.579,-27.99,122.38,1.1417,28.4,0
169,5,expert,160,122.38,1.1417,28.4,37.62,0.282,5.0,-8.307,-0.055,-10,-18.362,-46.35,118.46,1.1433,28.3,0
169,6,expert,160,118.46,1.1433,28.3,41.54,0.02,5.0,-9.154,-0.055,-10,-19.209,-65.56,114.23,1.145,28.1,0
169,7,expert,160,114.23,1.145,28.1,45.77,0.542,5.0,-9.863,-0.055,-10,-19.918,-85.48,110.69,1.1467,28.2,0
169,8,expert,160,110.69,1.1467,28.2,49.31,0.449,5.0,-10.582,-0.055,-10,-20.637,-106.11,107.09,1.1484,28.1,1
170,0,expert,155,142.89,1.1436,17.9,12.11,0.286,5.0,-3.623,-0.055,0,-3.678,-3.68,136.89,1.1452,18.1,0
170,1,expert,155,136.89,1.1452,18.1,18.11,0.214,5.0,-4.693,-0.055,0,-4.748,-8.43,131.54,1.1469,18.1,0
170,2,expert,155,131.54,1.1469,18.1,23.46,-0.351,5.0,-5.795,-0.055,0,-5.85,-14.28,126.03,1.1486,18.1,0
170,3,expert,155,126.03,1.1486,18.1,28.97,0.119,5.0,-6.8,-0.055,0,-6.855,-21.13,121.0,1.1502,18.4,0
170,4,expert,155,121.0,1.1502,18.4,34.0,0.59,5.0,-7.717,-0.055,-10,-17.772,-38.9,116.42,1.1519,18.4,0
170,5,expert,155,116.42,1.1519,18.4,38.58,0.343,5.0,-8.644,-0.055,-10,-18.699,-57.6,111.78,1.1536,18.3,0
170,6,expert,155,111.78,1.1536,18.3,43.22,0.039,5.0,-9.534,-0.055,-10,-19.589,-77.19,107.33,1.1553,18.3,1
171,0,PID_agressief,150,157.21,1.1543,15.2,-7.21,0.163,-10.0,-0.404,-0.1,0,-0.504,-0.5,152.02,1.1559,15.3,0
171,1,PID_agressief,150,152.02,1.1559,15.3,-2.02,0.146,-4.04,-0.741,-0.04,0,-0.782,-1.29,146.29,1.1575,15.4,0
171,2,PID_agressief,150,146.29,1.1575,15.4,3.71,0.984,7.41,-1.862,-0.082,0,-1.943,-3.23,140.69,1.1592,15.6,0
171,3,PID_agressief,150,140.69,1.1592,15.6,9.31,-0.044,10.0,-3.202,-0.11,0,-3.312,-6.54,133.99,1.1608,15.6,0
171,4,PID_agressief,150,133.99,1.1608,15.6,16.01,0.285,10.0,-4.464,-0.11,0,-4.574,-11.11,127.68,1.1625,15.7,0
171,5,PID_agressief,150,127.68,1.1625,15.7,22.32,0.032,10.0,-5.703,-0.11,0,-5.813,-16.93,121.48,1.1642,15.8,0
171,6,PID_agressief,150,121.48,1.1642,15.8,28.52,0.209,10.0,-6.841,-0.11,-10,-16.951,-33.88,115.8,1.1658,15.8,0
171,7,PID_agressief,150,115.8,1.1658,15.8,34.2,0.146,10.0,-7.919,-0.11,-10,-18.029,-51.91,110.4,1.1675,15.7,0
171,8,PID_agressief,150,110.4,1.1675,15.7,39.6,0.677,10.0,-8.816,-0.11,-10,-18.926,-70.83,105.92,1.1692,15.8,1
172,0,PID_agressief,160,145.79,1.1569,22.1,14.21,-0.321,10.0,-4.202,-0.11,0,-4.312,-4.31,138.99,1.1586,22.1,0
172,1,PID_agressief,160,138.99,1.1586,22.1,21.01,0.042,10.0,-5.428,-0.11,0,-5.538,-9.85,132.86,1.1602,22.2,0
172,2,PID_agressief,160,132.86,1.1602,22.2,27.14,0.41,10.0,-6.649,-0.11,0,-6.759,-16.61,126.75,1.1619,22.4,0
172,3,PID_agressief,160,126.75,1.1619,22.4,33.25,0.532,10.0,-7.612,-0.11,0,-7.722,-24.33,121.94,1.1635,22.6,0
172,4,PID_agressief,160,121.94,1.1635,22.6,38.06,0.275,10.0,-8.65,-0.11,-10,-18.76,-43.09,116.75,1.1652,22.6,0
172,5,PID_agressief,160,116.75,1.1652,22.6,43.25,0.4,10.0,-9.605,-0.11,-10,-19.715,-62.81,111.98,1.1669,22.8,0
172,6,PID_agressief,160,111.98,1.1669,22.8,48.02,-0.003,10.0,-10.58,-0.11,-10,-20.69,-83.5,107.1,1.1686,22.7,1
173,0,PID_agressief,150,146.17,0.8397,29.3,3.83,-0.509,7.66,-2.129,-0.084,0,-2.214,-2.21,139.35,0.8415,29.1,0
173,1,PID_agressief,150,139.35,0.8415,29.1,10.65,0.243,10.0,-3.207,-0.11,0,-3.317,-5.53,133.96,0.8432,29.4,0
173,2,PID_agressief,150,133.96,0.8432,29.4,16.04,0.608,10.0,-4.266,-0.11,0,-4.376,-9.91,128.67,0.845,29.3,0
173,3,PID_agressief,150,128.67,0.845,29.3,21.33,0.457,10.0,-5.256,-0.11,0,-5.366,-15.27,123.72,0.8467,29.1,0
173,4,PID_agressief,150,123.72,0.8467,29.1,26.28,0.229,10.0,-6.266,-0.11,-10,-16.376,-31.65,118.67,0.8485,29.1,0
173,5,PID_agressief,150,118.67,0.8485,29.1,31.33,-0.016,10.0,-7.259,-0.11,-10,-17.369,-49.02,113.7,0.8503,28.9,0
173,6,PID_agressief,150,113.7,0.8503,28.9,36.3,-0.031,10.0,-8.249,-0.11,-10,-18.359,-67.38,108.76,0.852,28.8,1
174,0,random,150,143.51,1.0594,24.5,6.49,0.328,6.52,-2.496,-0.072,0,-2.568,-2.57,137.52,1.0611,24.6,0
174,1,random,150,137.52,1.0611,24.6,12.48,-0.108,-1.23,-3.533,-0.012,0,-3.545,-6.11,132.34,1.0628,24.7,0
174,2,random,150,132.34,1.0628,24.7,17.66,-0.512,3.89,-4.663,-0.043,0,-4.706,-10.82,126.69,1.0645,24.7,0
174,3,random,150,126.69,1.0645,24.7,23.31,-0.136,0.72,-5.608,-0.008,0,-5.616,-16.43,121.96,1.0661,24.8,0
174,4,random,150,121.96,1.0661,24.8,28.04,0.331,-4.9,-6.311,-0.049,-10,-16.36,-32.79,118.45,1.0678,24.7,0
174,5,random,150,118.45,1.0678,24.7,31.55,0.402,-9.02,-6.838,-0.09,-10,-16.929,-49.72,115.81,1.0695,24.6,0
174,6,random,150,115.81,1.0695,24.6,34.19,0.401,1.25,-7.556,-0.014,-10,-17.57,-67.29,112.22,1.0713,24.5,0
174,7,random,150,112.22,1.0713,24.5,37.78,0.255,-2.32,-8.091,-0.023,-10,-18.114,-85.41,109.55,1.073,24.6,1
175,0,PID_conservatief,160,142.5,0.9986,24.6,17.5,-0.051,3.0,-4.647,-0.033,0,-4.68,-4.68,136.76,1.0003,24.6,0
175,1,PID_conservatief,160,136.76,1.0003,24.6,23.24,-0.517,3.0,-5.855,-0.033,0,-5.888,-10.57,130.73,1.002,24.5,0
175,2,PID_conservatief,160,130.73,1.002,24.5,29.27,0.173,3.0,-6.881,-0.033,0,-6.914,-17.48,125.6,1.0037,24.5,0
175,3,PID_conservatief,160,125.6,1.0037,24.5,34.4,-0.302,3.0,-7.872,-0.033,0,-7.905,-25.39,120.64,1.0054,24.6,0
175,4,PID_conservatief,160,120.64,1.0054,24.6,39.36,0.599,3.0,-8.686,-0.033,-10,-18.719,-44.11,116.57,1.0071,24.7,0
175,5,PID_conservatief,160,116.57,1.0071,24.7,43.43,0.838,3.0,-9.348,-0.033,-10,-19.381,-63.49,113.26,1.0088,24.7,0
175,6,PID_conservatief,160,113.26,1.0088,24.7,46.74,0.092,3.0,-10.161,-0.033,-10,-20.194,-83.68,109.19,1.0106,24.8,1
176,0,PID_conservatief,150,141.86,0.8157,20.7,8.14,-0.149,3.0,-2.834,-0.033,0,-2.867,-2.87,135.83,0.8174,20.8,0
176,1,PID_conservatief,150,135.83,0.8174,20.8,14.17,-0.179,3.0,-3.85,-0.033,0,-3.883,-6.75,130.75,0.8192,20.9,0
176,2,PID_conservatief,150,130.75,0.8192,20.9,19.25,0.432,3.0,-4.854,-0.033,0,-4.887,-11.64,125.73,0.821,20.9,0
176,3,PID_conservatief,150,125.73,0.821,20.9,24.27,0.045,3.0,-5.854,-0.033,0,-5.887,-17.52,120.73,0.8227,21.2,0
176,4,PID_conservatief,150,120.73,0.8227,21.2,29.27,0.274,3.0,-6.755,-0.033,-10,-16.788,-34.31,116.22,0.8245,21.2,0
176,5,PID_conservatief,150,116.22,0.8245,21.2,33.78,0.137,3.0,-7.624,-0.033,-10,-17.657,-51.97,111.88,0.8263,21.3,0
176,6,PID_conservatief,150,111.88,0.8263,21.3,38.12,-0.241,3.0,-8.484,-0.033,-10,-18.517,-70.49,107.58,0.828,21.5,1
177,0,expert,145,149.37,0.9314,18.3,-4.37,0.37,-4.26,-0.141,-0.043,0,-0.083,-0.08,144.3,0.9331,18.2,0
177,1,expert,145,144.3,0.9331,18.2,0.7,0.975,1.0,-1.131,-0.011,0,-1.142,-1.23,139.34,0.9349,18.2,0
177,2,expert,145,139.34,0.9349,18.2,5.66,0.265,5.0,-2.276,-0.055,0,-2.331,-3.56,133.62,0.9366,18.3,0
177,3,expert,145,133.62,0.9366,18.3,11.38,0.579,5.0,-3.333,-0.055,0,-3.388,-6.94,128.34,0.9383,18.4,0
177,4,expert,145,128.34,0.9383,18.4,16.66,-0.22,5.0,-4.499,-0.055,0,-4.554,-11.5,122.5,0.94,18.3,0
177,5,expert,145,122.5,0.94,18.3,22.5,-0.061,5.0,-5.667,-0.055,-10,-15.722,-27.22,116.66,0.9418,18.3,0
177,6,expert,145,116.66,0.9418,18.3,28.34,-0.208,5.0,-6.713,-0.055,-10,-16.768,-43.99,111.44,0.9435,18.4,0
177,7,expert,145,111.44,0.9435,18.4,33.56,0.217,5.0,-7.617,-0.055,-10,-17.672,-61.66,106.92,0.9453,18.3,1
178,0,PID_conservatief,150,152.98,1.1013,15.1,-2.98,0.04,-1.49,-0.575,-0.015,0,-0.59,-0.59,147.12,1.1029,15.0,0
178,1,PID_conservatief,150,147.12,1.1029,15.0,2.88,-0.284,1.44,-1.771,-0.016,0,-1.787,-2.38,141.14,1.1046,14.9,0
178,2,PID_conservatief,150,141.14,1.1046,14.9,8.86,-0.134,3.0,-3.013,-0.033,0,-3.046,-5.42,134.93,1.1062,15.1,0
178,3,PID_conservatief,150,134.93,1.1062,15.1,15.07,-0.338,3.0,-4.235,-0.033,0,-4.268,-9.69,128.83,1.1079,15.1,0
178,4,PID_conservatief,150,128.83,1.1079,15.1,21.17,0.341,3.0,-5.192,-0.033,0,-5.225,-14.92,124.04,1.1096,15.2,0
178,5,PID_conservatief,150,124.04,1.1096,15.2,25.96,0.664,3.0,-6.055,-0.033,-10,-16.088,-31.0,119.72,1.1113,15.3,0
178,6,PID_conservatief,150,119.72,1.1113,15.3,30.28,-0.11,3.0,-7.078,-0.033,-10,-17.111,-48.12,114.61,1.113,15.3,0
178,7,PID_conservatief,150,114.61,1.113,15.3,35.39,0.503,3.0,-7.941,-0.033,-10,-17.974,-66.09,110.29,1.1147,15.4,0
178,8,PID_conservatief,150,110.29,1.1147,15.4,39.71,0.084,3.0,-8.805,-0.033,-10,-18.838,-84.93,105.98,1.1164,15.5,1
179,0,PID_conservatief,145,143.6,1.0888,28.0,1.4,0.023,0.7,-1.313,-0.008,0,-1.321,-1.32,138.43,1.0905,28.0,0
179,1,PID_conservatief,145,138.43,1.0905,28.0,6.57,0.079,3.0,-2.36,-0.033,0,-2.393,-3.71,133.2,1.0922,27.7,0
179,2,PID_conservatief,145,133.2,1.0922,27.7,11.8,0.443,3.0,-3.27,-0.033,0,-3.303,-7.02,128.65,1.0939,27.8,0
179,3,PID_conservatief,145,128.65,1.0939,27.8,16.35,-0.625,3.0,-4.323,-0.033,0,-4.356,-11.37,123.38,1.0956,27.7,0
179,4,PID_conservatief,145,123.38,1.0956,27.7,21.62,0.391,3.0,-5.103,-0.033,-10,-15.136,-26.51,119.48,1.0972,27.6,0
179,5,PID_conservatief,145,119.48,1.0972,27.6,25.52,0.45,3.0,-5.858,-0.033,-10,-15.891,-42.4,115.71,1.0989,27.7,0
179,6,PID_conservatief,145,115.71,1.0989,27.7,29.29,0.524,3.0,-6.589,-0.033,-10,-16.622,-59.02,112.06,1.1006,27.7,0
179,7,PID_conservatief,145,112.06,1.1006,27.7,32.94,0.326,3.0,-7.307,-0.033,-10,-17.34,-76.36,108.46,1.1023,27.7,1
180,0,PID_conservatief,145,147.59,0.933,24.6,-2.59,-0.019,-1.29,-0.624,-0.013,0,-0.637,-0.64,141.88,0.9347,24.6,0
180,1,PID_conservatief,145,141.88,0.9347,24.6,3.12,0.061,1.56,-1.691,-0.017,0,-1.709,-2.35,136.54,0.9364,24.8,0
