tablet_id,deeltjesgrootte_um,vochtgehalte_pct,menguniformiteit_pct,perskracht_kN,voorcompressie_kN,draaisnelheid_RPM,vuldiepte_mm,gewicht_mg,dikte_mm,hardheid_N,brosheid_pct,dissolutie_30min_pct,goedgekeurd
TAB-01761,68.7,2.76,96.1,17.2,2.5,29,11.94,348.6,3.96,97.9,0.473,79.0,1
TAB-01762,51.3,3.15,101.6,19.1,3.7,24,11.53,347.4,3.7,99.9,0.273,78.6,1
TAB-01763,43.9,2.67,97.4,14.3,3.3,26,11.77,349.5,3.92,80.0,0.479,79.9,1
TAB-01764,51.2,3.47,99.6,15.2,2.8,27,12.35,352.1,4.02,82.3,0.498,82.2,1
TAB-01765,52.4,2.67,93.8,16.1,3.6,28,12.49,355.5,4.03,80.5,0.428,83.5,1
TAB-01766,37.6,3.84,96.0,15.0,3.2,37,12.11,348.3,4.05,81.5,0.471,85.1,1
TAB-01767,50.8,2.5,95.3,13.5,3.1,45,11.62,350.8,3.98,67.7,0.556,85.6,1
TAB-01768,63.2,2.33,97.6,13.2,3.1,45,12.19,344.0,4.03,74.8,0.534,92.7,1
TAB-01769,32.0,3.48,102.8,15.4,3.2,20,12.36,353.2,4.0,85.3,0.324,85.1,1
TAB-01770,58.3,2.7,98.9,12.9,3.3,57,11.01,343.5,4.03,74.5,0.69,91.5,1
TAB-01771,63.7,3.0,101.4,12.8,4.1,53,12.06,345.7,4.14,66.2,0.591,87.8,1
TAB-01772,44.4,2.84,97.5,15.8,2.9,59,11.9,343.0,4.03,65.3,0.643,78.6,1
TAB-01773,66.9,2.34,100.7,14.8,2.9,34,12.48,347.8,4.04,92.6,0.44,84.0,1
TAB-01774,43.1,2.96,102.1,16.9,2.4,47,12.19,351.0,3.83,78.7,0.543,76.3,1
TAB-01775,54.4,3.63,97.8,14.2,3.0,27,12.24,350.7,4.13,79.2,0.439,86.7,1
TAB-01776,46.9,3.5,96.9,13.8,3.9,53,11.76,346.7,4.04,71.2,0.622,89.4,1
TAB-01777,46.9,3.12,95.4,15.8,3.5,26,12.0,354.3,3.97,71.8,0.428,83.2,1
TAB-01778,43.8,3.56,97.4,13.4,2.7,33,12.47,349.8,4.17,61.3,0.509,90.6,1
TAB-01779,57.0,2.47,98.2,13.7,3.0,40,11.97,350.8,4.13,75.3,0.455,88.2,1
TAB-01780,58.5,2.84,102.1,13.8,2.4,44,12.09,347.4,4.07,61.0,0.382,83.8,1
TAB-01781,49.4,3.2,95.4,14.6,2.5,42,11.23,343.2,4.0,68.4,0.488,83.6,1
TAB-01782,36.4,2.93,98.1,18.5,3.1,24,11.97,347.9,3.85,100.9,0.381,70.5,0
TAB-01783,54.0,2.88,94.4,12.2,2.8,37,10.99,346.6,4.0,67.7,0.463,89.2,1
TAB-01784,54.2,2.4,97.1,17.6,2.5,57,11.74,343.4,3.83,92.2,0.443,80.4,1
TAB-01785,47.8,1.96,98.6,16.5,3.2,55,12.03,348.9,3.96,90.4,0.421,83.3,1
TAB-01786,68.7,3.41,99.0,18.1,3.0,44,12.38,349.9,3.85,87.8,0.486,81.5,1
TAB-01787,34.4,3.12,99.2,21.3,2.2,43,11.5,345.4,3.68,98.8,0.35,76.2,1
TAB-01788,27.8,3.45,98.8,17.9,2.0,24,12.19,353.0,3.88,94.0,0.449,80.7,1
TAB-01789,42.7,2.78,99.2,16.9,2.7,28,12.73,359.8,4.0,99.5,0.429,80.6,1
TAB-01790,57.1,2.64,98.1,12.4,2.2,30,11.68,345.0,4.17,66.6,0.495,87.7,1
TAB-01791,39.4,3.0,95.9,12.6,2.1,40,11.23,348.3,4.06,65.6,0.56,82.1,1
TAB-01792,40.2,3.43,94.3,15.7,3.6,49,12.14,350.6,3.98,81.9,0.515,88.0,1
TAB-01793,59.5,2.88,96.9,11.6,3.0,38,11.4,345.4,4.11,67.1,0.516,91.8,1
TAB-01794,54.6,3.4,97.7,16.2,2.9,25,11.59,352.0,3.89,88.1,0.456,88.1,1
TAB-01795,53.8,2.5,100.5,10.7,2.9,38,12.46,348.8,4.28,59.3,0.594,89.4,1
TAB-01796,57.8,2.92,97.8,17.3,2.4,27,12.94,351.1,4.05,106.3,0.418,87.8,1
TAB-01797,45.7,2.96,97.6,14.4,3.2,50,11.5,348.8,3.95,74.0,0.538,85.2,1
TAB-01798,46.2,3.61,98.8,15.3,2.9,27,11.63,354.2,3.92,83.3,0.439,84.1,1
TAB-01799,58.1,3.1,97.5,13.5,2.6,39,11.78,351.4,4.12,74.7,0.485,88.1,1
TAB-01800,36.6,3.87,99.6,11.2,2.7,48,11.73,346.2,4.13,47.0,0.697,95.1,0
TAB-01801,28.6,2.33,102.0,17.5,2.4,29,12.97,351.6,3.98,93.7,0.264,76.8,1
TAB-01802,45.7,3.06,102.4,17.7,2.8,23,11.73,351.7,3.81,95.2,0.255,78.1,1
TAB-01803,59.3,3.09,98.2,14.3,2.9,43,11.81,354.0,3.93,75.2,0.431,81.7,1
TAB-01804,52.6,3.31,98.7,16.3,2.8,22,12.81,355.3,4.02,92.1,0.293,81.0,1
TAB-01805,58.6,2.59,101.2,14.2,3.0,44,12.29,348.9,4.12,74.3,0.581,89.0,1
TAB-01806,29.8,3.84,97.7,15.6,3.0,50,12.49,359.1,4.02,65.5,0.621,82.7,1
TAB-01807,53.2,3.01,99.4,16.5,3.1,33,11.55,347.5,3.8,93.0,0.376,77.0,1
TAB-01808,56.5,2.46,95.7,16.1,3.5,40,11.73,345.8,3.92,88.0,0.443,78.3,1
TAB-01809,36.5,2.99,97.4,17.7,3.3,57,11.48,345.1,3.78,84.5,0.605,78.7,1
TAB-01810,58.6,2.84,100.3,16.0,3.5,39,12.4,348.1,3.86,79.4,0.491,80.6,1
TAB-01811,48.9,4.39,96.6,15.1,2.6,60,12.61,364.3,4.05,71.1,0.773,88.2,1
TAB-01812,80.7,3.52,97.7,13.5,2.7,26,11.7,353.8,4.07,82.1,0.482,88.8,1
TAB-01813,28.2,3.02,94.9,14.0,3.3,48,11.82,347.2,4.09,72.4,0.529,88.9,1
TAB-01814,63.7,2.94,102.0,16.6,3.3,46,11.84,354.3,3.99,91.9,0.441,83.7,1
TAB-01815,46.1,3.48,100.5,12.0,2.7,55,11.23,348.7,4.11,49.1,0.659,98.9,0
TAB-01816,33.8,3.5,98.4,17.2,3.3,24,11.66,350.7,3.9,92.0,0.446,80.1,1
TAB-01817,44.7,1.54,99.0,14.4,2.5,31,12.39,346.9,4.0,82.1,0.399,80.6,1
TAB-01818,52.8,3.32,98.8,13.4,3.2,25,11.56,346.9,4.12,70.8,0.457,92.9,1
TAB-01819,60.4,3.01,100.8,12.8,3.0,57,12.05,350.1,4.18,68.3,0.694,91.1,1
TAB-01820,67.2,2.34,97.0,16.3,2.3,37,11.35,339.5,3.85,101.3,0.452,78.4,1
TAB-01821,64.2,3.44,99.5,15.0,2.8,56,11.93,349.1,4.03,82.6,0.599,88.8,1
TAB-01822,40.3,4.12,100.2,18.2,4.1,32,11.72,350.9,3.84,96.1,0.413,82.7,1
TAB-01823,61.3,3.28,100.4,12.5,3.1,25,11.39,351.4,4.14,72.8,0.477,86.1,1
TAB-01824,53.9,3.55,93.5,13.8,4.2,32,12.4,351.2,4.09,75.9,0.534,87.2,1
TAB-01825,43.5,3.9,96.8,14.8,2.3,44,12.42,356.4,4.01,66.1,0.529,88.3,1
TAB-01826,47.9,2.58,96.0,13.5,3.4,54,11.52,340.6,4.0,69.4,0.517,91.0,1
TAB-01827,42.9,2.07,98.3,15.0,1.7,35,11.89,351.1,4.03,86.7,0.406,83.9,1
TAB-01828,50.4,3.33,94.0,15.6,3.0,57,12.02,348.1,3.87,85.8,0.584,83.0,1
TAB-01829,42.7,2.88,93.9,16.0,3.3,30,11.09,345.6,3.71,83.6,0.491,80.2,1
TAB-01830,39.7,2.31,102.3,18.0,3.4,48,11.3,346.4,3.82,85.0,0.386,78.8,1
TAB-01831,54.8,2.96,99.2,12.4,2.6,49,12.64,353.8,4.21,61.8,0.609,83.1,1
TAB-01832,56.3,3.36,98.2,15.7,3.5,31,11.47,347.7,3.91,91.1,0.446,82.6,1
TAB-01833,48.1,2.93,98.7,13.7,2.7,21,12.63,349.3,4.06,89.0,0.416,91.5,1
TAB-01834,63.7,2.61,98.3,15.9,2.9,35,11.33,343.2,3.8,97.0,0.513,83.7,1
TAB-01835,47.4,2.89,100.0,15.9,2.8,22,12.33,354.4,3.96,95.8,0.39,80.5,1
TAB-01836,47.0,2.99,96.7,13.0,2.4,56,11.84,347.4,4.1,59.4,0.573,85.2,1
TAB-01837,56.6,2.04,98.4,13.2,3.8,58,11.91,347.3,4.05,69.2,0.623,88.6,1
TAB-01838,48.7,2.93,98.5,16.0,3.0,49,12.93,350.0,4.09,75.8,0.564,82.9,1
TAB-01839,50.8,2.33,95.9,15.0,3.5,49,11.37,348.1,3.89,78.8,0.461,82.3,1
TAB-01840,24.8,3.33,100.6,14.6,3.5,30,12.3,348.2,4.03,79.8,0.414,86.7,1
TAB-01841,50.2,2.22,97.1,16.3,2.5,23,12.28,352.6,4.0,102.8,0.37,80.5,1
TAB-01842,31.7,3.51,100.0,16.5,3.6,52,13.68,356.2,4.08,80.4,0.555,82.9,1
TAB-01843,37.8,2.8,98.2,13.9,3.3,42,11.46,349.9,3.98,71.8,0.499,81.9,1
TAB-01844,36.6,2.73,101.3,13.3,2.5,47,11.69,347.9,4.02,61.6,0.61,83.8,1
TAB-01845,39.6,3.15,95.9,12.5,3.2,51,12.41,350.7,4.13,61.1,0.584,92.2,1
TAB-01846,44.5,2.57,95.8,15.1,2.5,36,11.9,353.4,4.0,82.5,0.48,85.0,1
TAB-01847,45.1,3.14,96.2,12.2,3.8,26,11.77,348.9,4.14,62.7,0.552,92.0,1
TAB-01848,56.6,2.63,98.3,15.2,3.4,52,12.48,350.6,4.05,86.0,0.52,82.1,1
TAB-01849,52.2,2.72,101.1,17.4,3.0,38,11.87,351.5,3.83,92.4,0.337,81.7,1
TAB-01850,31.0,3.2,101.2,14.3,3.6,53,11.55,343.7,3.98,73.3,0.57,85.0,1
TAB-01851,50.8,2.43,93.4,13.9,2.2,38,12.36,343.1,4.17,76.8,0.49,89.4,1
TAB-01852,53.2,2.37,98.5,19.0,2.6,29,12.19,353.1,3.75,107.9,0.382,73.0,0
TAB-01853,46.7,3.12,91.6,18.0,2.9,27,11.84,347.0,3.93,94.0,0.354,77.6,1
TAB-01854,49.4,2.99,99.6,13.5,4.1,50,11.82,351.7,4.06,69.9,0.665,87.5,1
TAB-01855,51.9,3.08,100.2,15.3,2.5,43,11.54,348.0,3.93,82.6,0.449,87.3,1
TAB-01856,57.6,3.16,97.9,15.7,2.1,36,12.36,348.6,4.05,82.8,0.484,84.5,1
TAB-01857,34.3,3.03,98.2,15.4,2.3,40,11.82,351.0,3.86,71.9,0.48,83.6,1
TAB-01858,47.6,3.3,98.1,18.6,3.5,42,11.62,347.5,3.85,97.0,0.52,77.4,1
TAB-01859,65.1,3.05,96.4,15.2,2.7,30,11.36,343.7,4.02,88.1,0.373,86.4,1
TAB-01860,64.2,2.0,98.9,15.5,2.9,35,12.2,345.8,4.05,98.4,0.437,81.5,1
TAB-01861,58.5,2.13,97.5,16.4,3.4,32,11.75,341.8,3.8,102.0,0.375,77.7,1
TAB-01862,55.4,3.96,99.9,17.4,2.9,36,10.99,348.1,3.82,89.0,0.555,83.8,1
TAB-01863,66.5,3.0,97.8,16.9,3.1,40,11.4,344.2,3.93,90.1,0.421,82.5,1
TAB-01864,69.2,3.48,96.3,16.1,3.3,27,11.88,350.3,4.01,90.2,0.458,92.3,1
TAB-01865,48.7,2.83,94.9,11.9,2.8,36,11.9,348.6,4.08,63.2,0.49,88.8,1
TAB-01866,40.3,2.97,94.3,14.0,2.9,35,11.88,346.5,4.09,77.1,0.505,83.9,1
TAB-01867,47.3,2.77,100.6,16.6,3.1,31,11.81,344.0,3.99,96.8,0.395,81.7,1
TAB-01868,81.0,4.23,97.1,15.5,3.4,60,11.26,356.4,3.9,83.6,0.632,86.3,1
TAB-01869,34.3,3.13,98.7,16.7,2.6,23,11.56,347.9,3.8,86.8,0.289,78.1,1
TAB-01870,45.3,2.73,101.6,18.8,1.5,46,12.59,357.9,3.91,92.0,0.46,72.1,0
TAB-01871,35.9,2.17,96.9,12.6,3.3,27,12.52,354.4,4.22,72.0,0.387,84.2,1
TAB-01872,51.2,3.99,96.7,17.3,3.5,54,12.29,352.5,3.91,73.9,0.516,81.2,1
TAB-01873,38.0,2.92,97.7,14.3,3.1,57,12.24,351.6,4.0,63.9,0.514,81.6,1
TAB-01874,48.9,3.37,98.1,16.9,3.1,36,12.45,353.5,4.0,88.6,0.409,81.6,1
TAB-01875,30.5,3.43,101.8,14.9,2.7,53,11.44,353.6,3.91,71.0,0.613,78.4,1
TAB-01876,56.2,2.77,101.1,19.3,3.3,30,12.02,352.1,3.81,109.6,0.376,77.6,1
TAB-01877,62.2,3.34,99.2,15.3,3.4,26,11.44,345.4,4.01,83.3,0.473,84.4,1
TAB-01878,46.2,2.7,100.9,13.7,3.0,33,11.45,347.7,3.93,74.1,0.422,85.2,1
TAB-01879,48.6,2.5,97.6,15.8,4.2,34,12.18,352.3,4.02,89.4,0.438,83.5,1
TAB-01880,48.4,3.58,98.6,15.6,2.2,36,12.47,350.0,4.0,77.8,0.465,86.5,1
TAB-01881,51.8,2.92,97.4,17.3,3.1,35,11.9,350.8,3.87,97.3,0.473,78.4,1
TAB-01882,49.6,3.26,95.4,15.9,2.4,36,12.82,358.7,4.06,76.5,0.499,85.3,1
TAB-01883,57.7,3.21,100.4,20.0,3.4,48,12.11,348.4,3.72,97.9,0.42,80.7,1
TAB-01884,62.3,3.32,99.1,14.8,2.2,30,11.61,346.5,3.91,79.7,0.522,84.0,1
TAB-01885,41.9,2.22,98.0,14.8,2.3,21,11.46,349.2,3.87,78.9,0.394,84.9,1
TAB-01886,46.9,2.71,98.0,13.8,2.7,40,12.51,350.9,4.17,64.8,0.438,83.0,1
TAB-01887,59.0,2.84,95.0,15.2,3.1,38,12.06,347.1,3.98,76.9,0.395,88.1,1
TAB-01888,35.8,2.58,96.0,15.5,2.7,22,12.34,353.5,4.04,85.0,0.315,80.0,1
TAB-01889,30.3,3.21,98.7,15.6,2.7,25,10.67,345.5,3.81,84.8,0.509,81.3,1
TAB-01890,52.3,3.59,96.9,15.1,2.9,40,12.12,352.1,3.95,81.1,0.478,90.1,1
TAB-01891,55.0,3.67,97.6,13.8,2.9,29,11.74,353.4,4.07,82.4,0.599,91.9,1
TAB-01892,42.8,2.83,97.8,13.2,3.7,55,11.3,349.8,4.03,68.1,0.549,85.6,1
TAB-01893,44.2,3.15,96.6,14.2,3.3,27,11.97,349.9,4.02,80.1,0.398,87.0,1
TAB-01894,42.4,3.22,96.1,17.3,2.8,21,12.55,359.1,3.96,93.0,0.414,78.6,1
TAB-01895,41.3,3.31,94.8,17.7,4.0,38,13.13,361.0,3.93,92.0,0.497,75.3,1
TAB-01896,56.9,2.56,97.7,14.8,3.2,59,12.12,343.8,4.07,87.9,0.606,84.9,1
TAB-01897,38.2,3.91,99.2,13.1,2.5,45,11.65,347.0,4.12,62.4,0.644,89.8,1
TAB-01898,47.3,3.46,94.7,14.8,3.1,34,11.62,342.2,4.01,80.1,0.457,83.7,1
TAB-01899,40.9,3.48,98.0,19.2,3.3,21,12.48,352.4,3.82,97.3,0.385,81.5,1
TAB-01900,35.4,3.6,98.6,17.0,2.7,39,11.5,345.1,3.85,85.6,0.499,79.3,1
TAB-01901,58.7,3.27,96.0,16.1,2.5,28,12.31,349.6,4.05,91.7,0.414,84.5,1
TAB-01902,44.8,2.49,100.8,16.9,3.0,46,12.15,353.0,3.98,95.0,0.47,82.6,1
TAB-01903,51.9,2.93,97.2,18.1,2.8,43,12.09,345.1,3.95,97.9,0.505,78.0,1
TAB-01904,34.9,2.17,97.8,12.7,3.7,31,11.22,344.8,4.0,73.2,0.477,84.2,1
TAB-01905,42.6,3.21,97.7,14.2,3.4,23,11.82,349.9,3.98,78.6,0.332,87.7,1
TAB-01906,57.6,2.92,94.5,13.9,2.7,50,11.27,345.9,3.99,72.6,0.612,88.6,1
TAB-01907,75.9,2.98,100.0,16.2,3.2,43,11.71,348.9,3.93,91.1,0.533,86.5,1
TAB-01908,30.2,3.6,96.1,15.3,3.6,54,12.46,346.8,4.02,78.1,0.573,90.8,1
TAB-01909,48.0,2.77,97.5,16.5,2.3,30,12.62,350.2,3.97,95.2,0.416,79.8,1
TAB-01910,54.1,2.87,99.2,14.0,2.5,46,12.11,354.9,4.12,77.3,0.55,87.4,1
TAB-01911,43.8,3.01,100.9,17.7,3.0,25,11.71,345.0,3.83,107.1,0.27,75.4,1
TAB-01912,58.5,2.08,95.8,14.9,3.0,32,12.79,357.1,4.03,74.9,0.395,84.9,1
TAB-01913,41.3,2.87,97.1,16.4,3.0,46,11.71,344.1,3.85,81.6,0.479,81.9,1
TAB-01914,51.5,1.76,100.8,17.4,2.8,53,11.43,340.1,3.84,94.2,0.447,76.0,1
TAB-01915,44.8,2.71,98.9,17.2,2.8,33,12.35,348.3,4.07,90.0,0.379,77.5,1
TAB-01916,62.2,3.43,99.3,15.7,3.2,52,12.23,355.4,3.94,76.1,0.6,84.4,1
TAB-01917,43.2,3.22,95.9,16.6,3.6,47,11.73,347.5,3.88,76.1,0.474,82.8,1
TAB-01918,46.5,2.7,97.2,18.5,2.8,34,12.05,350.7,3.95,98.0,0.431,74.1,0
TAB-01919,59.5,3.02,97.7,16.0,4.2,55,12.22,351.4,3.95,89.3,0.587,82.6,1
TAB-01920,39.7,2.46,96.3,13.5,4.0,40,12.1,349.3,4.11,79.1,0.572,85.8,1
TAB-01921,50.7,3.0,94.7,16.2,3.7,46,12.23,355.0,4.06,81.8,0.593,78.1,1
TAB-01922,31.8,4.47,97.0,14.9,3.3,40,11.75,354.0,3.93,70.4,0.661,85.5,1
TAB-01923,39.1,3.92,100.7,10.3,4.0,38,12.26,349.7,4.25,59.1,0.571,94.6,1
TAB-01924,53.8,3.03,98.1,15.9,2.9,54,12.01,349.3,3.93,73.2,0.57,88.1,1
TAB-01925,40.1,3.08,100.7,15.2,2.6,32,11.76,354.2,3.89,79.6,0.422,81.8,1
TAB-01926,44.6,2.51,98.4,17.3,2.7,21,11.88,349.4,3.95,99.4,0.501,78.5,1
TAB-01927,54.9,2.6,96.5,13.5,2.5,55,11.95,344.4,4.04,70.0,0.617,83.9,1
TAB-01928,44.2,3.18,100.6,12.0,3.1,53,11.28,342.4,4.03,63.4,0.705,88.9,1
TAB-01929,58.2,2.74,98.4,15.3,3.1,35,11.68,350.6,3.93,79.1,0.475,79.6,1
TAB-01930,52.2,3.45,99.9,15.8,3.1,27,12.03,353.2,4.01,80.9,0.313,87.0,1
TAB-01931,54.4,3.78,95.9,15.2,3.0,47,11.32,345.4,3.93,79.2,0.531,83.2,1
TAB-01932,62.4,3.17,100.1,15.0,3.1,23,11.69,351.0,3.93,78.5,0.389,88.8,1
TAB-01933,53.2,3.05,100.1,12.9,3.9,37,13.19,360.9,4.25,76.4,0.511,91.0,1
TAB-01934,65.4,2.16,98.6,14.7,3.3,23,11.44,349.9,4.0,93.7,0.399,83.6,1
TAB-01935,59.1,3.37,96.4,14.3,3.5,44,11.81,354.6,4.01,79.9,0.577,90.8,1
TAB-01936,44.8,2.43,97.9,17.1,3.1,21,11.58,348.4,3.84,96.1,0.203,88.0,1
TAB-01937,62.9,2.79,99.2,15.8,2.2,45,11.94,348.8,4.01,86.8,0.488,84.9,1
TAB-01938,52.6,3.48,98.5,14.4,2.1,47,11.59,347.7,3.98,65.6,0.545,84.3,1
TAB-01939,46.1,3.51,99.2,18.4,4.0,39,11.88,350.4,3.9,94.0,0.523,83.9,1
TAB-01940,52.8,2.77,100.0,14.5,2.7,27,11.64,345.1,3.95,82.6,0.464,86.1,1
TAB-01941,61.1,2.8,96.7,16.1,2.7,24,12.53,351.2,3.96,88.5,0.379,89.0,1
TAB-01942,54.6,2.65,95.7,14.7,3.1,33,12.04,353.3,3.98,84.6,0.463,83.3,1
TAB-01943,68.2,2.4,97.9,18.3,3.3,39,11.5,341.5,3.77,98.2,0.313,81.4,1
TAB-01944,60.9,2.68,97.3,15.2,3.3,46,12.42,346.8,4.03,84.9,0.542,84.2,1
TAB-01945,55.2,2.19,99.6,15.2,3.9,20,11.52,348.5,3.87,102.7,0.335,90.3,1
TAB-01946,39.7,3.34,95.9,14.7,3.8,48,11.22,345.7,3.94,67.5,0.525,85.2,1
TAB-01947,48.2,3.2,100.0,15.4,2.6,49,12.0,344.6,4.01,77.1,0.61,93.7,1
TAB-01948,50.7,3.28,100.7,17.4,3.5,38,12.95,355.1,3.9,84.3,0.469,82.4,1
TAB-01949,57.0,2.52,98.0,16.7,2.8,34,11.09,343.9,3.8,89.6,0.378,83.1,1
TAB-01950,56.4,2.4,98.1,15.1,2.9,54,11.33,344.2,3.96,83.8,0.507,88.5,1
TAB-01951,51.7,3.03,96.5,18.4,2.5,51,12.38,354.0,3.81,90.6,0.508,76.0,1
TAB-01952,51.2,3.03,96.9,16.7,2.2,59,11.68,344.5,3.86,85.0,0.578,84.6,1
TAB-01953,57.2,2.93,97.2,14.1,3.0,35,12.31,351.4,4.13,80.7,0.49,86.0,1
TAB-01954,41.4,2.86,100.9,12.2,2.5,56,11.58,347.0,4.19,59.0,0.569,90.1,1
TAB-01955,67.0,3.86,97.9,14.2,3.5,23,12.07,352.2,4.07,75.7,0.424,90.3,1
TAB-01956,29.5,3.21,95.4,15.8,2.9,36,12.87,349.6,4.04,83.2,0.439,84.7,1
TAB-01957,64.6,3.99,98.5,16.2,3.2,39,11.4,347.4,3.86,86.2,0.509,87.9,1
TAB-01958,49.5,3.63,99.7,17.7,3.7,38,12.51,353.9,3.96,84.8,0.463,79.7,1
TAB-01959,60.0,3.85,97.9,12.8,2.3,45,12.34,355.0,4.2,59.0,0.603,92.8,1
TAB-01960,53.6,2.46,100.9,14.1,2.6,27,11.26,350.7,3.91,68.4,0.419,78.3,1
TAB-01961,53.5,3.3,99.6,12.6,3.1,55,12.28,354.4,4.19,56.4,0.729,93.7,1
TAB-01962,55.5,2.78,95.9,12.3,3.2,42,12.04,351.1,4.11,66.9,0.596,95.1,1
TAB-01963,58.1,2.17,96.9,13.7,3.6,56,12.05,352.4,4.02,70.5,0.624,86.0,1
TAB-01964,46.7,3.75,98.5,15.7,3.4,20,12.17,351.4,3.97,81.9,0.446,80.8,1
TAB-01965,60.3,2.85,94.7,16.5,3.0,45,11.82,353.5,3.95,96.0,0.491,84.2,1
TAB-01966,39.2,2.47,98.7,13.1,3.2,36,12.04,352.5,4.11,77.5,0.515,84.4,1
TAB-01967,49.9,2.79,94.5,13.4,3.2,40,12.12,348.9,4.11,69.7,0.534,88.2,1
TAB-01968,58.4,2.6,100.0,11.4,2.3,50,12.37,356.8,4.23,65.4,0.64,93.4,1
TAB-01969,60.0,2.65,99.8,15.4,2.9,29,11.24,346.8,3.93,95.1,0.371,85.2,1
TAB-01970,54.6,2.89,99.0,13.5,3.1,28,12.65,359.6,4.13,81.0,0.501,91.1,1
TAB-01971,46.1,3.87,96.6,18.3,3.2,48,11.42,349.8,3.81,91.0,0.526,81.2,1
TAB-01972,59.0,2.67,98.3,15.8,2.5,41,12.38,349.6,3.96,91.9,0.381,83.3,1
TAB-01973,43.3,3.83,97.0,14.7,2.4,29,12.04,349.6,4.05,78.6,0.499,90.1,1
TAB-01974,67.5,3.42,95.9,13.7,2.9,39,11.36,346.6,4.04,68.9,0.478,89.5,1
TAB-01975,49.2,3.2,97.3,12.0,4.0,38,12.26,350.0,4.21,65.4,0.535,89.5,1
TAB-01976,34.6,3.37,99.4,12.3,2.6,48,11.53,352.2,4.13,55.5,0.604,92.2,1
TAB-01977,38.1,3.01,98.1,13.8,3.6,20,12.53,352.6,4.14,84.3,0.35,83.5,1
TAB-01978,50.4,3.64,100.9,13.6,3.8,43,11.64,344.7,4.09,67.5,0.575,89.5,1
TAB-01979,51.4,3.28,99.5,13.0,3.0,44,11.25,347.5,3.91,63.9,0.579,85.8,1
TAB-01980,69.7,2.17,99.3,15.8,2.7,50,12.77,352.5,4.08,93.4,0.53,80.3,1
TAB-01981,39.6,3.15,94.8,16.0,3.3,56,12.09,349.3,4.06,79.5,0.542,81.3,1
TAB-01982,50.4,3.39,97.4,14.1,3.1,38,12.43,353.8,4.06,85.0,0.54,85.1,1
TAB-01983,39.4,2.86,95.9,18.9,2.6,34,11.57,347.4,3.73,94.7,0.379,79.6,1
TAB-01984,45.1,3.06,97.6,11.5,2.7,24,11.05,347.3,4.14,62.8,0.473,95.0,1
TAB-01985,66.8,2.69,96.6,15.1,3.2,33,12.84,355.3,4.03,93.5,0.366,88.6,1
TAB-01986,38.6,2.31,97.2,14.6,3.5,23,12.0,349.7,3.99,78.7,0.382,82.7,1
TAB-01987,55.9,2.22,100.1,13.9,2.8,52,12.25,345.8,4.09,82.2,0.581,83.9,1
TAB-01988,53.9,2.23,99.0,13.6,3.0,52,12.33,356.5,4.06,67.9,0.504,88.1,1
TAB-01989,49.8,3.33,100.0,15.0,3.3,37,11.83,345.2,4.03,82.9,0.49,86.4,1
TAB-01990,55.2,1.75,94.8,14.5,2.9,30,12.11,347.7,3.99,78.5,0.395,82.8,1
TAB-01991,38.4,2.67,98.1,14.2,2.9,25,12.8,350.0,4.14,79.9,0.478,77.4,1
TAB-01992,66.6,2.62,99.9,12.4,2.6,54,11.98,350.3,4.14,60.4,0.605,92.1,1
TAB-01993,69.2,2.86,101.0,11.8,2.6,55,12.47,352.5,4.29,72.7,0.648,93.9,1
TAB-01994,50.5,2.07,94.9,14.4,4.3,31,11.0,342.7,3.99,82.0,0.418,83.4,1
TAB-01995,74.2,3.2,97.3,14.2,2.9,45,12.56,357.8,4.07,74.0,0.526,90.9,1
TAB-01996,46.0,2.36,100.1,14.6,3.7,30,11.24,348.2,3.88,87.4,0.371,85.5,1
TAB-01997,54.0,3.57,97.6,14.8,3.8,29,12.5,352.7,4.1,78.9,0.463,85.2,1
TAB-01998,64.3,2.69,96.2,14.0,2.9,21,12.2,352.8,4.04,88.3,0.429,86.2,1
TAB-01999,45.4,2.95,94.9,14.6,3.2,43,11.95,354.4,4.0,73.1,0.528,82.5,1
