sample_id,plant,temperatuur_C,druk_bar,debiet_kgh,katalysator_kgh,voeding_conc_molL,conversie,selectiviteit,opbrengst_pct,energie_kWh,heeft_label
Plant_A-01772,Plant_A,199.4,6.54,67.5,4.31,0.718,0.7934,0.9602,76.18,58.8,1
Plant_A-01773,Plant_A,170.0,5.57,55.0,2.87,1.028,0.7677,0.9024,69.27,52.6,1
Plant_A-01774,Plant_A,145.1,4.36,59.6,3.86,0.773,0.7163,0.8984,64.35,52.6,1
Plant_A-01775,Plant_A,159.9,6.36,57.7,0.93,1.034,0.7903,0.8376,66.2,52.8,1
Plant_A-01776,Plant_A,152.4,5.57,99.4,2.63,1.876,0.7739,0.8661,67.03,61.2,1
Plant_A-01777,Plant_A,151.3,1.04,127.7,3.31,1.658,0.6436,0.8563,55.11,65.6,1
Plant_A-01778,Plant_A,177.0,2.01,54.2,2.63,1.612,0.8164,0.8882,72.52,54.8,1
Plant_A-01779,Plant_A,149.9,5.03,135.6,4.53,1.013,0.6682,0.891,59.54,70.0,1
Plant_A-01780,Plant_A,179.1,9.86,92.7,3.07,0.65,0.7761,0.8914,69.19,59.4,1
Plant_A-01781,Plant_A,193.5,7.43,138.2,0.61,1.284,0.7796,0.8242,64.25,68.9,1
Plant_A-01782,Plant_A,161.6,3.03,80.0,2.51,1.997,0.7935,0.8766,69.56,56.9,1
Plant_A-01783,Plant_A,182.2,9.84,61.9,2.03,0.848,0.8236,0.8555,70.46,55.0,1
Plant_A-01784,Plant_A,192.7,9.9,56.1,1.97,1.722,0.9325,0.8718,81.29,53.7,1
Plant_A-01785,Plant_A,153.6,7.27,129.4,0.71,1.44,0.6807,0.8013,54.54,65.9,1
Plant_A-01786,Plant_A,145.8,7.43,124.3,2.43,1.98,0.7985,0.8344,66.63,66.2,1
Plant_A-01787,Plant_A,143.5,9.63,123.6,1.66,1.115,0.6865,0.8229,56.5,63.9,1
Plant_A-01788,Plant_A,146.1,9.96,124.1,1.94,1.227,0.7346,0.8058,59.19,65.3,1
Plant_A-01789,Plant_A,184.7,5.74,68.5,2.88,0.866,0.7805,0.8889,69.38,56.4,1
Plant_A-01790,Plant_A,176.1,8.05,75.8,2.32,1.908,0.8201,0.8625,70.73,56.2,1
Plant_A-01791,Plant_A,180.2,7.03,60.1,2.47,0.969,0.7668,0.8757,67.15,51.8,1
Plant_A-01792,Plant_A,187.2,7.8,56.6,4.75,0.832,0.8263,0.9043,74.73,54.4,1
Plant_A-01793,Plant_A,141.9,5.07,148.0,0.86,1.867,0.6861,0.8234,56.5,70.6,1
Plant_A-01794,Plant_A,185.1,7.8,115.3,1.66,1.368,0.7564,0.8539,64.59,65.4,1
Plant_A-01795,Plant_A,183.6,4.83,87.5,0.88,1.463,0.7392,0.8529,63.04,60.0,1
Plant_A-01796,Plant_A,155.7,2.27,120.3,3.44,1.885,0.7325,0.8949,65.56,67.1,1
Plant_A-01797,Plant_A,149.0,5.73,101.6,3.65,1.084,0.6961,0.8558,59.58,62.1,1
Plant_A-01798,Plant_A,183.0,2.97,114.4,2.76,1.357,0.7162,0.9203,65.91,65.9,1
Plant_A-01799,Plant_A,164.5,3.16,78.0,4.27,1.502,0.7669,0.8935,68.52,55.9,1
Plant_A-01800,Plant_A,169.8,3.57,113.0,3.92,1.657,0.7914,0.914,72.34,64.0,1
Plant_A-01801,Plant_A,192.8,3.39,114.6,1.46,0.778,0.6896,0.8699,59.98,65.2,1
Plant_A-01802,Plant_A,172.1,3.75,59.1,1.66,1.564,0.7872,0.8549,67.29,51.0,1
Plant_A-01803,Plant_A,169.7,7.02,65.6,4.62,0.814,0.7731,0.9118,70.5,55.4,1
Plant_A-01804,Plant_A,169.2,5.89,130.0,2.81,0.801,0.6563,0.8735,57.33,66.4,1
Plant_A-01805,Plant_A,182.8,7.66,117.3,2.1,1.125,0.7288,0.8583,62.55,65.5,1
Plant_A-01806,Plant_A,142.8,9.79,139.7,1.55,0.943,0.6441,0.824,53.07,68.4,1
Plant_A-01807,Plant_A,154.7,6.25,54.2,2.71,0.742,0.7232,0.8788,63.55,51.3,1
Plant_A-01808,Plant_A,162.0,2.25,64.8,2.37,0.78,0.678,0.8496,57.6,53.0,1
Plant_A-01809,Plant_A,156.8,5.99,96.4,0.63,1.702,0.7042,0.8285,58.34,61.9,1
Plant_A-01810,Plant_A,155.1,3.18,63.3,1.93,0.976,0.674,0.8578,57.81,54.4,1
Plant_A-01811,Plant_A,166.1,6.73,112.0,3.85,1.641,0.7539,0.8966,67.6,64.4,1
Plant_A-01812,Plant_A,194.9,7.46,106.2,4.77,1.128,0.8292,0.9102,75.47,64.1,1
Plant_A-01813,Plant_A,164.6,1.78,132.5,2.49,0.99,0.6746,0.8623,58.17,66.3,1
Plant_A-01814,Plant_A,168.0,8.57,125.8,1.81,0.989,0.7084,0.8539,60.49,66.0,1
Plant_A-01815,Plant_A,197.8,9.38,83.8,2.11,1.179,0.8452,0.9034,76.36,59.6,1
Plant_A-01816,Plant_A,142.7,8.63,108.1,3.52,1.109,0.7064,0.8627,60.94,62.4,1
Plant_A-01817,Plant_A,175.0,6.04,98.0,3.11,1.444,0.782,0.9114,71.27,63.3,1
Plant_A-01818,Plant_A,166.1,1.33,53.5,4.55,1.27,0.7578,0.9579,72.59,51.6,1
Plant_A-01819,Plant_A,193.0,8.98,83.6,1.47,1.497,0.8218,0.8643,71.03,58.9,1
Plant_A-01820,Plant_A,192.2,2.95,138.4,0.99,1.253,0.6587,0.8967,59.07,71.8,1
Plant_A-01821,Plant_A,141.1,2.18,140.3,2.53,1.892,0.6726,0.8582,57.72,66.8,1
Plant_A-01822,Plant_A,144.1,4.28,138.7,1.46,0.936,0.5542,0.8394,46.52,68.6,1
Plant_A-01823,Plant_A,165.2,5.39,89.7,3.39,0.731,0.7544,0.9081,68.5,58.1,1
Plant_A-01824,Plant_A,188.9,5.52,67.6,3.62,0.739,0.7758,0.9361,72.62,54.8,1
Plant_A-01825,Plant_A,144.4,6.5,52.6,4.85,1.915,0.8171,0.8928,72.95,51.1,1
Plant_A-01826,Plant_A,173.3,8.71,72.7,3.16,1.972,0.8841,0.8818,77.96,57.3,1
Plant_A-01827,Plant_A,150.1,2.15,73.1,0.59,0.812,0.6301,0.832,52.43,56.0,1
Plant_A-01828,Plant_A,162.1,9.98,118.2,2.46,1.842,0.8082,0.8486,68.58,64.9,1
Plant_A-01829,Plant_A,163.5,8.0,122.4,4.17,1.574,0.7804,0.8883,69.32,65.0,1
Plant_A-01830,Plant_A,195.2,1.54,92.9,3.28,0.852,0.7173,0.9592,68.8,62.3,1
Plant_A-01831,Plant_A,147.0,5.19,125.1,3.72,1.077,0.6564,0.8618,56.57,65.7,1
Plant_A-01832,Plant_A,167.5,5.95,82.6,3.45,0.676,0.7202,0.8815,63.48,57.2,1
Plant_A-01833,Plant_A,144.7,7.09,56.7,1.32,0.781,0.6615,0.8074,53.41,51.3,1
Plant_A-01834,Plant_A,185.5,8.04,86.7,1.34,1.203,0.7799,0.8346,65.09,59.2,1
Plant_A-01835,Plant_A,187.2,9.15,148.4,4.3,0.684,0.7014,0.926,64.95,71.0,1
Plant_A-01836,Plant_A,165.5,8.58,127.9,1.59,0.933,0.6818,0.8457,57.66,67.7,1
Plant_A-01837,Plant_A,150.8,6.87,61.2,4.18,1.409,0.8153,0.8716,71.06,51.8,1
Plant_A-01838,Plant_A,165.2,5.29,88.2,2.41,0.609,0.7033,0.8585,60.37,59.5,1
Plant_A-01839,Plant_A,159.7,1.48,99.4,1.87,1.084,0.6223,0.8622,53.66,60.9,1
Plant_A-01840,Plant_A,165.7,7.22,108.7,4.99,1.7,0.8474,0.9093,77.06,63.7,1
Plant_A-01841,Plant_A,155.9,7.45,96.0,0.61,1.365,0.7423,0.8168,60.63,58.2,1
Plant_A-01842,Plant_A,162.7,6.52,101.0,2.25,0.55,0.6429,0.8669,55.73,60.6,1
Plant_A-01843,Plant_A,143.7,4.19,143.5,3.72,0.89,0.5569,0.8724,48.58,68.3,1
Plant_A-01844,Plant_A,175.5,5.82,80.5,2.65,0.735,0.7175,0.8935,64.11,58.8,1
Plant_A-01845,Plant_A,141.0,5.37,64.1,3.49,1.944,0.761,0.8511,64.77,53.5,1
Plant_A-01846,Plant_A,158.6,5.95,114.0,2.44,0.596,0.6687,0.832,55.64,62.8,1
Plant_A-01847,Plant_A,200.0,6.24,121.6,0.74,1.693,0.8028,0.8542,68.58,67.0,1
Plant_A-01848,Plant_A,144.1,2.25,134.1,1.61,1.665,0.651,0.8681,56.52,68.2,1
Plant_A-01849,Plant_A,161.6,4.75,143.9,2.24,1.837,0.689,0.8555,58.95,71.5,1
Plant_A-01850,Plant_A,172.6,6.0,94.9,2.31,1.365,0.8088,0.8777,70.99,59.5,1
Plant_A-01851,Plant_A,142.3,9.26,86.9,1.28,1.539,0.758,0.8069,61.16,57.5,1
Plant_A-01852,Plant_A,164.6,7.81,120.8,2.27,1.238,0.7318,0.8347,61.08,65.4,1
Plant_A-01853,Plant_A,163.6,9.21,90.2,3.66,1.985,0.8371,0.8803,73.69,59.4,1
Plant_A-01854,Plant_A,158.4,5.45,116.6,0.98,0.68,0.5952,0.8291,49.35,64.4,1
Plant_A-01855,Plant_A,146.2,6.95,123.9,0.83,1.858,0.6891,0.7885,54.34,66.7,1
Plant_A-01856,Plant_A,196.9,9.59,138.7,4.45,0.678,0.744,0.9125,67.89,70.5,1
Plant_A-01857,Plant_A,156.0,1.3,139.9,2.6,0.583,0.5533,0.8778,48.57,68.8,1
Plant_A-01858,Plant_A,185.7,7.7,131.7,2.61,1.317,0.7734,0.8901,68.84,68.6,1
Plant_A-01859,Plant_A,182.4,4.85,80.8,3.35,1.581,0.8013,0.8906,71.36,58.1,1
Plant_A-01860,Plant_A,178.0,8.6,140.5,0.89,1.56,0.7707,0.8354,64.38,68.2,1
Plant_A-01861,Plant_A,200.0,9.94,75.1,4.19,0.688,0.8081,0.9237,74.65,57.7,1
Plant_A-01862,Plant_A,164.6,3.68,129.1,4.37,1.4,0.7191,0.8717,62.68,67.5,1
Plant_A-01863,Plant_A,192.2,1.95,68.3,0.53,1.788,0.7838,0.8724,68.38,56.8,1
Plant_A-01864,Plant_A,144.7,8.54,80.4,1.97,1.234,0.7062,0.8377,59.16,57.1,1
Plant_A-01865,Plant_A,194.4,1.08,94.8,3.03,1.764,0.8103,0.9616,77.92,61.6,1
Plant_A-01866,Plant_A,150.1,5.67,141.1,0.5,1.862,0.6982,0.7978,55.7,69.5,1
Plant_A-01867,Plant_A,145.4,8.64,64.0,1.58,1.997,0.8205,0.8065,66.17,53.6,1
Plant_A-01868,Plant_A,190.9,6.49,136.0,4.81,0.722,0.7065,0.942,66.55,69.4,1
Plant_A-01869,Plant_A,179.3,7.69,93.4,2.08,0.624,0.6963,0.8629,60.09,62.3,1
Plant_A-01870,Plant_A,177.2,1.25,60.9,1.43,1.921,0.8003,0.8796,70.4,55.1,1
Plant_A-01871,Plant_A,142.9,8.2,51.9,4.89,1.614,0.8114,0.8729,70.83,51.3,1
Plant_A-01872,Plant_A,193.0,7.32,118.7,4.21,0.613,0.6919,0.9418,65.16,66.4,1
Plant_A-01873,Plant_A,152.7,6.99,57.0,2.2,1.458,0.776,0.8365,64.91,50.8,1
Plant_A-01874,Plant_A,193.4,1.56,56.0,3.55,1.967,0.865,0.9474,81.96,52.4,1
Plant_A-01875,Plant_A,167.0,3.85,131.4,4.65,1.613,0.7677,0.9179,70.46,67.7,1
Plant_A-01876,Plant_A,182.0,4.11,100.3,2.75,1.247,0.7418,0.8832,65.52,62.6,1
Plant_A-01877,Plant_A,160.9,8.8,52.2,0.74,1.388,0.7948,0.8299,65.96,52.8,1
Plant_A-01878,Plant_A,176.8,9.12,91.1,0.77,1.218,0.7399,0.7936,58.72,61.0,1
Plant_A-01879,Plant_A,159.8,1.83,112.7,2.76,1.063,0.6707,0.8907,59.73,63.3,1
Plant_A-01880,Plant_A,158.8,8.26,79.1,1.88,1.787,0.8068,0.8255,66.6,59.4,1
Plant_A-01881,Plant_A,189.7,4.19,68.8,4.86,1.064,0.8175,0.9445,77.21,55.4,1
Plant_A-01882,Plant_A,145.4,5.85,118.0,4.04,0.947,0.6915,0.8843,61.15,65.1,1
Plant_A-01883,Plant_A,187.1,8.64,71.7,3.81,0.665,0.7696,0.9126,70.23,56.7,1
Plant_A-01884,Plant_A,194.1,3.79,59.8,1.76,1.705,0.8354,0.8704,72.72,53.0,1
Plant_A-01885,Plant_A,146.1,8.7,137.0,2.13,1.988,0.7492,0.8114,60.79,66.6,1
Plant_A-01886,Plant_A,147.9,6.5,144.9,2.34,1.884,0.7303,0.8318,60.75,68.2,1
Plant_A-01887,Plant_A,141.7,2.91,115.4,3.83,1.167,0.6446,0.8997,57.99,62.9,1
Plant_A-01888,Plant_A,192.0,2.12,73.6,3.84,1.452,0.8062,0.9262,74.67,56.5,1
Plant_A-01889,Plant_A,199.8,2.61,91.3,0.73,1.915,0.8205,0.8665,71.1,59.5,1
Plant_A-01890,Plant_A,162.0,4.33,58.8,3.72,1.664,0.7987,0.8866,70.81,52.7,1
Plant_A-01891,Plant_A,188.0,6.01,137.7,1.75,0.648,0.6909,0.8818,60.92,68.2,1
Plant_A-01892,Plant_A,151.8,8.83,79.0,1.95,0.785,0.6875,0.8165,56.13,54.1,1
Plant_A-01893,Plant_A,158.8,9.6,67.2,1.48,0.836,0.7222,0.8317,60.07,54.8,1
Plant_A-01894,Plant_A,175.5,5.26,105.1,4.44,1.783,0.8153,0.9027,73.6,62.0,1
Plant_A-01895,Plant_A,172.0,8.95,57.0,3.91,0.755,0.8144,0.8941,72.82,52.2,1
Plant_A-01896,Plant_A,189.0,9.09,122.7,0.74,1.409,0.7592,0.8287,62.92,66.5,1
Plant_A-01897,Plant_A,185.7,5.02,127.5,2.1,1.113,0.7026,0.9112,64.02,69.7,1
Plant_A-01898,Plant_A,192.1,6.55,80.1,4.07,1.859,0.8849,0.9252,81.87,60.1,1
Plant_A-01899,Plant_A,186.3,6.48,101.9,2.0,1.67,0.8279,0.8934,73.96,62.1,1
Plant_A-01900,Plant_A,157.0,1.9,101.4,3.01,1.953,0.7595,0.8812,66.93,61.4,1
Plant_A-01901,Plant_A,164.0,2.96,52.7,2.32,1.913,0.8211,0.8851,72.68,51.8,1
Plant_A-01902,Plant_A,159.1,6.86,123.3,1.29,1.055,0.6625,0.8486,56.22,64.7,1
Plant_A-01903,Plant_A,199.8,5.36,125.9,4.91,1.496,0.8155,0.9534,77.74,68.5,1
Plant_A-01904,Plant_A,140.0,4.19,133.0,3.48,1.528,0.6976,0.8642,60.28,65.4,1
Plant_A-01905,Plant_A,153.2,8.52,54.1,2.36,0.903,0.77,0.8456,65.11,51.4,1
Plant_A-01906,Plant_A,154.2,4.98,144.1,1.72,1.969,0.6886,0.8335,57.39,67.0,1
Plant_A-01907,Plant_A,153.8,2.29,97.6,3.82,1.913,0.748,0.8983,67.19,62.1,1
Plant_A-01908,Plant_A,168.0,1.45,55.7,1.74,1.916,0.7714,0.8911,68.73,52.4,1
Plant_A-01909,Plant_A,152.0,8.77,76.3,1.61,1.101,0.7464,0.7968,59.47,55.6,1
Plant_A-01910,Plant_A,196.1,5.14,85.4,2.78,0.633,0.7323,0.8919,65.31,60.8,1
Plant_A-01911,Plant_A,158.3,5.04,139.7,0.8,1.856,0.6709,0.8291,55.62,69.7,1
Plant_A-01912,Plant_A,179.3,6.68,96.2,1.0,1.832,0.8235,0.8462,69.69,63.0,1
Plant_A-01913,Plant_A,168.8,3.15,147.8,4.75,1.302,0.6973,0.9643,67.24,71.4,1
Plant_A-01914,Plant_A,192.0,4.55,102.3,4.01,0.638,0.7259,0.9189,66.7,64.6,1
Plant_A-01915,Plant_A,189.3,1.05,93.6,3.41,1.244,0.7893,0.9575,75.58,61.1,1
Plant_A-01916,Plant_A,157.8,7.59,100.9,3.25,1.812,0.8356,0.8614,71.97,59.5,1
Plant_A-01917,Plant_A,164.5,4.21,79.3,3.64,1.175,0.7234,0.8693,62.88,57.5,1
Plant_A-01918,Plant_A,145.4,1.52,144.7,0.59,1.201,0.5635,0.8194,46.18,70.3,1
Plant_A-01919,Plant_A,142.8,8.65,83.8,1.99,1.045,0.693,0.8249,57.17,55.8,1
Plant_A-01920,Plant_A,181.6,6.61,116.4,0.8,1.254,0.6952,0.8591,59.73,64.7,1
Plant_A-01921,Plant_A,182.9,8.07,117.3,1.91,1.743,0.7788,0.8661,67.45,66.8,1
Plant_A-01922,Plant_A,151.4,2.37,100.9,3.9,0.869,0.6674,0.8877,59.24,61.6,1
Plant_A-01923,Plant_A,190.1,6.37,71.1,1.43,1.937,0.8616,0.853,73.49,55.7,1
Plant_A-01924,Plant_A,166.4,2.83,126.7,4.98,1.429,0.73,0.9377,68.45,66.5,1
Plant_A-01925,Plant_A,152.9,1.28,144.5,3.3,1.925,0.7077,0.8849,62.63,69.5,1
Plant_A-01926,Plant_A,187.5,9.86,87.5,4.15,0.601,0.7793,0.8997,70.11,58.5,1
Plant_A-01927,Plant_A,154.5,4.51,54.6,3.08,1.119,0.7783,0.8648,67.31,52.1,1
Plant_A-01928,Plant_A,185.4,4.98,57.7,0.8,0.596,0.7085,0.832,58.95,53.4,1
Plant_A-01929,Plant_A,142.1,1.45,136.4,1.78,1.042,0.5877,0.86,50.54,67.3,1
Plant_A-01930,Plant_A,189.7,1.31,127.2,3.49,1.313,0.7348,0.9238,67.88,68.3,1
Plant_A-01931,Plant_A,188.1,3.02,124.8,1.41,1.018,0.652,0.8627,56.24,68.2,1
Plant_A-01932,Plant_A,146.5,6.42,145.0,1.48,1.648,0.6734,0.8436,56.81,69.3,1
Plant_A-01933,Plant_A,183.2,5.89,111.7,1.05,1.442,0.7451,0.8229,61.31,66.3,1
Plant_A-01934,Plant_A,195.5,2.4,149.5,3.63,0.639,0.6274,0.9468,59.4,71.6,1
Plant_A-01935,Plant_A,189.5,2.93,82.1,2.06,0.943,0.7443,0.905,67.36,57.6,1
Plant_A-01936,Plant_A,149.5,6.66,118.1,4.95,1.433,0.7265,0.8816,64.05,64.0,1
Plant_A-01937,Plant_A,178.1,8.71,101.2,2.78,0.626,0.7284,0.8512,62.0,64.3,1
Plant_A-01938,Plant_A,193.0,4.67,123.9,1.68,0.828,0.6605,0.8796,58.1,65.6,1
Plant_A-01939,Plant_A,194.0,6.08,77.7,3.7,1.625,0.844,0.9232,77.92,58.2,1
Plant_A-01940,Plant_A,180.1,7.28,74.2,1.17,0.734,0.6909,0.8438,58.3,56.2,1
Plant_A-01941,Plant_A,152.3,4.26,79.4,3.96,1.856,0.8146,0.8877,72.31,56.5,1
Plant_A-01942,Plant_A,196.8,5.32,115.2,4.83,1.485,0.8275,0.9694,80.23,66.3,1
Plant_A-01943,Plant_A,169.7,8.51,129.1,4.63,0.605,0.7052,0.8954,63.14,65.6,1
Plant_A-01944,Plant_A,196.6,2.17,112.4,3.45,1.516,0.7774,0.941,73.15,65.7,1
Plant_A-01945,Plant_A,192.3,4.41,130.9,1.53,0.503,0.659,0.8791,57.94,68.4,1
Plant_A-01946,Plant_A,195.7,8.42,104.2,0.66,0.922,0.7647,0.8136,62.22,62.4,1
Plant_A-01947,Plant_A,188.2,6.32,121.6,3.35,1.59,0.8132,0.8942,72.72,67.8,1
Plant_A-01948,Plant_A,167.5,5.4,66.0,4.98,1.554,0.8583,0.9243,79.33,54.5,1
Plant_A-01949,Plant_A,198.1,4.37,135.4,3.17,1.092,0.72,0.9246,66.57,69.4,1
Plant_A-01950,Plant_A,153.4,5.41,134.0,2.95,1.206,0.6898,0.8643,59.62,66.0,1
Plant_A-01951,Plant_A,181.0,9.75,104.5,2.18,1.092,0.8034,0.8643,69.43,64.1,1
Plant_A-01952,Plant_A,151.4,7.05,75.2,3.95,0.715,0.7158,0.8825,63.17,55.6,1
Plant_A-01953,Plant_A,147.6,7.37,87.2,4.03,1.714,0.7724,0.8694,67.15,58.5,1
Plant_A-01954,Plant_A,158.1,3.15,93.5,4.93,1.889,0.7526,0.918,69.09,59.8,1
Plant_A-01955,Plant_A,187.7,6.01,89.9,1.2,1.488,0.774,0.8989,69.58,61.8,1
Plant_A-01956,Plant_A,193.5,9.77,93.1,1.29,0.6,0.7111,0.8873,63.09,59.2,1
Plant_A-01957,Plant_A,170.6,7.58,91.9,1.75,1.859,0.803,0.8619,69.21,59.8,1
Plant_A-01958,Plant_A,176.7,2.43,69.5,0.84,1.018,0.6865,0.8703,59.75,57.0,1
Plant_A-01959,Plant_A,193.0,2.88,110.3,3.72,1.516,0.7715,0.8888,68.57,62.7,1
Plant_A-01960,Plant_A,140.4,1.54,132.2,3.82,1.18,0.5931,0.8971,53.21,64.4,1
Plant_A-01961,Plant_A,147.3,3.17,113.5,3.76,1.005,0.598,0.8673,51.86,62.5,1
Plant_A-01962,Plant_A,158.6,2.23,101.6,4.89,1.801,0.7237,0.9203,66.6,61.0,1
Plant_A-01963,Plant_A,167.8,2.19,86.1,0.52,1.118,0.6485,0.8398,54.46,56.7,1
Plant_A-01964,Plant_A,155.2,4.82,68.9,1.96,1.998,0.7964,0.8749,69.67,55.4,1
Plant_A-01965,Plant_A,181.1,7.56,99.0,2.6,0.804,0.7385,0.8586,63.41,62.9,1
Plant_A-01966,Plant_A,174.7,3.72,56.5,2.86,1.977,0.8554,0.8935,76.42,52.6,1
Plant_A-01967,Plant_A,162.8,6.85,89.7,1.92,0.857,0.7112,0.8601,61.17,59.2,1
Plant_A-01968,Plant_A,154.8,8.26,115.5,3.26,1.954,0.8039,0.8777,70.56,63.5,1
Plant_A-01969,Plant_A,188.3,6.41,99.0,4.13,0.891,0.7775,0.9042,70.29,62.8,1
Plant_A-01970,Plant_A,179.3,6.55,126.8,1.61,1.126,0.7251,0.8696,63.05,68.5,1
Plant_A-01971,Plant_A,176.1,4.83,90.6,4.76,1.412,0.8084,0.9493,76.74,60.3,1
Plant_A-01972,Plant_A,156.2,6.97,54.1,1.52,1.355,0.7935,0.8324,66.05,51.3,1
Plant_A-01973,Plant_A,188.1,8.34,146.0,2.16,1.836,0.7933,0.8801,69.82,72.5,1
Plant_A-01974,Plant_A,157.8,8.75,133.6,1.83,0.632,0.6634,0.8212,54.48,69.3,1
Plant_A-01975,Plant_A,162.2,6.61,113.6,4.53,0.998,0.7324,0.9014,66.02,63.6,1
Plant_A-01976,Plant_A,196.8,9.61,94.9,0.93,1.807,0.8346,0.8512,71.04,63.8,1
Plant_A-01977,Plant_A,189.8,2.26,59.9,0.69,1.81,0.785,0.9117,71.57,56.6,1
Plant_A-01978,Plant_A,181.0,5.17,114.1,3.67,1.998,0.8492,0.9291,78.9,64.7,1
Plant_A-01979,Plant_A,170.0,7.04,147.5,1.57,1.238,0.7099,0.8555,60.73,71.0,1
Plant_A-01980,Plant_A,155.9,3.65,129.8,0.58,1.05,0.6082,0.8167,49.67,65.4,1
Plant_A-01981,Plant_A,176.4,6.85,61.8,1.41,0.779,0.7704,0.8601,66.25,52.4,1
Plant_A-01982,Plant_A,193.5,4.18,139.9,3.09,1.31,0.7053,0.93,65.59,71.7,1
Plant_A-01983,Plant_A,194.1,8.86,122.3,4.17,0.999,0.7722,0.9128,70.48,67.8,1
Plant_A-01984,Plant_A,141.6,8.28,103.3,2.55,1.944,0.7543,0.8426,63.56,62.1,1
Plant_A-01985,Plant_A,198.9,4.05,52.5,0.77,1.707,0.8583,0.8857,76.02,53.0,1
Plant_A-01986,Plant_A,166.7,8.86,60.7,4.11,0.882,0.7737,0.9004,69.66,52.6,1
Plant_A-01987,Plant_A,192.3,4.94,131.7,1.37,1.202,0.7059,0.8918,62.95,68.5,1
Plant_A-01988,Plant_A,155.3,4.27,111.5,0.55,1.887,0.7381,0.8262,60.98,62.8,1
Plant_A-01989,Plant_A,175.6,9.48,51.3,3.86,1.216,0.8575,0.8735,74.9,51.6,1
Plant_A-01990,Plant_A,189.7,8.46,114.0,3.71,0.685,0.7548,0.8949,67.54,65.8,1
Plant_A-01991,Plant_A,189.4,5.27,80.8,4.55,1.152,0.8082,0.9375,75.77,59.2,1
Plant_A-01992,Plant_A,154.4,7.99,81.1,2.21,1.408,0.7654,0.8641,66.14,57.4,1
Plant_A-01993,Plant_A,175.4,9.02,53.3,2.35,0.863,0.826,0.8728,72.1,52.7,1
Plant_A-01994,Plant_A,180.3,2.11,148.3,3.73,1.225,0.6675,0.9335,62.31,72.1,1
Plant_A-01995,Plant_A,140.7,5.13,96.7,1.68,0.69,0.6112,0.8369,51.15,61.2,1
Plant_A-01996,Plant_A,183.2,5.05,130.0,1.15,1.781,0.774,0.8536,66.07,67.2,1
Plant_A-01997,Plant_A,188.2,2.45,115.9,3.9,1.052,0.7204,0.9466,68.19,65.3,1
Plant_A-01998,Plant_A,194.9,2.4,114.0,3.64,0.948,0.7169,0.9384,67.27,65.4,1
Plant_A-01999,Plant_A,178.0,7.68,56.1,1.45,1.162,0.7815,0.8849,69.15,54.5,1
Plant_B-00000,Plant_B,173.9,2.15,132.7,2.56,1.091,0.7899,0.8459,66.82,70.4,0
Plant_B-00001,Plant_B,153.3,6.43,77.4,0.97,1.596,0.8446,0.7918,66.88,57.4,1
Plant_B-00002,Plant_B,147.8,7.64,96.1,1.46,1.461,0.8327,0.7789,64.86,59.3,1
Plant_B-00003,Plant_B,181.5,2.31,121.0,4.03,0.504,0.7544,0.8985,67.78,66.7,0
Plant_B-00004,Plant_B,162.5,8.62,113.9,1.6,0.745,0.7782,0.8033,62.51,64.8,0
Plant_B-00005,Plant_B,157.1,7.11,61.9,3.75,1.693,0.9211,0.8629,79.48,53.8,0
Plant_B-00006,Plant_B,185.5,5.27,76.4,0.91,1.477,0.9045,0.8511,76.98,59.6,0
Plant_B-00007,Plant_B,178.5,4.92,55.8,2.11,1.681,0.9546,0.8546,81.58,53.4,1
Plant_B-00008,Plant_B,189.5,3.14,56.4,1.46,1.067,0.8529,0.8439,71.98,53.3,0
Plant_B-00009,Plant_B,150.1,6.65,64.6,4.91,0.795,0.8202,0.859,70.46,55.2,0
Plant_B-00010,Plant_B,141.2,8.66,99.7,1.61,1.27,0.7931,0.7926,62.86,59.8,1
Plant_B-00011,Plant_B,169.5,7.24,66.7,1.38,1.51,0.9196,0.8373,76.99,54.6,1
Plant_B-00012,Plant_B,181.2,6.06,136.4,1.84,0.951,0.8238,0.8397,69.18,70.2,0
Plant_B-00013,Plant_B,170.7,1.79,148.5,0.54,1.7,0.7587,0.8006,60.74,72.4,0
Plant_B-00014,Plant_B,143.4,4.5,52.4,1.0,0.698,0.7152,0.7724,55.24,51.6,1
Plant_B-00015,Plant_B,170.4,7.33,62.8,1.0,0.835,0.8074,0.8053,65.02,54.5,0
Plant_B-00016,Plant_B,146.2,5.82,73.7,1.22,0.791,0.748,0.8111,60.67,54.2,0
Plant_B-00017,Plant_B,150.4,4.68,80.1,2.38,1.424,0.8174,0.8304,67.88,56.8,1
Plant_B-00018,Plant_B,193.5,7.89,115.3,3.47,0.944,0.8683,0.8753,76.0,66.2,0
Plant_B-00019,Plant_B,193.8,4.47,90.0,2.12,1.808,0.9315,0.8634,80.42,62.2,0
Plant_B-00020,Plant_B,187.7,1.79,135.8,3.81,1.859,0.8923,0.9075,80.98,68.6,0
Plant_B-00021,Plant_B,193.6,5.42,94.6,3.47,1.277,0.9027,0.8956,80.85,60.9,1
Plant_B-00022,Plant_B,161.5,2.68,115.5,1.55,1.362,0.7719,0.8661,66.85,65.4,0
Plant_B-00023,Plant_B,163.7,2.49,50.4,0.6,1.681,0.8559,0.8163,69.86,52.8,0
Plant_B-00024,Plant_B,183.6,1.3,74.4,3.63,0.711,0.8385,0.8746,73.34,57.9,1
