sensor_id,dag,uur,werkelijke_pH,gemeten_pH,afwijking,ruis_std,status
pH-09,109,10,7.0,7.601,0.601,0.1452,kalibratie_nodig
pH-09,109,11,7.0,7.658,0.658,0.1452,kalibratie_nodig
pH-09,109,12,7.0,7.721,0.721,0.1452,kalibratie_nodig
pH-09,109,13,7.0,7.462,0.462,0.1452,ok
pH-09,109,14,7.0,7.454,0.454,0.1452,ok
pH-09,109,15,7.0,7.52,0.52,0.1452,kalibratie_nodig
pH-09,109,16,7.0,7.468,0.468,0.1452,ok
pH-09,109,17,7.0,7.291,0.291,0.1452,ok
pH-09,109,18,7.0,7.29,0.29,0.1452,ok
pH-09,109,19,7.0,7.277,0.277,0.1452,ok
pH-09,109,20,7.0,7.297,0.297,0.1452,ok
pH-09,109,21,7.0,7.449,0.449,0.1452,ok
pH-09,109,22,7.0,7.484,0.484,0.1452,ok
pH-09,109,23,7.0,7.363,0.363,0.1452,ok
pH-09,110,0,7.0,7.61,0.61,0.1459,kalibratie_nodig
pH-09,110,1,7.0,7.322,0.322,0.1459,ok
pH-09,110,2,7.0,7.625,0.625,0.1459,kalibratie_nodig
pH-09,110,3,7.0,7.564,0.564,0.1459,kalibratie_nodig
pH-09,110,4,7.0,7.461,0.461,0.1459,ok
pH-09,110,5,7.0,7.416,0.416,0.1459,ok
pH-09,110,6,7.0,7.505,0.505,0.1459,kalibratie_nodig
pH-09,110,7,7.0,7.423,0.423,0.1459,ok
pH-09,110,8,7.0,7.248,0.248,0.1459,ok
pH-09,110,9,7.0,7.539,0.539,0.1459,kalibratie_nodig
pH-09,110,10,7.0,7.635,0.635,0.1459,kalibratie_nodig
pH-09,110,11,7.0,7.55,0.55,0.1459,kalibratie_nodig
pH-09,110,12,7.0,7.489,0.489,0.1459,ok
pH-09,110,13,7.0,7.507,0.507,0.1459,kalibratie_nodig
pH-09,110,14,7.0,7.277,0.277,0.1459,ok
pH-09,110,15,7.0,7.563,0.563,0.1459,kalibratie_nodig
pH-09,110,16,7.0,7.469,0.469,0.1459,ok
pH-09,110,17,7.0,7.486,0.486,0.1459,ok
pH-09,110,18,7.0,7.236,0.236,0.1459,ok
pH-09,110,19,7.0,7.289,0.289,0.1459,ok
pH-09,110,20,7.0,7.447,0.447,0.1459,ok
pH-09,110,21,7.0,7.771,0.771,0.1459,kalibratie_nodig
pH-09,110,22,7.0,7.36,0.36,0.1459,ok
pH-09,110,23,7.0,7.394,0.394,0.1459,ok
pH-09,111,0,7.0,7.322,0.322,0.1466,ok
pH-09,111,1,7.0,7.625,0.625,0.1466,kalibratie_nodig
pH-09,111,2,7.0,7.335,0.335,0.1466,ok
pH-09,111,3,7.0,7.655,0.655,0.1466,kalibratie_nodig
pH-09,111,4,7.0,7.566,0.566,0.1466,kalibratie_nodig
pH-09,111,5,7.0,7.574,0.574,0.1466,kalibratie_nodig
pH-09,111,6,7.0,7.595,0.595,0.1466,kalibratie_nodig
pH-09,111,7,7.0,7.273,0.273,0.1466,ok
pH-09,111,8,7.0,7.246,0.246,0.1466,ok
pH-09,111,9,7.0,7.238,0.238,0.1466,ok
pH-09,111,10,7.0,7.665,0.665,0.1466,kalibratie_nodig
pH-09,111,11,7.0,7.084,0.084,0.1466,ok
pH-09,111,12,7.0,7.442,0.442,0.1466,ok
pH-09,111,13,7.0,7.803,0.803,0.1466,kalibratie_nodig
pH-09,111,14,7.0,7.329,0.329,0.1466,ok
pH-09,111,15,7.0,7.53,0.53,0.1466,kalibratie_nodig
pH-09,111,16,7.0,7.34,0.34,0.1466,ok
pH-09,111,17,7.0,7.312,0.312,0.1466,ok
pH-09,111,18,7.0,7.473,0.473,0.1466,ok
pH-09,111,19,7.0,7.365,0.365,0.1466,ok
pH-09,111,20,7.0,7.23,0.23,0.1466,ok
pH-09,111,21,7.0,7.28,0.28,0.1466,ok
pH-09,111,22,7.0,7.478,0.478,0.1466,ok
pH-09,111,23,7.0,7.454,0.454,0.1466,ok
pH-09,112,0,7.0,7.432,0.432,0.1473,ok
pH-09,112,1,7.0,7.494,0.494,0.1473,ok
pH-09,112,2,7.0,7.495,0.495,0.1473,ok
pH-09,112,3,7.0,7.293,0.293,0.1473,ok
pH-09,112,4,7.0,7.25,0.25,0.1473,ok
pH-09,112,5,7.0,7.679,0.679,0.1473,kalibratie_nodig
pH-09,112,6,7.0,7.524,0.524,0.1473,kalibratie_nodig
pH-09,112,7,7.0,7.469,0.469,0.1473,ok
pH-09,112,8,7.0,7.281,0.281,0.1473,ok
pH-09,112,9,7.0,7.346,0.346,0.1473,ok
pH-09,112,10,7.0,7.243,0.243,0.1473,ok
pH-09,112,11,7.0,7.691,0.691,0.1473,kalibratie_nodig
pH-09,112,12,7.0,7.613,0.613,0.1473,kalibratie_nodig
pH-09,112,13,7.0,7.441,0.441,0.1473,ok
pH-09,112,14,7.0,7.397,0.397,0.1473,ok
pH-09,112,15,7.0,7.732,0.732,0.1473,kalibratie_nodig
pH-09,112,16,7.0,7.224,0.224,0.1473,ok
pH-09,112,17,7.0,7.257,0.257,0.1473,ok
pH-09,112,18,7.0,7.48,0.48,0.1473,ok
pH-09,112,19,7.0,7.516,0.516,0.1473,kalibratie_nodig
pH-09,112,20,7.0,7.381,0.381,0.1473,ok
pH-09,112,21,7.0,7.607,0.607,0.1473,kalibratie_nodig
pH-09,112,22,7.0,7.623,0.623,0.1473,kalibratie_nodig
pH-09,112,23,7.0,7.632,0.632,0.1473,kalibratie_nodig
pH-09,113,0,7.0,7.465,0.465,0.148,ok
pH-09,113,1,7.0,8.02,1.02,0.148,defect
pH-09,113,2,7.0,7.425,0.425,0.148,ok
pH-09,113,3,7.0,7.563,0.563,0.148,kalibratie_nodig
pH-09,113,4,7.0,7.557,0.557,0.148,kalibratie_nodig
pH-09,113,5,7.0,7.458,0.458,0.148,ok
pH-09,113,6,7.0,7.456,0.456,0.148,ok
pH-09,113,7,7.0,7.45,0.45,0.148,ok
pH-09,113,8,7.0,7.195,0.195,0.148,ok
pH-09,113,9,7.0,7.205,0.205,0.148,ok
pH-09,113,10,7.0,7.115,0.115,0.148,ok
pH-09,113,11,7.0,7.595,0.595,0.148,kalibratie_nodig
pH-09,113,12,7.0,7.684,0.684,0.148,kalibratie_nodig
pH-09,113,13,7.0,7.501,0.501,0.148,kalibratie_nodig
pH-09,113,14,7.0,7.375,0.375,0.148,ok
pH-09,113,15,7.0,7.467,0.467,0.148,ok
pH-09,113,16,7.0,7.38,0.38,0.148,ok
pH-09,113,17,7.0,7.414,0.414,0.148,ok
pH-09,113,18,7.0,7.649,0.649,0.148,kalibratie_nodig
pH-09,113,19,7.0,7.337,0.337,0.148,ok
pH-09,113,20,7.0,7.493,0.493,0.148,ok
pH-09,113,21,7.0,7.607,0.607,0.148,kalibratie_nodig
pH-09,113,22,7.0,7.533,0.533,0.148,kalibratie_nodig
pH-09,113,23,7.0,7.425,0.425,0.148,ok
pH-09,114,0,7.0,7.342,0.342,0.1487,ok
pH-09,114,1,7.0,7.412,0.412,0.1487,ok
pH-09,114,2,7.0,7.426,0.426,0.1487,ok
pH-09,114,3,7.0,7.705,0.705,0.1487,kalibratie_nodig
pH-09,114,4,7.0,7.268,0.268,0.1487,ok
pH-09,114,5,7.0,7.589,0.589,0.1487,kalibratie_nodig
pH-09,114,6,7.0,7.466,0.466,0.1487,ok
pH-09,114,7,7.0,7.413,0.413,0.1487,ok
pH-09,114,8,7.0,7.482,0.482,0.1487,ok
pH-09,114,9,7.0,7.63,0.63,0.1487,kalibratie_nodig
pH-09,114,10,7.0,7.607,0.607,0.1487,kalibratie_nodig
pH-09,114,11,7.0,7.622,0.622,0.1487,kalibratie_nodig
pH-09,114,12,7.0,7.573,0.573,0.1487,kalibratie_nodig
pH-09,114,13,7.0,7.477,0.477,0.1487,ok
pH-09,114,14,7.0,7.448,0.448,0.1487,ok
pH-09,114,15,7.0,7.828,0.828,0.1487,kalibratie_nodig
pH-09,114,16,7.0,7.664,0.664,0.1487,kalibratie_nodig
pH-09,114,17,7.0,7.508,0.508,0.1487,kalibratie_nodig
pH-09,114,18,7.0,7.432,0.432,0.1487,ok
pH-09,114,19,7.0,7.572,0.572,0.1487,kalibratie_nodig
pH-09,114,20,7.0,7.399,0.399,0.1487,ok
pH-09,114,21,7.0,7.683,0.683,0.1487,kalibratie_nodig
pH-09,114,22,7.0,7.573,0.573,0.1487,kalibratie_nodig
pH-09,114,23,7.0,7.78,0.78,0.1487,kalibratie_nodig
pH-09,115,0,7.0,7.473,0.473,0.1494,ok
pH-09,115,1,7.0,7.151,0.151,0.1494,ok
pH-09,115,2,7.0,7.62,0.62,0.1494,kalibratie_nodig
pH-09,115,3,7.0,7.567,0.567,0.1494,kalibratie_nodig
pH-09,115,4,7.0,7.452,0.452,0.1494,ok
pH-09,115,5,7.0,7.601,0.601,0.1494,kalibratie_nodig
pH-09,115,6,7.0,7.515,0.515,0.1494,kalibratie_nodig
pH-09,115,7,7.0,7.351,0.351,0.1494,ok
pH-09,115,8,7.0,7.547,0.547,0.1494,kalibratie_nodig
pH-09,115,9,7.0,7.431,0.431,0.1494,ok
pH-09,115,10,7.0,7.411,0.411,0.1494,ok
pH-09,115,11,7.0,7.64,0.64,0.1494,kalibratie_nodig
pH-09,115,12,7.0,7.498,0.498,0.1494,ok
pH-09,115,13,7.0,7.423,0.423,0.1494,ok
pH-09,115,14,7.0,7.57,0.57,0.1494,kalibratie_nodig
pH-09,115,15,7.0,7.686,0.686,0.1494,kalibratie_nodig
pH-09,115,16,7.0,7.426,0.426,0.1494,ok
pH-09,115,17,7.0,7.547,0.547,0.1494,kalibratie_nodig
pH-09,115,18,7.0,7.254,0.254,0.1494,ok
pH-09,115,19,7.0,7.582,0.582,0.1494,kalibratie_nodig
pH-09,115,20,7.0,7.418,0.418,0.1494,ok
pH-09,115,21,7.0,7.54,0.54,0.1494,kalibratie_nodig
pH-09,115,22,7.0,7.617,0.617,0.1494,kalibratie_nodig
pH-09,115,23,7.0,7.34,0.34,0.1494,ok
pH-09,116,0,7.0,7.48,0.48,0.1501,ok
pH-09,116,1,7.0,7.459,0.459,0.1501,ok
pH-09,116,2,7.0,7.433,0.433,0.1501,ok
pH-09,116,3,7.0,7.38,0.38,0.1501,ok
pH-09,116,4,7.0,7.491,0.491,0.1501,ok
pH-09,116,5,7.0,7.638,0.638,0.1501,kalibratie_nodig
pH-09,116,6,7.0,7.433,0.433,0.1501,ok
pH-09,116,7,7.0,7.531,0.531,0.1501,kalibratie_nodig
pH-09,116,8,7.0,7.084,0.084,0.1501,ok
pH-09,116,9,7.0,7.44,0.44,0.1501,ok
pH-09,116,10,7.0,7.52,0.52,0.1501,kalibratie_nodig
pH-09,116,11,7.0,7.474,0.474,0.1501,ok
pH-09,116,12,7.0,7.517,0.517,0.1501,kalibratie_nodig
pH-09,116,13,7.0,7.305,0.305,0.1501,ok
pH-09,116,14,7.0,7.395,0.395,0.1501,ok
pH-09,116,15,7.0,7.485,0.485,0.1501,ok
pH-09,116,16,7.0,7.438,0.438,0.1501,ok
pH-09,116,17,7.0,7.667,0.667,0.1501,kalibratie_nodig
pH-09,116,18,7.0,7.749,0.749,0.1501,kalibratie_nodig
pH-09,116,19,7.0,7.373,0.373,0.1501,ok
pH-09,116,20,7.0,7.399,0.399,0.1501,ok
pH-09,116,21,7.0,7.613,0.613,0.1501,kalibratie_nodig
pH-09,116,22,7.0,7.49,0.49,0.1501,ok
pH-09,116,23,7.0,7.47,0.47,0.1501,ok
pH-09,117,0,7.0,7.59,0.59,0.1508,kalibratie_nodig
pH-09,117,1,7.0,7.337,0.337,0.1508,ok
pH-09,117,2,7.0,7.874,0.874,0.1508,kalibratie_nodig
pH-09,117,3,7.0,7.56,0.56,0.1508,kalibratie_nodig
pH-09,117,4,7.0,7.734,0.734,0.1508,kalibratie_nodig
pH-09,117,5,7.0,7.724,0.724,0.1508,kalibratie_nodig
pH-09,117,6,7.0,7.396,0.396,0.1508,ok
pH-09,117,7,7.0,7.332,0.332,0.1508,ok
pH-09,117,8,7.0,7.376,0.376,0.1508,ok
pH-09,117,9,7.0,7.222,0.222,0.1508,ok
pH-09,117,10,7.0,7.606,0.606,0.1508,kalibratie_nodig
pH-09,117,11,7.0,7.384,0.384,0.1508,ok
pH-09,117,12,7.0,7.574,0.574,0.1508,kalibratie_nodig
pH-09,117,13,7.0,7.413,0.413,0.1508,ok
pH-09,117,14,7.0,7.267,0.267,0.1508,ok
pH-09,117,15,7.0,7.845,0.845,0.1508,kalibratie_nodig
pH-09,117,16,7.0,7.373,0.373,0.1508,ok
pH-09,117,17,7.0,7.442,0.442,0.1508,ok
pH-09,117,18,7.0,7.493,0.493,0.1508,ok
pH-09,117,19,7.0,7.707,0.707,0.1508,kalibratie_nodig
pH-09,117,20,7.0,7.427,0.427,0.1508,ok
pH-09,117,21,7.0,7.33,0.33,0.1508,ok
pH-09,117,22,7.0,7.359,0.359,0.1508,ok
pH-09,117,23,7.0,7.413,0.413,0.1508,ok
pH-09,118,0,7.0,7.463,0.463,0.1515,ok
pH-09,118,1,7.0,7.506,0.506,0.1515,kalibratie_nodig
pH-09,118,2,7.0,7.58,0.58,0.1515,kalibratie_nodig
pH-09,118,3,7.0,7.63,0.63,0.1515,kalibratie_nodig
pH-09,118,4,7.0,7.599,0.599,0.1515,kalibratie_nodig
pH-09,118,5,7.0,7.421,0.421,0.1515,ok
pH-09,118,6,7.0,7.544,0.544,0.1515,kalibratie_nodig
pH-09,118,7,7.0,7.575,0.575,0.1515,kalibratie_nodig
pH-09,118,8,7.0,7.491,0.491,0.1515,ok
pH-09,118,9,7.0,7.403,0.403,0.1515,ok
pH-09,118,10,7.0,7.522,0.522,0.1515,kalibratie_nodig
pH-09,118,11,7.0,7.484,0.484,0.1515,ok
pH-09,118,12,7.0,7.672,0.672,0.1515,kalibratie_nodig
pH-09,118,13,7.0,7.434,0.434,0.1515,ok
pH-09,118,14,7.0,7.446,0.446,0.1515,ok
pH-09,118,15,7.0,7.612,0.612,0.1515,kalibratie_nodig
pH-09,118,16,7.0,7.537,0.537,0.1515,kalibratie_nodig
pH-09,118,17,7.0,7.632,0.632,0.1515,kalibratie_nodig
pH-09,118,18,7.0,7.539,0.539,0.1515,kalibratie_nodig
pH-09,118,19,7.0,7.434,0.434,0.1515,ok
pH-09,118,20,7.0,7.787,0.787,0.1515,kalibratie_nodig
pH-09,118,21,7.0,7.3,0.3,0.1515,ok
pH-09,118,22,7.0,7.56,0.56,0.1515,kalibratie_nodig
pH-09,118,23,7.0,7.497,0.497,0.1515,ok
pH-09,119,0,7.0,7.352,0.352,0.1522,ok
pH-09,119,1,7.0,7.612,0.612,0.1522,kalibratie_nodig
pH-09,119,2,7.0,7.603,0.603,0.1522,kalibratie_nodig
pH-09,119,3,7.0,7.663,0.663,0.1522,kalibratie_nodig
pH-09,119,4,7.0,7.597,0.597,0.1522,kalibratie_nodig
pH-09,119,5,7.0,7.508,0.508,0.1522,kalibratie_nodig
pH-09,119,6,7.0,7.913,0.913,0.1522,kalibratie_nodig
pH-09,119,7,7.0,7.319,0.319,0.1522,ok
pH-09,119,8,7.0,7.603,0.603,0.1522,kalibratie_nodig
pH-09,119,9,7.0,7.584,0.584,0.1522,kalibratie_nodig
pH-09,119,10,7.0,7.696,0.696,0.1522,kalibratie_nodig
pH-09,119,11,7.0,7.61,0.61,0.1522,kalibratie_nodig
pH-09,119,12,7.0,7.578,0.578,0.1522,kalibratie_nodig
pH-09,119,13,7.0,7.563,0.563,0.1522,kalibratie_nodig
pH-09,119,14,7.0,7.607,0.607,0.1522,kalibratie_nodig
pH-09,119,15,7.0,7.757,0.757,0.1522,kalibratie_nodig
pH-09,119,16,7.0,7.348,0.348,0.1522,ok
pH-09,119,17,7.0,7.344,0.344,0.1522,ok
pH-09,119,18,7.0,7.411,0.411,0.1522,ok
pH-09,119,19,7.0,7.364,0.364,0.1522,ok
pH-09,119,20,7.0,7.603,0.603,0.1522,kalibratie_nodig
pH-09,119,21,7.0,7.647,0.647,0.1522,kalibratie_nodig
pH-09,119,22,7.0,7.357,0.357,0.1522,ok
pH-09,119,23,7.0,7.327,0.327,0.1522,ok
pH-09,120,0,7.0,7.434,0.434,0.1529,ok
pH-09,120,1,7.0,7.312,0.312,0.1529,ok
pH-09,120,2,7.0,7.37,0.37,0.1529,ok
pH-09,120,3,7.0,7.709,0.709,0.1529,kalibratie_nodig
pH-09,120,4,7.0,7.459,0.459,0.1529,ok
pH-09,120,5,7.0,7.688,0.688,0.1529,kalibratie_nodig
pH-09,120,6,7.0,7.411,0.411,0.1529,ok
pH-09,120,7,7.0,7.29,0.29,0.1529,ok
pH-09,120,8,7.0,7.567,0.567,0.1529,kalibratie_nodig
pH-09,120,9,7.0,7.403,0.403,0.1529,ok
pH-09,120,10,7.0,7.564,0.564,0.1529,kalibratie_nodig
pH-09,120,11,7.0,7.65,0.65,0.1529,kalibratie_nodig
pH-09,120,12,7.0,7.761,0.761,0.1529,kalibratie_nodig
pH-09,120,13,7.0,7.54,0.54,0.1529,kalibratie_nodig
pH-09,120,14,7.0,7.877,0.877,0.1529,kalibratie_nodig
pH-09,120,15,7.0,7.623,0.623,0.1529,kalibratie_nodig
pH-09,120,16,7.0,7.526,0.526,0.1529,kalibratie_nodig
pH-09,120,17,7.0,7.633,0.633,0.1529,kalibratie_nodig
pH-09,120,18,7.0,7.24,0.24,0.1529,ok
pH-09,120,19,7.0,7.496,0.496,0.1529,ok
pH-09,120,20,7.0,7.319,0.319,0.1529,ok
pH-09,120,21,7.0,7.664,0.664,0.1529,kalibratie_nodig
pH-09,120,22,7.0,7.578,0.578,0.1529,kalibratie_nodig
pH-09,120,23,7.0,7.362,0.362,0.1529,ok
pH-09,121,0,7.0,7.208,0.208,0.1536,ok
pH-09,121,1,7.0,7.581,0.581,0.1536,kalibratie_nodig
pH-09,121,2,7.0,7.297,0.297,0.1536,ok
pH-09,121,3,7.0,7.522,0.522,0.1536,kalibratie_nodig
pH-09,121,4,7.0,7.796,0.796,0.1536,kalibratie_nodig
pH-09,121,5,7.0,7.61,0.61,0.1536,kalibratie_nodig
pH-09,121,6,7.0,7.323,0.323,0.1536,ok
pH-09,121,7,7.0,7.497,0.497,0.1536,ok
pH-09,121,8,7.0,7.576,0.576,0.1536,kalibratie_nodig
pH-09,121,9,7.0,7.508,0.508,0.1536,kalibratie_nodig
pH-09,121,10,7.0,7.579,0.579,0.1536,kalibratie_nodig
pH-09,121,11,7.0,7.533,0.533,0.1536,kalibratie_nodig
pH-09,121,12,7.0,7.497,0.497,0.1536,ok
pH-09,121,13,7.0,7.306,0.306,0.1536,ok
pH-09,121,14,7.0,7.502,0.502,0.1536,kalibratie_nodig
pH-09,121,15,7.0,7.555,0.555,0.1536,kalibratie_nodig
pH-09,121,16,7.0,7.36,0.36,0.1536,ok
pH-09,121,17,7.0,7.601,0.601,0.1536,kalibratie_nodig
pH-09,121,18,7.0,7.445,0.445,0.1536,ok
pH-09,121,19,7.0,7.613,0.613,0.1536,kalibratie_nodig
pH-09,121,20,7.0,7.539,0.539,0.1536,kalibratie_nodig
pH-09,121,21,7.0,7.33,0.33,0.1536,ok
pH-09,121,22,7.0,7.636,0.636,0.1536,kalibratie_nodig
pH-09,121,23,7.0,7.394,0.394,0.1536,ok
pH-09,122,0,7.0,7.527,0.527,0.1543,kalibratie_nodig
pH-09,122,1,7.0,7.708,0.708,0.1543,kalibratie_nodig
pH-09,122,2,7.0,7.507,0.507,0.1543,kalibratie_nodig
pH-09,122,3,7.0,7.476,0.476,0.1543,ok
pH-09,122,4,7.0,7.431,0.431,0.1543,ok
pH-09,122,5,7.0,7.244,0.244,0.1543,ok
pH-09,122,6,7.0,7.349,0.349,0.1543,ok
pH-09,122,7,7.0,7.515,0.515,0.1543,kalibratie_nodig
pH-09,122,8,7.0,7.431,0.431,0.1543,ok
pH-09,122,9,7.0,7.642,0.642,0.1543,kalibratie_nodig
pH-09,122,10,7.0,7.431,0.431,0.1543,ok
pH-09,122,11,7.0,7.39,0.39,0.1543,ok
pH-09,122,12,7.0,7.623,0.623,0.1543,kalibratie_nodig
pH-09,122,13,7.0,7.533,0.533,0.1543,kalibratie_nodig
pH-09,122,14,7.0,7.457,0.457,0.1543,ok
pH-09,122,15,7.0,7.193,0.193,0.1543,ok
pH-09,122,16,7.0,7.438,0.438,0.1543,ok
pH-09,122,17,7.0,7.624,0.624,0.1543,kalibratie_nodig
pH-09,122,18,7.0,7.388,0.388,0.1543,ok
pH-09,122,19,7.0,7.587,0.587,0.1543,kalibratie_nodig
pH-09,122,20,7.0,7.663,0.663,0.1543,kalibratie_nodig
pH-09,122,21,7.0,7.287,0.287,0.1543,ok
pH-09,122,22,7.0,7.488,0.488,0.1543,ok
pH-09,122,23,7.0,7.444,0.444,0.1543,ok
pH-09,123,0,7.0,7.415,0.415,0.155,ok
pH-09,123,1,7.0,7.47,0.47,0.155,ok
pH-09,123,2,7.0,7.74,0.74,0.155,kalibratie_nodig
pH-09,123,3,7.0,7.339,0.339,0.155,ok
pH-09,123,4,7.0,7.425,0.425,0.155,ok
pH-09,123,5,7.0,7.679,0.679,0.155,kalibratie_nodig
pH-09,123,6,7.0,7.41,0.41,0.155,ok
pH-09,123,7,7.0,7.55,0.55,0.155,kalibratie_nodig
pH-09,123,8,7.0,7.53,0.53,0.155,kalibratie_nodig
pH-09,123,9,7.0,7.86,0.86,0.155,kalibratie_nodig
pH-09,123,10,7.0,7.789,0.789,0.155,kalibratie_nodig
pH-09,123,11,7.0,7.636,0.636,0.155,kalibratie_nodig
pH-09,123,12,7.0,7.537,0.537,0.155,kalibratie_nodig
pH-09,123,13,7.0,7.489,0.489,0.155,ok
pH-09,123,14,7.0,7.269,0.269,0.155,ok
pH-09,123,15,7.0,7.685,0.685,0.155,kalibratie_nodig
pH-09,123,16,7.0,7.566,0.566,0.155,kalibratie_nodig
pH-09,123,17,7.0,7.777,0.777,0.155,kalibratie_nodig
pH-09,123,18,7.0,7.838,0.838,0.155,kalibratie_nodig
pH-09,123,19,7.0,7.604,0.604,0.155,kalibratie_nodig
pH-09,123,20,7.0,7.443,0.443,0.155,ok
pH-09,123,21,7.0,7.633,0.633,0.155,kalibratie_nodig
pH-09,123,22,7.0,7.704,0.704,0.155,kalibratie_nodig
pH-09,123,23,7.0,7.555,0.555,0.155,kalibratie_nodig
pH-09,124,0,7.0,7.329,0.329,0.1557,ok
pH-09,124,1,7.0,7.508,0.508,0.1557,kalibratie_nodig
pH-09,124,2,7.0,7.579,0.579,0.1557,kalibratie_nodig
pH-09,124,3,7.0,7.379,0.379,0.1557,ok
pH-09,124,4,7.0,7.628,0.628,0.1557,kalibratie_nodig
pH-09,124,5,7.0,7.26,0.26,0.1557,ok
pH-09,124,6,7.0,7.585,0.585,0.1557,kalibratie_nodig
pH-09,124,7,7.0,7.438,0.438,0.1557,ok
pH-09,124,8,7.0,7.4,0.4,0.1557,ok
pH-09,124,9,7.0,7.634,0.634,0.1557,kalibratie_nodig
pH-09,124,10,7.0,7.57,0.57,0.1557,kalibratie_nodig
pH-09,124,11,7.0,7.149,0.149,0.1557,ok
pH-09,124,12,7.0,7.352,0.352,0.1557,ok
pH-09,124,13,7.0,7.736,0.736,0.1557,kalibratie_nodig
pH-09,124,14,7.0,7.158,0.158,0.1557,ok
pH-09,124,15,7.0,7.659,0.659,0.1557,kalibratie_nodig
pH-09,124,16,7.0,7.192,0.192,0.1557,ok
pH-09,124,17,7.0,7.277,0.277,0.1557,ok
pH-09,124,18,7.0,7.488,0.488,0.1557,ok
pH-09,124,19,7.0,7.592,0.592,0.1557,kalibratie_nodig
pH-09,124,20,7.0,7.844,0.844,0.1557,kalibratie_nodig
pH-09,124,21,7.0,7.431,0.431,0.1557,ok
pH-09,124,22,7.0,7.531,0.531,0.1557,kalibratie_nodig
pH-09,124,23,7.0,7.578,0.578,0.1557,kalibratie_nodig
pH-09,125,0,7.0,7.428,0.428,0.1563,ok
pH-09,125,1,7.0,7.574,0.574,0.1563,kalibratie_nodig
pH-09,125,2,7.0,7.466,0.466,0.1563,ok
pH-09,125,3,7.0,7.671,0.671,0.1563,kalibratie_nodig
pH-09,125,4,7.0,7.672,0.672,0.1563,kalibratie_nodig
pH-09,125,5,7.0,7.55,0.55,0.1563,kalibratie_nodig
pH-09,125,6,7.0,7.454,0.454,0.1563,ok
pH-09,125,7,7.0,7.393,0.393,0.1563,ok
pH-09,125,8,7.0,7.719,0.719,0.1563,kalibratie_nodig
pH-09,125,9,7.0,7.662,0.662,0.1563,kalibratie_nodig
pH-09,125,10,7.0,7.579,0.579,0.1563,kalibratie_nodig
pH-09,125,11,7.0,7.559,0.559,0.1563,kalibratie_nodig
pH-09,125,12,7.0,7.682,0.682,0.1563,kalibratie_nodig
pH-09,125,13,7.0,7.41,0.41,0.1563,ok
pH-09,125,14,7.0,7.942,0.942,0.1563,kalibratie_nodig
pH-09,125,15,7.0,7.776,0.776,0.1563,kalibratie_nodig
pH-09,125,16,7.0,7.588,0.588,0.1563,kalibratie_nodig
pH-09,125,17,7.0,7.629,0.629,0.1563,kalibratie_nodig
pH-09,125,18,7.0,7.557,0.557,0.1563,kalibratie_nodig
pH-09,125,19,7.0,7.373,0.373,0.1563,ok
pH-09,125,20,7.0,7.532,0.532,0.1563,kalibratie_nodig
pH-09,125,21,7.0,7.585,0.585,0.1563,kalibratie_nodig
pH-09,125,22,7.0,7.521,0.521,0.1563,kalibratie_nodig
pH-09,125,23,7.0,7.387,0.387,0.1563,ok
pH-09,126,0,7.0,7.557,0.557,0.157,kalibratie_nodig
pH-09,126,1,7.0,7.239,0.239,0.157,ok
pH-09,126,2,7.0,7.53,0.53,0.157,kalibratie_nodig
pH-09,126,3,7.0,7.8,0.8,0.157,kalibratie_nodig
pH-09,126,4,7.0,7.592,0.592,0.157,kalibratie_nodig
pH-09,126,5,7.0,7.451,0.451,0.157,ok
pH-09,126,6,7.0,7.597,0.597,0.157,kalibratie_nodig
pH-09,126,7,7.0,7.384,0.384,0.157,ok
pH-09,126,8,7.0,7.402,0.402,0.157,ok
pH-09,126,9,7.0,7.259,0.259,0.157,ok
pH-09,126,10,7.0,7.421,0.421,0.157,ok
pH-09,126,11,7.0,7.553,0.553,0.157,kalibratie_nodig
pH-09,126,12,7.0,7.502,0.502,0.157,kalibratie_nodig
pH-09,126,13,7.0,7.626,0.626,0.157,kalibratie_nodig
pH-09,126,14,7.0,7.429,0.429,0.157,ok
pH-09,126,15,7.0,7.516,0.516,0.157,kalibratie_nodig
pH-09,126,16,7.0,7.459,0.459,0.157,ok
pH-09,126,17,7.0,7.413,0.413,0.157,ok
pH-09,126,18,7.0,7.404,0.404,0.157,ok
pH-09,126,19,7.0,7.366,0.366,0.157,ok
pH-09,126,20,7.0,7.711,0.711,0.157,kalibratie_nodig
pH-09,126,21,7.0,7.39,0.39,0.157,ok
pH-09,126,22,7.0,7.513,0.513,0.157,kalibratie_nodig
pH-09,126,23,7.0,7.428,0.428,0.157,ok
pH-09,127,0,7.0,7.584,0.584,0.1577,kalibratie_nodig
pH-09,127,1,7.0,7.478,0.478,0.1577,ok
pH-09,127,2,7.0,8.017,1.017,0.1577,defect
pH-09,127,3,7.0,7.429,0.429,0.1577,ok
pH-09,127,4,7.0,7.495,0.495,0.1577,ok
pH-09,127,5,7.0,7.402,0.402,0.1577,ok
pH-09,127,6,7.0,7.804,0.804,0.1577,kalibratie_nodig
pH-09,127,7,7.0,7.245,0.245,0.1577,ok
pH-09,127,8,7.0,7.557,0.557,0.1577,kalibratie_nodig
pH-09,127,9,7.0,7.62,0.62,0.1577,kalibratie_nodig
pH-09,127,10,7.0,7.581,0.581,0.1577,kalibratie_nodig
