datum,dag_sinds_reiniging,hot_inlet_C,hot_outlet_C,hot_flow_m3h,cold_inlet_C,cold_outlet_C,cold_flow_m3h,drukval_hot_bar,drukval_cold_bar,U_actueel_Wm2K,effectiviteit,fouling_factor,onderhoudsstatus
2025-10-13 12:00,31,141.5,127.6,47.3,13.4,25.4,61.5,1.837,1.273,21.4,0.108,0.04478,gepland
2025-10-13 13:00,31,142.5,127.6,51.4,11.7,23.7,58.6,1.867,1.302,20.9,0.114,0.04582,gepland
2025-10-13 14:00,31,139.7,125.8,51.0,14.6,26.6,57.9,1.769,1.265,22.3,0.111,0.04294,gepland
2025-10-13 15:00,31,141.3,127.0,45.8,11.4,23.9,50.0,1.779,1.244,22.2,0.11,0.043,gepland
2025-10-13 16:00,31,138.9,124.7,49.0,10.2,22.7,56.1,1.796,1.261,22.2,0.111,0.04312,gepland
2025-10-13 17:00,31,140.2,125.9,53.2,11.7,22.6,51.9,1.849,1.294,21.3,0.111,0.04487,gepland
2025-10-13 18:00,31,142.2,126.3,55.1,10.0,22.3,64.8,1.744,1.234,22.9,0.121,0.04172,gepland
2025-10-13 19:00,31,140.1,125.4,49.3,14.7,26.3,48.6,1.762,1.284,22.0,0.117,0.04341,gepland
2025-10-13 20:00,31,139.3,126.5,53.9,14.6,25.2,61.1,1.888,1.342,21.0,0.103,0.04568,gepland
2025-10-13 21:00,31,137.9,122.9,51.5,11.5,23.5,59.8,1.725,1.222,23.0,0.119,0.04145,gepland
2025-10-13 22:00,31,138.9,125.3,58.3,12.8,24.1,62.4,1.885,1.383,20.6,0.109,0.04661,gepland
2025-10-13 23:00,31,141.7,128.0,47.7,11.2,23.0,60.4,1.894,1.294,21.0,0.105,0.04571,gepland
2025-10-14 00:00,32,138.2,124.0,47.5,12.3,23.4,68.0,1.852,1.311,21.0,0.112,0.04572,gepland
2025-10-14 01:00,32,139.7,124.7,50.0,12.3,24.8,65.1,1.759,1.243,22.9,0.118,0.04166,gepland
2025-10-14 02:00,32,141.1,127.6,44.0,12.4,24.7,62.8,1.821,1.244,21.9,0.105,0.04376,gepland
2025-10-14 03:00,32,140.6,127.3,50.1,13.4,24.6,60.1,1.823,1.318,21.5,0.105,0.04453,gepland
2025-10-14 04:00,32,141.2,126.9,48.4,11.1,22.4,61.5,1.943,1.365,20.2,0.11,0.04745,gepland
2025-10-14 05:00,32,138.4,125.0,43.7,13.8,25.0,64.3,1.878,1.328,21.0,0.108,0.04566,gepland
2025-10-14 06:00,32,140.4,126.2,49.5,12.9,24.6,64.3,1.841,1.304,21.4,0.111,0.04471,gepland
2025-10-14 07:00,32,141.7,127.4,49.7,13.1,24.8,60.8,1.772,1.243,22.0,0.111,0.04339,gepland
2025-10-14 08:00,32,138.2,123.8,48.4,12.6,25.1,62.6,1.779,1.222,22.5,0.115,0.04245,gepland
2025-10-14 09:00,32,140.1,126.4,45.0,12.1,23.8,68.8,1.826,1.342,20.6,0.107,0.04662,gepland
2025-10-14 10:00,32,135.7,121.7,52.1,11.9,24.0,60.0,1.796,1.326,21.7,0.113,0.04414,gepland
2025-10-14 11:00,32,143.1,131.5,49.9,13.9,25.1,60.3,1.906,1.325,20.4,0.09,0.04711,gepland
2025-10-14 12:00,32,140.7,127.0,50.0,14.0,25.7,57.9,1.762,1.21,22.8,0.108,0.04183,gepland
2025-10-14 13:00,32,139.3,125.4,48.0,13.1,23.8,60.6,1.839,1.313,21.8,0.11,0.04385,gepland
2025-10-14 14:00,32,140.2,126.4,47.0,11.9,22.8,55.7,1.908,1.384,20.2,0.107,0.04756,gepland
2025-10-14 15:00,32,142.1,129.5,55.7,13.5,23.8,61.7,1.962,1.374,19.7,0.098,0.04874,gepland
2025-10-14 16:00,32,138.4,124.7,51.0,13.5,24.6,59.5,1.824,1.279,21.6,0.109,0.04438,gepland
2025-10-14 17:00,32,137.9,123.5,54.6,12.0,24.1,65.2,1.826,1.283,21.7,0.114,0.044,gepland
2025-10-14 18:00,32,139.8,126.6,53.7,11.6,22.9,64.0,1.933,1.372,20.0,0.103,0.04798,gepland
2025-10-14 19:00,32,141.8,129.0,48.8,13.2,24.4,59.7,1.919,1.334,20.0,0.1,0.04794,gepland
2025-10-14 20:00,32,142.2,127.4,56.9,11.2,22.9,55.7,1.877,1.31,20.8,0.113,0.04598,gepland
2025-10-14 21:00,32,139.0,124.5,53.1,12.1,24.3,54.6,1.771,1.265,22.2,0.115,0.04314,gepland
2025-10-14 22:00,32,141.3,128.0,50.8,12.3,23.1,55.5,1.954,1.372,19.8,0.103,0.04841,gepland
2025-10-14 23:00,32,138.5,125.4,52.2,12.9,24.7,61.2,1.912,1.31,20.9,0.105,0.04592,gepland
2025-10-15 00:00,33,138.3,124.9,47.5,13.0,24.1,56.0,1.876,1.319,20.7,0.107,0.04636,gepland
2025-10-15 01:00,33,140.0,126.8,48.6,12.1,23.8,57.4,1.937,1.375,19.9,0.103,0.04821,gepland
2025-10-15 02:00,33,140.7,126.2,51.0,11.8,23.6,60.7,1.867,1.27,21.0,0.112,0.04552,gepland
2025-10-15 03:00,33,142.8,128.4,45.8,12.6,25.3,63.4,1.824,1.252,22.1,0.111,0.04332,gepland
2025-10-15 04:00,33,139.1,125.7,53.0,12.7,24.4,66.9,1.894,1.286,20.8,0.106,0.04605,gepland
2025-10-15 05:00,33,139.2,126.2,48.4,11.9,23.3,60.5,2.008,1.375,19.6,0.102,0.04892,gepland
2025-10-15 06:00,33,139.8,126.2,47.4,11.9,23.8,64.7,1.896,1.324,20.5,0.106,0.04678,gepland
2025-10-15 07:00,33,142.8,128.9,48.3,13.7,24.6,59.4,1.958,1.37,19.9,0.108,0.04815,gepland
2025-10-15 08:00,33,144.3,130.3,44.0,11.3,22.8,66.3,1.995,1.368,19.9,0.105,0.04825,gepland
2025-10-15 09:00,33,139.3,126.5,50.0,13.0,22.8,52.8,2.052,1.435,18.8,0.101,0.05112,gepland
2025-10-15 10:00,33,137.1,124.8,44.4,12.7,22.2,64.5,2.04,1.458,18.8,0.099,0.05119,gepland
2025-10-15 11:00,33,140.5,127.2,51.7,12.1,23.4,59.2,1.965,1.378,20.0,0.104,0.04809,gepland
2025-10-15 12:00,33,139.7,126.0,51.0,11.8,22.6,58.3,1.906,1.361,20.6,0.108,0.04665,gepland
2025-10-15 13:00,33,138.8,125.0,48.9,13.6,25.4,60.1,1.867,1.296,21.1,0.11,0.04542,gepland
2025-10-15 14:00,33,138.5,126.1,55.1,11.5,22.0,64.9,2.01,1.421,18.9,0.098,0.05085,gepland
2025-10-15 15:00,33,138.8,125.5,53.9,9.6,20.3,54.2,1.935,1.375,20.2,0.104,0.04744,gepland
2025-10-15 16:00,33,138.4,124.4,51.8,12.0,22.9,60.3,1.808,1.258,21.7,0.111,0.04404,gepland
2025-10-15 17:00,33,138.3,125.1,48.6,12.0,23.5,58.6,1.911,1.347,20.3,0.104,0.04718,gepland
2025-10-15 18:00,33,141.5,128.0,51.6,9.5,21.3,55.9,1.888,1.259,21.1,0.102,0.04538,gepland
2025-10-15 19:00,33,142.5,128.6,47.9,10.8,22.7,56.3,1.871,1.321,20.8,0.106,0.04615,gepland
2025-10-15 20:00,33,139.2,126.4,50.4,11.4,22.1,57.2,1.874,1.347,20.3,0.101,0.04722,gepland
2025-10-15 21:00,33,137.2,123.3,58.9,12.0,23.8,57.8,1.857,1.268,21.3,0.111,0.04496,gepland
2025-10-15 22:00,33,138.4,125.1,46.9,13.2,23.4,59.0,1.916,1.381,20.2,0.106,0.04747,gepland
2025-10-15 23:00,33,137.6,123.3,50.8,12.0,22.9,64.7,1.877,1.307,21.1,0.114,0.0453,gepland
2025-10-16 00:00,34,139.1,127.3,42.6,11.8,22.1,58.7,2.119,1.475,17.8,0.093,0.0543,gepland
2025-10-16 01:00,34,140.9,127.5,51.7,12.6,24.4,63.7,1.851,1.356,20.5,0.104,0.04677,gepland
2025-10-16 02:00,34,137.9,125.4,50.4,12.8,23.5,61.8,1.979,1.389,19.5,0.101,0.0492,gepland
2025-10-16 03:00,34,138.6,125.3,54.3,12.2,22.8,57.4,2.033,1.43,18.9,0.105,0.051,gepland
2025-10-16 04:00,34,139.2,126.2,46.8,12.0,21.9,58.5,1.967,1.391,19.4,0.102,0.04946,gepland
2025-10-16 05:00,34,144.0,131.3,51.5,11.8,23.2,59.1,2.03,1.391,18.8,0.096,0.05112,gepland
2025-10-16 06:00,34,142.4,130.4,49.0,10.8,21.1,57.5,2.01,1.446,18.8,0.091,0.05129,gepland
2025-10-16 07:00,34,140.4,127.1,50.2,11.0,22.8,67.5,1.892,1.324,20.6,0.103,0.0465,gepland
2025-10-16 08:00,34,139.8,126.5,49.9,11.6,21.5,61.6,1.949,1.388,19.9,0.104,0.04817,gepland
2025-10-16 09:00,34,138.0,124.8,51.4,12.7,23.0,65.6,2.034,1.434,18.8,0.105,0.05109,gepland
2025-10-16 10:00,34,140.5,126.8,48.0,9.9,21.0,60.3,1.937,1.358,19.9,0.105,0.04831,gepland
2025-10-16 11:00,34,142.0,128.4,53.5,13.0,24.1,59.7,2.019,1.389,19.5,0.105,0.0493,gepland
2025-10-16 12:00,34,140.0,128.0,51.0,11.8,21.6,58.6,1.972,1.413,19.0,0.094,0.05069,gepland
2025-10-16 13:00,34,140.2,128.0,48.5,12.1,22.6,58.8,1.985,1.402,19.3,0.095,0.04982,gepland
2025-10-16 14:00,34,138.9,126.6,47.2,12.2,23.0,61.7,1.959,1.386,19.7,0.097,0.04879,gepland
2025-10-16 15:00,34,142.2,129.3,53.4,12.0,23.2,68.0,1.952,1.367,20.0,0.1,0.04794,gepland
2025-10-16 16:00,34,141.2,128.6,52.8,13.8,25.3,64.2,1.957,1.346,19.4,0.1,0.04949,gepland
2025-10-16 17:00,34,138.4,125.4,45.7,11.3,22.1,58.0,2.009,1.406,19.1,0.102,0.05023,gepland
2025-10-16 18:00,34,138.9,125.4,50.6,15.2,25.6,61.4,1.873,1.313,20.7,0.109,0.04639,gepland
2025-10-16 19:00,34,139.4,126.4,52.4,11.9,23.0,54.4,1.892,1.31,20.3,0.102,0.04726,gepland
2025-10-16 20:00,34,143.2,130.6,50.7,12.3,23.0,66.5,1.993,1.465,18.7,0.097,0.05151,gepland
2025-10-16 21:00,34,140.3,127.3,49.9,13.4,24.2,62.3,1.998,1.41,19.1,0.102,0.05038,gepland
2025-10-16 22:00,34,143.7,130.6,49.4,12.1,23.3,56.9,2.004,1.377,19.3,0.099,0.04978,gepland
2025-10-16 23:00,34,143.0,129.8,48.8,11.7,22.7,68.6,1.944,1.372,19.7,0.1,0.04872,gepland
2025-10-17 00:00,35,141.3,128.1,54.7,12.0,22.4,64.9,2.074,1.456,18.5,0.102,0.05192,gepland
2025-10-17 01:00,35,138.5,125.3,49.5,10.8,22.7,55.3,1.88,1.342,20.7,0.104,0.04623,gepland
2025-10-17 02:00,35,139.6,127.3,52.8,12.5,23.4,64.6,1.978,1.387,19.4,0.097,0.04959,gepland
2025-10-17 03:00,35,137.7,124.8,51.8,12.3,22.9,59.9,1.957,1.39,19.5,0.103,0.04926,gepland
2025-10-17 04:00,35,138.1,125.5,52.1,13.3,22.9,56.3,2.018,1.407,18.8,0.101,0.0512,gepland
2025-10-17 05:00,35,143.6,130.2,52.5,13.2,24.0,50.7,2.018,1.376,19.3,0.103,0.04993,gepland
2025-10-17 06:00,35,140.8,128.8,53.7,12.7,23.7,57.6,2.049,1.416,18.7,0.094,0.05144,gepland
2025-10-17 07:00,35,142.2,129.1,51.7,10.8,21.2,46.8,1.997,1.403,19.1,0.1,0.05023,gepland
2025-10-17 08:00,35,141.9,129.7,48.1,13.3,23.3,61.6,2.075,1.451,18.4,0.095,0.05234,gepland
2025-10-17 09:00,35,146.6,133.0,46.4,12.6,24.1,68.2,1.923,1.387,19.6,0.102,0.04899,gepland
2025-10-17 10:00,35,139.6,128.2,47.7,13.0,23.4,55.0,2.206,1.521,17.4,0.09,0.05532,gepland
2025-10-17 11:00,35,141.6,129.4,49.1,11.1,22.6,59.5,2.034,1.419,18.9,0.093,0.05103,gepland
2025-10-17 12:00,35,142.6,129.6,47.1,13.0,23.7,62.3,2.015,1.397,19.0,0.1,0.05062,gepland
2025-10-17 13:00,35,141.9,129.6,51.6,11.9,22.4,58.8,2.173,1.437,18.2,0.095,0.053,gepland
2025-10-17 14:00,35,136.2,124.0,49.1,12.0,22.4,52.8,2.037,1.427,18.9,0.098,0.05079,gepland
2025-10-17 15:00,35,137.4,124.1,50.1,11.7,22.9,56.4,1.952,1.329,19.9,0.105,0.04817,gepland
2025-10-17 16:00,35,141.9,127.1,53.6,11.6,22.7,61.9,1.941,1.351,20.2,0.114,0.04742,gepland
2025-10-17 17:00,35,139.5,127.0,53.2,13.3,24.6,60.0,2.019,1.393,19.1,0.098,0.05048,gepland
2025-10-17 18:00,35,140.0,126.9,52.0,10.8,21.4,61.3,1.993,1.382,19.5,0.101,0.04929,gepland
2025-10-17 19:00,35,140.9,128.0,51.0,12.2,23.0,61.4,1.947,1.394,19.8,0.101,0.04843,gepland
2025-10-17 20:00,35,139.8,127.2,50.9,12.2,22.3,59.2,2.001,1.427,18.8,0.098,0.05118,gepland
2025-10-17 21:00,35,140.4,128.5,54.0,12.7,22.8,61.4,2.074,1.446,18.4,0.093,0.05229,gepland
2025-10-17 22:00,35,138.2,126.8,51.7,11.8,21.9,64.1,2.141,1.495,17.7,0.09,0.05456,gepland
2025-10-17 23:00,35,136.7,124.3,46.5,10.6,21.1,63.4,2.071,1.467,18.4,0.099,0.05241,gepland
2025-10-18 00:00,36,143.5,130.4,51.4,11.7,22.3,66.4,2.035,1.412,18.8,0.099,0.05107,gepland
2025-10-18 01:00,36,142.1,131.2,47.8,13.8,24.0,49.6,2.116,1.465,18.0,0.085,0.05347,gepland
2025-10-18 02:00,36,138.7,125.7,50.1,13.3,22.9,54.9,1.997,1.414,19.2,0.104,0.05008,gepland
2025-10-18 03:00,36,139.6,127.4,53.1,12.8,23.1,60.5,2.05,1.397,18.6,0.096,0.05169,gepland
2025-10-18 04:00,36,139.6,126.3,45.1,12.5,23.8,59.0,2.032,1.37,18.8,0.104,0.05115,gepland
2025-10-18 05:00,36,140.0,127.7,51.3,12.4,22.5,55.9,2.086,1.426,18.4,0.097,0.05246,gepland
2025-10-18 06:00,36,139.1,127.0,53.7,12.4,23.4,56.9,1.985,1.39,19.3,0.095,0.04972,gepland
2025-10-18 07:00,36,142.1,131.1,51.8,13.1,22.0,56.3,2.135,1.492,17.7,0.085,0.05435,gepland
2025-10-18 08:00,36,143.0,130.6,52.2,11.0,21.3,64.1,2.105,1.497,18.1,0.094,0.05338,gepland
2025-10-18 09:00,36,138.8,126.8,50.2,12.7,22.2,64.4,2.093,1.444,18.0,0.096,0.05348,gepland
2025-10-18 10:00,36,137.1,124.4,51.2,12.1,22.6,63.9,2.013,1.414,19.1,0.102,0.05032,gepland
2025-10-18 11:00,36,139.3,127.3,50.6,10.7,20.9,57.0,2.11,1.46,18.0,0.093,0.05344,gepland
2025-10-18 12:00,36,140.1,128.0,47.0,12.9,22.9,62.4,2.044,1.493,18.3,0.095,0.05277,gepland
2025-10-18 13:00,36,141.2,128.1,51.9,12.6,24.4,61.5,2.026,1.424,18.9,0.102,0.05085,gepland
2025-10-18 14:00,36,140.5,127.5,49.2,14.0,25.0,59.7,2.068,1.431,18.4,0.102,0.05246,gepland
2025-10-18 15:00,36,137.4,126.0,43.9,12.0,21.2,58.0,2.157,1.527,17.5,0.091,0.05516,gepland
2025-10-18 16:00,36,144.4,130.6,51.1,11.9,22.4,61.4,2.068,1.453,18.1,0.103,0.05312,gepland
2025-10-18 17:00,36,140.6,127.7,50.5,12.0,22.3,53.4,1.978,1.382,19.3,0.1,0.04972,gepland
2025-10-18 18:00,36,141.9,130.0,53.7,13.4,23.0,64.9,2.075,1.449,18.3,0.093,0.0527,gepland
2025-10-18 19:00,36,138.2,126.1,49.9,12.3,22.0,59.3,2.174,1.512,17.4,0.096,0.05542,gepland
2025-10-18 20:00,36,138.9,126.3,43.7,10.9,21.9,62.9,2.104,1.442,18.1,0.098,0.05328,gepland
2025-10-18 21:00,36,142.3,129.8,51.9,12.8,22.4,61.9,2.139,1.509,17.6,0.097,0.05482,gepland
2025-10-18 22:00,36,139.3,127.0,49.2,12.9,22.4,58.3,2.111,1.464,17.8,0.097,0.05406,gepland
2025-10-18 23:00,36,143.4,130.2,48.1,13.1,24.7,68.5,1.956,1.433,19.1,0.101,0.05039,gepland
2025-10-19 00:00,37,137.7,127.2,48.3,13.7,22.7,57.4,2.248,1.561,16.8,0.084,0.05736,gepland
2025-10-19 01:00,37,140.1,127.4,54.7,12.5,23.8,58.8,2.058,1.427,18.7,0.1,0.05155,gepland
2025-10-19 02:00,37,138.4,126.7,50.8,12.7,22.7,59.4,2.21,1.544,17.2,0.093,0.05624,gepland
2025-10-19 03:00,37,138.8,127.4,53.3,14.3,24.0,67.8,2.143,1.503,17.7,0.092,0.05443,gepland
2025-10-19 04:00,37,138.0,127.1,51.7,12.8,22.2,51.6,2.123,1.56,17.4,0.087,0.05553,gepland
2025-10-19 05:00,37,139.4,128.8,47.9,10.7,19.7,57.4,2.381,1.659,15.4,0.083,0.06309,gepland
2025-10-19 06:00,37,140.3,128.9,53.0,13.1,22.9,59.6,2.122,1.496,18.0,0.09,0.05349,gepland
2025-10-19 07:00,37,143.3,130.0,51.2,11.8,22.4,53.7,2.097,1.461,18.2,0.101,0.05284,gepland
2025-10-19 08:00,37,139.6,128.0,49.3,13.6,23.2,65.4,2.081,1.46,18.1,0.092,0.05326,gepland
2025-10-19 09:00,37,142.7,130.1,47.9,12.4,23.2,57.6,2.062,1.436,18.5,0.097,0.05219,gepland
2025-10-19 10:00,37,139.5,128.2,52.6,12.6,22.6,65.3,2.196,1.557,17.1,0.089,0.05662,gepland
2025-10-19 11:00,37,141.0,129.4,51.2,11.0,21.4,60.0,2.119,1.457,17.8,0.09,0.05409,gepland
2025-10-19 12:00,37,139.2,127.2,49.6,12.6,22.7,56.3,2.135,1.486,17.8,0.095,0.05413,gepland
2025-10-19 13:00,37,139.8,128.1,54.2,11.3,20.9,59.8,2.132,1.533,17.5,0.091,0.05523,gepland
2025-10-19 14:00,37,140.2,128.6,48.0,11.3,20.8,61.9,2.183,1.548,17.1,0.09,0.05656,gepland
2025-10-19 15:00,37,139.2,127.2,52.9,12.6,22.4,58.8,2.15,1.487,17.6,0.095,0.05487,gepland
2025-10-19 16:00,37,144.8,132.7,52.0,11.3,21.5,60.6,2.116,1.473,17.8,0.091,0.05418,gepland
2025-10-19 17:00,37,139.6,127.6,50.3,14.2,23.2,62.3,2.136,1.477,17.5,0.096,0.05503,gepland
2025-10-19 18:00,37,140.8,129.2,46.5,12.7,22.7,59.7,2.182,1.535,17.2,0.091,0.05606,gepland
2025-10-19 19:00,37,140.2,128.1,52.7,12.4,22.4,58.4,2.204,1.49,17.5,0.095,0.05507,gepland
2025-10-19 20:00,37,143.7,131.7,49.1,11.0,20.3,58.4,2.19,1.524,17.0,0.091,0.05688,gepland
2025-10-19 21:00,37,138.6,126.7,50.9,13.0,22.3,56.4,2.203,1.515,17.2,0.095,0.05626,gepland
2025-10-19 22:00,37,139.0,127.1,52.2,13.0,22.3,60.2,2.188,1.5,17.2,0.095,0.05616,gepland
2025-10-19 23:00,37,141.1,130.0,52.4,13.3,23.8,66.3,2.211,1.513,17.0,0.087,0.05681,gepland
2025-10-20 00:00,38,142.6,131.9,51.5,12.6,22.5,57.9,2.259,1.536,16.8,0.083,0.05745,gepland
2025-10-20 01:00,38,141.3,129.6,53.1,14.6,24.0,62.6,2.137,1.489,17.5,0.092,0.05502,gepland
2025-10-20 02:00,38,140.0,128.6,53.8,12.9,22.4,50.3,2.218,1.559,16.8,0.089,0.05766,gepland
2025-10-20 03:00,38,140.8,129.6,53.1,12.2,22.0,62.2,2.275,1.524,16.5,0.087,0.05875,gepland
2025-10-20 04:00,38,143.2,131.9,53.8,11.0,21.5,58.9,2.216,1.496,17.1,0.085,0.05653,gepland
2025-10-20 05:00,38,140.7,129.0,47.6,10.4,20.6,58.7,2.171,1.474,17.6,0.09,0.05496,gepland
2025-10-20 06:00,38,140.2,129.1,52.8,12.0,20.9,61.2,2.194,1.567,17.0,0.087,0.05687,gepland
2025-10-20 07:00,38,137.6,125.8,53.0,12.5,22.6,60.2,2.109,1.442,18.1,0.094,0.05327,gepland
2025-10-20 08:00,38,142.0,130.5,50.8,12.8,22.0,59.7,2.246,1.588,16.7,0.089,0.05772,gepland
2025-10-20 09:00,38,138.3,127.9,49.7,13.4,23.1,59.2,2.236,1.591,16.8,0.083,0.0577,gepland
2025-10-20 10:00,38,140.6,129.2,48.0,12.8,22.5,56.3,2.144,1.506,17.5,0.09,0.05519,gepland
2025-10-20 11:00,38,141.5,129.7,46.1,13.9,23.4,59.6,2.184,1.515,17.4,0.092,0.05549,gepland
2025-10-20 12:00,38,139.0,128.0,50.9,12.9,22.3,58.4,2.154,1.497,17.5,0.087,0.05515,gepland
2025-10-20 13:00,38,142.7,131.2,46.7,12.1,20.9,55.9,2.187,1.536,16.7,0.088,0.05795,gepland
2025-10-20 14:00,38,137.4,125.8,50.3,11.8,20.9,61.5,2.221,1.558,16.6,0.092,0.05839,gepland
2025-10-20 15:00,38,142.3,130.8,49.5,12.3,21.3,53.2,2.236,1.603,16.6,0.088,0.0583,gepland
2025-10-20 16:00,38,143.5,131.6,47.9,11.2,21.8,57.9,2.186,1.481,17.5,0.09,0.05506,gepland
2025-10-20 17:00,38,144.2,132.1,55.9,12.1,22.2,62.5,2.267,1.575,16.4,0.092,0.05897,gepland
2025-10-20 18:00,38,140.0,128.7,49.4,13.4,22.2,61.8,2.193,1.541,17.0,0.089,0.0569,gepland
2025-10-20 19:00,38,141.0,129.1,43.8,11.1,19.7,58.3,2.258,1.581,16.4,0.091,0.05899,gepland
2025-10-20 20:00,38,142.4,130.9,47.9,13.6,23.1,61.4,2.235,1.581,16.7,0.09,0.05771,gepland
2025-10-20 21:00,38,144.4,131.6,45.9,12.9,23.2,58.9,2.146,1.491,17.5,0.097,0.05509,gepland
2025-10-20 22:00,38,140.0,128.9,46.0,12.1,22.0,58.3,2.101,1.482,17.9,0.087,0.05393,gepland
2025-10-20 23:00,38,141.2,129.6,46.5,13.0,21.9,65.4,2.245,1.567,16.6,0.091,0.05813,gepland
2025-10-21 00:00,39,137.9,126.5,47.2,12.1,20.8,67.2,2.259,1.567,16.6,0.091,0.05835,gepland
2025-10-21 01:00,39,137.6,126.7,51.5,11.1,20.5,65.6,2.28,1.579,16.3,0.086,0.05945,gepland
2025-10-21 02:00,39,140.6,128.1,54.1,11.8,21.7,50.6,2.214,1.592,16.9,0.097,0.05725,gepland
2025-10-21 03:00,39,140.3,129.4,42.7,12.4,21.4,60.8,2.208,1.537,16.7,0.085,0.05785,gepland
2025-10-21 04:00,39,142.7,131.7,50.7,11.5,21.1,64.4,2.305,1.621,16.0,0.084,0.06064,gepland
2025-10-21 05:00,39,142.3,130.8,49.5,11.5,20.1,58.2,2.273,1.601,16.2,0.088,0.05957,gepland
2025-10-21 06:00,39,138.6,127.0,54.6,11.3,20.9,58.6,2.192,1.56,16.9,0.091,0.0572,gepland
2025-10-21 07:00,39,143.0,130.7,54.7,12.9,22.6,60.4,2.195,1.554,17.2,0.094,0.05612,gepland
2025-10-21 08:00,39,144.2,132.7,55.0,14.6,24.4,55.0,2.177,1.496,17.1,0.089,0.05639,gepland
2025-10-21 09:00,39,141.5,130.5,45.2,12.7,22.4,58.8,2.288,1.621,16.0,0.086,0.06057,gepland
2025-10-21 10:00,39,142.5,130.5,55.5,12.6,22.3,58.2,2.213,1.542,16.8,0.092,0.05745,gepland
2025-10-21 11:00,39,141.2,129.9,58.3,12.6,21.4,50.3,2.292,1.594,16.3,0.088,0.05942,gepland
2025-10-21 12:00,39,142.7,131.0,49.2,12.2,21.8,62.9,2.166,1.54,17.1,0.09,0.05662,gepland
2025-10-21 13:00,39,139.3,128.8,52.0,13.2,21.7,62.7,2.265,1.624,16.3,0.083,0.05932,gepland
2025-10-21 14:00,39,142.6,131.6,50.1,13.7,22.8,62.4,2.251,1.544,16.8,0.085,0.05741,gepland
2025-10-21 15:00,39,140.8,129.5,49.8,12.6,21.8,65.9,2.234,1.571,16.6,0.088,0.05831,gepland
2025-10-21 16:00,39,143.1,130.9,49.3,11.8,21.8,64.0,2.168,1.508,17.4,0.093,0.0554,gepland
2025-10-21 17:00,39,139.8,129.4,47.2,12.6,23.0,59.6,2.257,1.567,16.5,0.082,0.05848,gepland
2025-10-21 18:00,39,140.8,129.9,48.8,12.8,22.3,59.2,2.258,1.585,16.4,0.085,0.05901,gepland
2025-10-21 19:00,39,137.6,125.8,51.3,12.4,21.8,63.0,2.353,1.64,15.6,0.094,0.0621,gepland
2025-10-21 20:00,39,140.4,128.6,50.5,13.2,22.6,56.9,2.297,1.637,16.0,0.092,0.06064,gepland
2025-10-21 21:00,39,141.8,130.2,55.4,13.9,22.4,60.5,2.218,1.56,16.8,0.091,0.0575,gepland
2025-10-21 22:00,39,140.2,129.2,50.4,13.5,22.9,59.5,2.262,1.565,16.7,0.087,0.05795,gepland
2025-10-21 23:00,39,139.7,129.2,54.0,12.9,22.1,58.4,2.241,1.599,16.4,0.082,0.05903,gepland
2025-10-22 00:00,40,142.0,130.3,50.1,11.5,21.2,56.7,2.279,1.639,16.2,0.089,0.05975,gepland
2025-10-22 01:00,40,141.8,131.8,48.2,12.9,22.6,64.4,2.272,1.575,16.1,0.078,0.06022,gepland
2025-10-22 02:00,40,140.8,129.6,52.8,11.1,20.1,61.3,2.426,1.672,15.5,0.086,0.06269,gepland
2025-10-22 03:00,40,138.9,127.9,48.9,11.8,20.9,61.6,2.355,1.608,15.6,0.087,0.06202,gepland
2025-10-22 04:00,40,141.1,130.1,47.3,12.2,21.2,64.0,2.267,1.582,16.6,0.085,0.05817,gepland
2025-10-22 05:00,40,142.0,131.6,50.9,12.2,22.0,68.9,2.354,1.662,15.6,0.08,0.06218,gepland
2025-10-22 06:00,40,140.2,129.1,47.4,12.4,22.3,63.2,2.174,1.505,17.3,0.087,0.05587,gepland
2025-10-22 07:00,40,144.1,133.3,49.2,9.8,17.8,57.1,2.443,1.722,15.0,0.08,0.06446,gepland
2025-10-22 08:00,40,143.0,131.2,50.7,11.9,21.6,58.8,2.233,1.499,16.9,0.09,0.05707,gepland
2025-10-22 09:00,40,139.6,129.5,52.5,11.6,19.3,56.8,2.362,1.658,15.5,0.079,0.06258,gepland
2025-10-22 10:00,40,143.2,132.1,51.2,12.9,22.2,67.9,2.347,1.621,15.6,0.085,0.06223,gepland
2025-10-22 11:00,40,142.9,132.0,52.4,14.9,23.6,63.7,2.251,1.618,16.6,0.085,0.05816,gepland
2025-10-22 12:00,40,140.6,128.7,47.8,14.4,24.1,62.7,2.301,1.581,16.2,0.095,0.0596,gepland
2025-10-22 13:00,40,141.2,131.1,47.4,12.5,21.7,55.6,2.298,1.645,16.2,0.079,0.05984,gepland
2025-10-22 14:00,40,141.4,129.4,48.5,12.2,21.9,60.6,2.264,1.586,16.5,0.093,0.05856,gepland
2025-10-22 15:00,40,142.9,131.6,53.2,12.4,21.0,57.6,2.35,1.655,15.6,0.087,0.06193,gepland
2025-10-22 16:00,40,142.6,131.2,48.7,12.5,21.4,65.9,2.218,1.578,16.9,0.088,0.05711,gepland
2025-10-22 17:00,40,142.1,132.0,45.7,13.2,22.3,61.0,2.32,1.623,15.8,0.078,0.06116,gepland
2025-10-22 18:00,40,142.4,131.2,54.6,11.4,21.1,65.6,2.334,1.628,15.7,0.085,0.06165,gepland
