timestamp,R_voeding_flow_kgh,R_voeding_temp_C,R_voeding_zuiverheid,R_temp_sp_C,R_temp_actueel_C,R_druk_bar,R_niveau_pct,R_conversie,S_temp_C,S_druk_bar,S_niveau_pct,S_damp_flow_kgh,S_vloeistof_flow_kgh,S_vloeistof_zuiverheid,K_reflux_ratio,K_reboiler_duty_kW,K_top_temp_C,K_bodem_temp_C,K_drukval_bar,product_zuiverheid,product_flow_kgh,totaal_energie_kW,on_spec,event
2025-05-19 03:35:00,104.6,25.0,0.937,146.5,145.65,4.93,64.0,0.821,115.6,2.02,52.1,28.2,75.4,0.9284,2.55,83.9,78.0,120.0,0.3111,0.99533,70.1,114.5,1,katalysator_deactivatie
2025-05-19 03:40:00,103.5,24.8,0.959,146.6,145.83,4.99,63.6,0.834,116.0,1.99,54.6,29.4,74.6,0.9343,2.44,79.0,78.1,120.0,0.308,0.99317,69.7,109.6,1,katalysator_deactivatie
2025-05-19 03:45:00,104.7,25.2,0.954,146.6,145.83,4.97,63.6,0.824,117.1,1.95,53.7,29.5,75.5,0.9395,2.51,84.1,78.3,120.0,0.3137,0.99387,71.2,114.5,1,katalysator_deactivatie
2025-05-19 03:50:00,105.3,23.8,0.938,146.6,146.02,4.98,64.8,0.825,116.3,2.0,52.6,30.4,74.2,0.9406,2.47,83.6,78.4,119.9,0.3089,0.9918,69.5,113.1,1,katalysator_deactivatie
2025-05-19 03:55:00,104.1,25.1,0.96,146.6,146.24,4.94,65.4,0.818,116.1,2.02,49.5,30.8,72.6,0.9324,2.52,82.6,78.1,120.1,0.3101,0.99361,67.7,113.5,1,katalysator_deactivatie
2025-05-19 04:00:00,103.7,24.8,0.957,146.6,146.32,4.93,63.3,0.837,116.5,1.96,52.8,29.8,73.6,0.9329,2.46,82.6,78.3,120.0,0.3164,0.99262,68.9,113.6,1,katalysator_deactivatie
2025-05-19 04:05:00,105.9,24.8,0.951,146.6,146.38,4.97,65.2,0.814,116.2,2.0,52.0,30.3,75.2,0.9414,2.4,80.9,77.8,120.4,0.3128,0.99067,71.0,111.9,1,katalysator_deactivatie
2025-05-19 04:10:00,103.2,25.0,0.958,146.6,146.4,4.99,63.2,0.827,116.8,2.02,54.7,29.4,73.6,0.9444,2.58,79.6,78.5,120.0,0.3118,0.99579,69.6,107.1,1,katalysator_deactivatie
2025-05-19 04:15:00,104.4,24.5,0.965,146.6,146.43,5.0,65.0,0.826,115.0,1.97,57.1,30.4,75.0,0.9464,2.43,83.0,78.8,120.0,0.3193,0.99177,71.2,113.8,1,katalysator_deactivatie
2025-05-19 04:20:00,105.2,25.4,0.949,146.6,146.38,4.9,64.6,0.836,116.5,2.02,55.2,30.1,75.0,0.9438,2.38,83.1,78.3,119.9,0.3145,0.99101,70.9,112.3,1,katalysator_deactivatie
2025-05-19 04:25:00,103.7,25.1,0.936,146.7,146.57,5.01,65.6,0.815,116.8,1.96,50.2,30.7,73.5,0.9452,2.59,82.4,78.3,119.7,0.3029,0.99507,69.4,111.6,1,katalysator_deactivatie
2025-05-19 04:30:00,105.4,25.5,0.956,146.7,146.68,4.91,64.6,0.815,116.8,1.96,53.5,30.1,74.9,0.9273,2.49,86.8,78.5,119.9,0.3114,0.99377,69.5,115.7,1,katalysator_deactivatie
2025-05-19 04:35:00,104.4,25.1,0.955,146.7,146.75,4.96,64.5,0.835,115.9,1.98,53.0,30.9,73.8,0.9415,2.44,82.3,78.3,119.3,0.3033,0.99223,69.3,113.8,1,katalysator_deactivatie
2025-05-19 04:40:00,104.4,25.0,0.943,146.7,146.85,4.98,63.7,0.818,116.4,2.0,52.1,30.2,74.0,0.9357,2.51,83.8,78.5,120.6,0.3092,0.99258,69.2,114.1,1,katalysator_deactivatie
2025-05-19 04:45:00,103.5,24.8,0.963,146.7,146.84,5.0,63.6,0.825,116.7,2.0,51.3,30.0,73.6,0.9413,2.37,80.0,78.1,120.1,0.3182,0.99218,69.3,111.6,1,katalysator_deactivatie
2025-05-19 04:50:00,104.6,25.2,0.946,146.7,146.84,4.96,63.8,0.844,116.5,1.99,51.1,30.4,74.6,0.9349,2.52,84.0,78.6,120.3,0.3189,0.99398,69.9,113.8,1,katalysator_deactivatie
2025-05-19 04:55:00,103.9,24.4,0.949,146.7,146.74,4.97,63.2,0.822,117.2,1.97,49.9,29.5,73.9,0.9347,2.36,80.3,78.0,119.8,0.3149,0.99247,68.7,110.8,1,katalysator_deactivatie
2025-05-19 05:00:00,105.3,25.6,0.933,146.7,146.81,4.95,64.2,0.819,116.9,2.05,54.0,30.9,73.7,0.9343,2.55,85.1,78.7,120.7,0.309,0.99579,69.0,115.0,1,katalysator_deactivatie
2025-05-19 05:05:00,103.9,25.1,0.967,146.8,146.8,4.95,66.9,0.828,116.8,2.01,53.8,30.7,73.4,0.944,2.5,80.8,78.1,119.8,0.3126,0.99527,69.4,111.1,1,katalysator_deactivatie
2025-05-19 05:10:00,103.8,25.4,0.966,146.8,146.84,4.98,64.0,0.837,117.0,2.03,53.5,30.3,74.2,0.9372,2.47,83.2,78.4,120.2,0.3173,0.99305,69.8,115.7,1,katalysator_deactivatie
2025-05-19 05:15:00,105.7,25.0,0.947,146.8,146.75,4.92,65.7,0.845,118.4,2.02,53.6,31.0,74.9,0.9381,2.54,85.3,78.6,120.0,0.3054,0.99604,70.2,116.3,1,katalysator_deactivatie
2025-05-19 05:20:00,105.0,25.4,0.941,146.8,146.84,5.01,65.5,0.821,117.1,1.96,57.5,30.3,74.7,0.9353,2.52,83.6,78.6,120.5,0.3102,0.99507,69.9,113.1,1,katalysator_deactivatie
2025-05-19 05:25:00,104.9,24.7,0.943,146.8,146.81,5.08,65.9,0.841,116.5,1.97,52.4,30.0,75.1,0.9347,2.44,86.4,78.3,120.1,0.3112,0.9935,70.0,118.3,1,katalysator_deactivatie
2025-05-19 05:30:00,104.3,25.1,0.958,146.8,146.78,4.95,64.1,0.818,116.6,1.95,52.3,29.9,73.6,0.9377,2.47,81.9,78.2,120.0,0.3077,0.99334,69.3,112.6,1,katalysator_deactivatie
2025-05-19 05:35:00,104.9,25.4,0.956,146.8,146.8,5.01,65.9,0.823,117.0,2.01,50.1,30.7,74.3,0.9397,2.56,84.9,78.7,119.9,0.3043,0.9938,69.7,116.7,1,katalysator_deactivatie
2025-05-19 05:40:00,105.5,25.7,0.949,146.8,146.72,4.95,66.4,0.82,116.7,2.0,53.4,30.3,74.4,0.9375,2.48,81.5,78.0,120.1,0.3126,0.99452,69.8,112.4,1,katalysator_deactivatie
2025-05-19 05:45:00,103.5,25.7,0.964,146.8,146.61,4.99,63.5,0.835,117.5,1.98,51.3,29.6,73.3,0.9418,2.41,81.9,78.0,119.6,0.3041,0.99128,69.0,112.5,1,katalysator_deactivatie
2025-05-19 05:50:00,103.9,24.5,0.948,146.9,146.38,4.94,65.6,0.837,116.5,1.95,52.1,30.4,73.3,0.9334,2.52,83.1,78.0,120.2,0.3188,0.99546,68.8,113.2,1,katalysator_deactivatie
2025-05-19 05:55:00,105.3,25.8,0.949,146.9,146.48,4.89,64.9,0.824,116.6,2.04,54.1,30.1,76.2,0.9314,2.46,80.7,78.0,119.8,0.3149,0.99572,71.1,111.1,1,katalysator_deactivatie
2025-05-19 06:00:00,103.1,25.0,0.96,146.9,146.56,5.01,64.8,0.834,116.6,2.03,49.4,30.2,72.5,0.9389,2.5,83.3,78.2,119.6,0.3164,0.99425,68.2,113.3,1,katalysator_deactivatie
2025-05-19 06:05:00,105.1,25.2,0.956,146.9,146.66,4.96,63.0,0.822,116.1,2.04,52.0,30.0,74.8,0.941,2.52,81.9,77.8,119.8,0.3122,0.99495,70.3,115.4,1,katalysator_deactivatie
2025-05-19 06:10:00,106.3,25.0,0.938,146.9,146.52,4.92,65.6,0.814,117.4,2.02,55.1,31.7,75.1,0.9444,2.53,82.5,78.0,119.7,0.3127,0.9947,70.9,112.4,1,katalysator_deactivatie
2025-05-19 06:15:00,104.0,24.8,0.96,146.9,146.44,4.94,66.4,0.821,117.3,2.01,54.2,30.6,73.5,0.9369,2.5,81.7,77.8,120.2,0.3152,0.99572,68.7,113.0,1,katalysator_deactivatie
2025-05-19 06:20:00,104.5,25.1,0.949,146.9,146.44,4.94,66.6,0.814,116.9,2.02,51.4,31.1,73.0,0.9309,2.56,81.8,78.3,120.2,0.3123,0.99624,67.9,112.2,1,katalysator_deactivatie
2025-05-19 06:25:00,105.3,25.4,0.942,146.9,146.36,4.97,64.7,0.813,117.8,2.02,54.5,30.9,74.9,0.9337,2.47,84.9,77.9,121.0,0.3106,0.9937,69.7,115.6,1,katalysator_deactivatie
2025-05-19 06:30:00,106.0,24.9,0.942,147.0,146.35,4.98,64.0,0.816,117.0,1.99,51.9,31.2,75.3,0.942,2.59,82.8,78.4,120.7,0.3078,0.99573,70.8,113.0,1,katalysator_deactivatie
2025-05-19 06:35:00,105.0,24.5,0.94,147.0,146.27,4.96,64.6,0.828,116.3,1.99,55.4,30.0,74.4,0.9383,2.47,83.1,78.0,120.3,0.3144,0.99268,69.6,114.8,1,katalysator_deactivatie
2025-05-19 06:40:00,107.0,24.9,0.947,147.0,146.19,4.92,64.7,0.808,117.0,2.01,54.2,30.4,75.4,0.9453,2.5,84.9,78.4,120.4,0.3113,0.99263,70.8,115.8,1,katalysator_deactivatie
2025-05-19 06:45:00,104.5,25.3,0.946,147.0,146.2,4.94,66.4,0.816,117.3,1.99,53.0,30.6,74.8,0.9344,2.46,81.9,78.1,119.4,0.317,0.99378,69.6,113.7,1,katalysator_deactivatie
2025-05-19 06:50:00,102.5,25.4,0.956,147.0,146.25,4.97,65.6,0.849,115.4,2.06,50.5,29.3,72.8,0.9409,2.52,81.2,77.8,119.8,0.3121,0.9934,68.6,111.3,1,katalysator_deactivatie
2025-05-19 06:55:00,104.3,24.7,0.96,147.0,146.34,4.9,66.9,0.801,116.3,1.95,52.3,30.8,73.4,0.9432,2.47,81.5,78.2,120.5,0.3062,0.99094,69.1,113.9,1,katalysator_deactivatie
2025-05-19 07:00:00,105.7,25.4,0.967,147.0,146.19,4.93,65.3,0.831,116.2,1.99,55.8,30.9,75.4,0.9446,2.47,82.3,77.5,119.6,0.3176,0.99285,71.0,114.4,1,katalysator_deactivatie
2025-05-19 07:05:00,105.1,25.0,0.957,147.0,146.22,4.95,64.7,0.8,116.0,1.97,56.9,30.7,74.5,0.9374,2.46,82.4,78.6,120.4,0.3127,0.99542,69.5,111.6,1,katalysator_deactivatie
2025-05-19 07:10:00,105.2,25.0,0.93,147.1,146.23,5.03,66.2,0.795,116.1,2.02,52.8,30.6,74.0,0.9372,2.6,82.0,78.3,120.6,0.3107,0.99448,69.6,112.6,1,katalysator_deactivatie
2025-05-19 07:15:00,104.3,24.7,0.945,147.1,146.28,5.0,65.2,0.833,116.4,1.93,54.3,29.9,74.2,0.94,2.44,82.2,77.8,120.0,0.3096,0.99284,69.5,112.3,1,katalysator_deactivatie
2025-05-19 07:20:00,102.9,24.8,0.955,147.1,146.17,4.97,64.5,0.822,117.0,2.02,51.0,29.9,72.2,0.935,2.56,79.9,77.9,119.8,0.3061,0.99322,67.3,111.2,1,katalysator_deactivatie
2025-05-19 07:25:00,103.3,26.2,0.95,147.1,146.2,4.9,65.2,0.83,116.5,2.0,51.7,30.1,74.1,0.9428,2.45,83.9,78.7,120.1,0.3114,0.99212,70.0,113.4,1,katalysator_deactivatie
2025-05-19 07:30:00,103.8,24.9,0.969,147.1,146.12,4.89,64.7,0.8,116.1,2.0,53.6,29.7,73.7,0.9366,2.49,80.1,78.6,120.0,0.3166,0.99529,69.0,109.7,1,katalysator_deactivatie
2025-05-19 07:35:00,104.4,24.4,0.954,147.1,146.02,4.97,65.4,0.822,116.3,2.01,51.9,30.5,74.1,0.9304,2.5,81.5,78.3,119.8,0.3095,0.99448,68.9,113.1,1,katalysator_deactivatie
2025-05-19 07:40:00,104.0,24.7,0.953,147.1,146.0,4.99,63.8,0.834,116.3,2.04,52.6,30.1,73.6,0.9432,2.47,75.0,78.0,119.6,0.3109,0.99338,69.5,106.4,1,katalysator_deactivatie
2025-05-19 07:45:00,105.3,25.5,0.926,147.1,145.95,4.9,66.4,0.839,115.6,2.01,49.4,29.8,75.6,0.9323,2.53,82.0,78.3,120.1,0.3118,0.99303,70.9,113.0,1,katalysator_deactivatie
2025-05-19 07:50:00,105.0,24.4,0.956,147.2,146.1,4.97,63.5,0.825,116.3,2.01,54.2,30.0,75.3,0.9432,2.45,83.3,78.1,120.0,0.3107,0.99345,71.2,114.1,1,katalysator_deactivatie
2025-05-19 07:55:00,103.6,25.7,0.94,147.2,146.26,4.92,65.1,0.817,115.9,2.0,51.3,29.7,74.9,0.9349,2.54,79.8,78.5,119.5,0.3139,0.99615,70.0,109.6,1,katalysator_deactivatie
2025-05-19 08:00:00,104.0,25.4,0.949,147.2,146.4,4.88,62.8,0.825,116.3,1.99,52.8,29.8,75.4,0.942,2.59,87.0,78.9,119.7,0.3054,0.99624,71.0,118.2,1,katalysator_deactivatie
2025-05-19 08:05:00,101.6,24.6,0.956,147.2,146.35,4.92,65.8,0.821,116.3,1.99,52.5,29.6,71.1,0.927,2.42,80.9,78.1,120.1,0.3075,0.99236,65.8,111.6,1,katalysator_deactivatie
2025-05-19 08:10:00,104.1,24.3,0.965,147.2,146.44,5.07,64.2,0.834,116.2,1.98,52.8,31.1,72.6,0.9366,2.49,86.9,78.7,119.9,0.3088,0.996,68.0,118.1,1,katalysator_deactivatie
2025-05-19 08:15:00,105.2,25.1,0.953,147.2,146.66,4.94,64.1,0.83,117.5,2.01,51.2,30.6,74.5,0.9402,2.48,81.2,77.9,119.3,0.3032,0.99307,69.8,110.9,1,katalysator_deactivatie
2025-05-19 08:20:00,103.4,24.5,0.952,147.2,146.77,5.02,63.0,0.829,117.8,1.99,51.1,29.6,73.4,0.9474,2.58,84.0,78.4,119.5,0.3227,0.99767,69.6,115.7,1,katalysator_deactivatie
2025-05-19 08:25:00,102.9,24.6,0.961,147.2,146.63,5.01,61.4,0.839,117.3,2.05,50.8,29.9,72.5,0.9349,2.56,79.1,77.5,119.5,0.3164,0.99595,68.1,109.1,1,katalysator_deactivatie
2025-05-19 08:30:00,104.7,24.3,0.932,147.3,146.73,4.99,62.5,0.831,116.9,1.98,52.6,30.9,73.8,0.9377,2.52,81.3,78.3,120.7,0.3154,0.99277,69.3,112.2,1,katalysator_deactivatie
2025-05-19 08:35:00,103.5,24.4,0.96,147.3,146.67,5.02,63.9,0.834,116.3,2.02,56.5,30.4,73.1,0.9454,2.63,83.0,78.5,120.4,0.3192,0.99691,69.3,113.6,1,katalysator_deactivatie
2025-05-19 08:40:00,104.1,24.9,0.934,147.3,146.62,5.02,63.1,0.825,116.4,1.94,53.1,29.4,73.9,0.9404,2.48,85.3,78.7,120.2,0.3125,0.99388,69.5,113.6,1,katalysator_deactivatie
2025-05-19 08:45:00,105.0,25.3,0.948,147.3,146.7,4.94,64.0,0.835,117.0,2.02,53.2,30.2,73.7,0.9441,2.59,80.2,77.6,119.6,0.2971,0.99599,69.6,110.4,1,katalysator_deactivatie
2025-05-19 08:50:00,104.4,25.4,0.965,147.3,146.47,5.01,64.0,0.853,116.7,1.97,53.6,30.3,73.8,0.9345,2.55,80.7,78.3,120.6,0.3122,0.99467,69.0,110.2,1,katalysator_deactivatie
2025-05-19 08:55:00,103.9,25.2,0.961,147.3,146.38,4.95,66.0,0.833,116.3,1.97,51.2,29.0,74.4,0.9374,2.53,80.3,78.5,119.9,0.3105,0.99481,69.7,109.7,1,katalysator_deactivatie
2025-05-19 09:00:00,102.9,24.8,0.947,147.3,146.27,4.94,65.4,0.817,116.7,2.0,52.6,29.4,73.0,0.9325,2.56,80.5,77.2,119.8,0.3097,0.99459,67.9,111.2,1,katalysator_deactivatie
2025-05-19 09:05:00,101.6,25.0,0.942,147.4,146.37,4.93,63.3,0.826,117.3,1.94,50.3,29.8,72.3,0.934,2.51,82.7,77.9,120.1,0.3016,0.99525,67.4,112.4,1,katalysator_deactivatie
2025-05-19 09:10:00,104.6,24.6,0.952,147.4,146.41,4.99,64.0,0.82,116.6,2.01,53.3,29.8,76.0,0.9374,2.54,83.6,78.5,120.1,0.3097,0.99548,71.2,116.9,1,katalysator_deactivatie
2025-05-19 09:15:00,103.7,24.4,0.953,147.4,146.53,4.96,63.0,0.819,115.3,1.99,53.2,28.6,75.1,0.9427,2.48,84.1,78.6,120.3,0.3102,0.99363,71.1,115.2,1,katalysator_deactivatie
2025-05-19 09:20:00,102.2,25.4,0.951,147.4,146.39,5.02,60.4,0.829,116.2,2.03,47.7,29.2,72.2,0.9355,2.48,76.7,77.7,119.9,0.314,0.99385,67.5,106.7,1,katalysator_deactivatie
2025-05-19 09:25:00,103.5,24.4,0.943,147.4,146.36,4.91,63.1,0.833,116.5,1.97,55.0,30.4,72.4,0.939,2.47,82.7,78.3,120.1,0.3062,0.99283,68.0,112.6,1,katalysator_deactivatie
2025-05-19 09:30:00,103.7,25.7,0.944,147.4,146.29,4.98,62.7,0.838,115.7,2.07,51.6,29.6,74.1,0.934,2.45,78.0,77.9,119.7,0.319,0.99053,68.9,110.1,1,katalysator_deactivatie
2025-05-19 09:35:00,103.4,24.7,0.933,147.4,146.25,4.95,62.5,0.835,116.7,2.03,50.1,29.6,74.7,0.9458,2.48,79.6,78.5,120.3,0.3112,0.99371,70.7,108.8,1,katalysator_deactivatie
2025-05-19 09:40:00,104.2,24.1,0.969,147.4,146.12,4.91,63.6,0.83,115.8,1.98,54.1,30.2,74.3,0.9444,2.5,81.8,78.3,119.9,0.3175,0.99491,70.1,111.2,1,katalysator_deactivatie
2025-05-19 09:45:00,105.0,25.4,0.957,147.5,146.31,4.97,61.3,0.826,116.0,1.96,54.4,29.5,75.1,0.9344,2.55,82.9,78.1,119.8,0.3171,0.99517,69.8,111.9,1,katalysator_deactivatie
2025-05-19 09:50:00,103.6,24.7,0.933,147.5,146.35,5.02,63.2,0.824,116.8,1.96,49.6,29.7,73.5,0.9328,2.47,81.0,78.1,120.0,0.311,0.99478,68.3,111.0,1,katalysator_deactivatie
2025-05-19 09:55:00,101.8,25.2,0.952,147.5,146.43,5.03,62.3,0.836,116.2,2.07,50.0,29.5,72.9,0.9364,2.48,79.0,78.3,119.6,0.3094,0.99333,68.0,109.1,1,katalysator_deactivatie
2025-05-19 10:00:00,103.7,24.6,0.95,147.5,146.43,5.02,61.8,0.804,116.8,2.02,51.8,30.0,74.0,0.9321,2.44,84.2,78.3,120.1,0.3115,0.99363,69.1,115.3,1,katalysator_deactivatie
2025-05-19 10:05:00,101.4,25.2,0.945,147.5,146.58,4.96,62.4,0.833,116.8,2.0,49.4,29.6,71.6,0.942,2.52,85.1,78.8,121.1,0.3139,0.9949,67.6,113.6,1,katalysator_deactivatie
2025-05-19 10:10:00,102.5,25.1,0.954,147.5,146.6,5.01,62.3,0.826,116.4,2.02,49.0,29.4,72.6,0.9288,2.53,80.2,77.6,119.8,0.3145,0.99287,67.4,110.9,1,katalysator_deactivatie
2025-05-19 10:15:00,101.7,24.5,0.944,147.5,146.77,4.99,61.0,0.837,116.9,2.03,49.1,28.8,72.5,0.94,2.51,80.2,78.6,119.7,0.3063,0.99382,68.0,112.2,1,katalysator_deactivatie
2025-05-19 10:20:00,100.6,25.4,0.931,147.6,146.72,4.91,61.7,0.838,115.7,2.02,52.5,28.8,71.6,0.9243,2.47,85.1,78.8,120.9,0.3082,0.99408,65.9,115.5,1,katalysator_deactivatie
2025-05-19 10:25:00,100.4,25.8,0.961,147.6,146.81,4.93,62.4,0.835,117.3,1.99,50.6,29.2,70.6,0.941,2.49,78.7,77.8,119.7,0.3148,0.99396,66.4,108.5,1,katalysator_deactivatie
2025-05-19 10:30:00,100.5,24.9,0.958,147.6,146.9,4.99,61.3,0.815,117.3,2.01,51.0,29.5,70.4,0.9441,2.52,79.7,78.4,120.2,0.3164,0.99469,66.4,111.0,1,katalysator_deactivatie
2025-05-19 10:35:00,100.4,25.2,0.947,147.6,147.01,5.0,61.4,0.825,118.1,2.05,45.7,29.6,70.6,0.9406,2.55,76.7,78.0,119.5,0.3074,0.99504,66.5,106.6,1,katalysator_deactivatie
2025-05-19 10:40:00,101.4,24.6,0.947,147.6,147.06,4.96,61.8,0.835,117.8,2.04,49.1,29.9,71.5,0.9359,2.48,84.1,78.8,120.1,0.3142,0.99265,66.9,113.3,1,katalysator_deactivatie
2025-05-19 10:45:00,103.0,25.3,0.943,147.6,147.13,4.98,61.0,0.818,117.3,1.95,50.3,30.4,73.1,0.9385,2.56,78.2,78.3,120.1,0.3122,0.99324,68.5,108.2,1,katalysator_deactivatie
2025-05-19 10:50:00,103.1,25.1,0.956,147.6,147.14,5.02,60.8,0.848,116.8,2.03,53.8,29.5,73.3,0.9364,2.41,82.2,78.8,119.6,0.3159,0.99144,68.5,112.7,1,katalysator_deactivatie
2025-05-19 10:55:00,100.5,25.8,0.938,147.6,147.08,4.95,61.8,0.828,117.9,2.02,49.7,29.8,70.4,0.934,2.53,82.1,78.0,120.3,0.2991,0.99308,65.6,111.1,1,katalysator_deactivatie
2025-05-19 11:00:00,102.5,25.1,0.952,147.7,147.26,4.95,60.5,0.822,118.1,1.97,50.7,30.0,72.1,0.9381,2.5,82.1,78.5,119.8,0.301,0.99427,67.3,114.3,1,katalysator_deactivatie
2025-05-19 11:05:00,101.1,25.2,0.948,147.7,147.27,4.93,61.4,0.841,116.5,1.95,49.1,29.3,71.4,0.9465,2.59,83.3,77.6,120.6,0.3122,0.99564,67.7,111.6,1,katalysator_deactivatie
2025-05-19 11:10:00,101.9,25.7,0.964,147.7,147.35,4.98,62.0,0.835,117.9,1.99,48.1,29.7,72.2,0.9296,2.53,79.8,77.6,119.9,0.3093,0.99431,67.1,110.6,1,katalysator_deactivatie
2025-05-19 11:15:00,100.4,24.8,0.95,147.7,147.34,4.97,62.1,0.844,117.8,2.02,52.0,29.5,70.6,0.9348,2.58,80.1,77.2,120.2,0.3062,0.99471,65.7,109.9,1,katalysator_deactivatie
2025-05-19 11:20:00,100.2,24.2,0.949,147.7,147.52,5.01,60.3,0.823,117.6,2.01,48.9,29.1,70.1,0.9402,2.51,78.3,77.6,119.9,0.3083,0.9949,66.3,108.2,1,katalysator_deactivatie
2025-05-19 11:25:00,101.2,25.1,0.962,147.7,147.58,5.01,61.1,0.823,117.6,2.03,51.9,29.6,70.6,0.9215,2.46,82.9,77.7,120.3,0.3094,0.9918,64.8,113.4,1,katalysator_deactivatie
2025-05-19 11:30:00,101.3,25.6,0.952,147.7,147.65,4.98,58.9,0.823,117.3,2.0,53.3,28.5,71.9,0.9387,2.48,78.7,77.7,120.3,0.3115,0.99342,67.2,109.5,1,katalysator_deactivatie
2025-05-19 11:35:00,100.5,25.3,0.931,147.8,147.85,4.99,59.2,0.848,117.7,1.99,51.2,29.7,70.8,0.946,2.64,81.0,78.1,119.7,0.312,0.99685,66.8,110.9,1,katalysator_deactivatie
2025-05-19 11:40:00,100.9,24.8,0.954,147.8,147.88,4.93,60.7,0.836,118.1,1.98,47.5,29.7,72.5,0.9366,2.5,77.7,78.0,119.5,0.3118,0.99399,68.0,108.9,1,katalysator_deactivatie
2025-05-19 11:45:00,102.4,25.3,0.949,147.8,147.9,4.95,61.0,0.829,118.3,1.96,53.0,30.5,71.8,0.9356,2.5,77.9,78.0,119.7,0.3066,0.99372,67.3,107.8,1,katalysator_deactivatie
2025-05-19 11:50:00,101.7,24.7,0.957,147.8,147.87,4.92,60.3,0.842,117.6,1.98,51.6,29.8,72.0,0.9374,2.44,83.0,78.4,120.2,0.3092,0.99174,67.5,113.2,1,katalysator_deactivatie
2025-05-19 11:55:00,99.1,25.5,0.955,147.8,147.71,4.98,59.7,0.839,117.9,1.99,49.5,29.1,69.8,0.9383,2.47,76.7,77.4,119.9,0.311,0.99314,65.4,107.3,1,katalysator_deactivatie
2025-05-19 12:00:00,99.8,24.7,0.938,147.8,147.71,4.88,60.7,0.825,117.1,1.95,49.4,28.7,70.5,0.9376,2.46,80.7,78.6,120.1,0.3118,0.99426,66.0,111.6,1,katalysator_deactivatie
2025-05-19 12:05:00,99.7,25.3,0.942,147.8,147.78,4.94,59.6,0.823,118.1,1.98,46.3,29.1,69.8,0.9385,2.47,77.2,78.1,119.9,0.312,0.99317,65.4,108.9,1,katalysator_deactivatie
2025-05-19 12:10:00,98.7,25.1,0.948,147.9,147.88,4.98,59.9,0.826,117.2,2.01,48.1,28.6,69.7,0.9416,2.5,79.1,78.0,120.7,0.3181,0.99547,65.6,111.4,1,katalysator_deactivatie
2025-05-19 12:15:00,99.3,24.9,0.937,147.9,147.93,4.92,57.8,0.833,117.8,1.98,52.6,29.0,71.5,0.9502,2.5,81.9,78.6,119.7,0.308,0.99491,67.9,111.1,1,katalysator_deactivatie
2025-05-19 12:20:00,100.2,25.5,0.946,147.9,147.9,4.99,60.1,0.846,117.3,2.02,51.3,28.9,71.5,0.9368,2.55,80.7,78.0,120.2,0.31,0.9946,67.2,111.0,1,katalysator_deactivatie
2025-05-19 12:25:00,100.1,25.1,0.966,147.9,147.8,4.94,58.3,0.848,118.2,2.02,52.4,29.6,70.7,0.9361,2.49,80.7,78.1,120.4,0.3091,0.99293,66.1,111.5,1,katalysator_deactivatie
2025-05-19 12:30:00,96.7,25.4,0.939,147.9,147.58,4.9,59.5,0.828,116.7,1.97,49.4,29.1,67.5,0.9405,2.49,82.8,78.1,120.2,0.3067,0.99535,63.4,112.9,1,katalysator_deactivatie
2025-05-19 12:35:00,98.9,25.8,0.945,147.9,147.6,5.02,60.8,0.841,117.4,1.99,54.2,28.9,69.8,0.9418,2.52,78.6,77.9,119.9,0.3029,0.9939,65.6,109.3,1,katalysator_deactivatie
2025-05-19 12:40:00,98.4,24.6,0.934,147.9,147.66,4.97,58.8,0.836,117.4,1.98,49.6,28.8,69.5,0.9423,2.63,80.8,77.9,119.5,0.3038,0.9963,65.3,109.7,1,katalysator_deactivatie
2025-05-19 12:45:00,99.7,25.0,0.939,148.0,147.54,5.05,59.2,0.827,117.7,2.01,52.7,28.5,72.0,0.9309,2.58,80.3,78.1,120.1,0.305,0.99508,67.5,110.5,1,katalysator_deactivatie
2025-05-19 12:50:00,98.0,25.4,0.935,148.0,147.68,4.98,57.7,0.84,117.6,2.0,48.4,29.6,68.6,0.9352,2.49,78.0,78.0,120.2,0.3115,0.99546,64.1,107.1,1,katalysator_deactivatie
2025-05-19 12:55:00,99.4,25.7,0.962,148.0,147.66,4.93,59.6,0.828,117.7,1.98,49.9,29.4,69.4,0.9441,2.49,81.8,77.7,120.0,0.3191,0.99239,65.4,112.0,1,katalysator_deactivatie
2025-05-19 13:00:00,97.0,24.2,0.962,148.0,147.69,4.97,58.3,0.835,118.0,1.99,48.7,28.2,68.7,0.9334,2.41,76.3,77.8,119.8,0.3194,0.99156,64.2,103.6,1,katalysator_deactivatie
2025-05-19 13:05:00,98.9,24.4,0.947,148.0,147.79,4.99,59.7,0.831,118.1,2.0,48.8,27.9,70.5,0.9386,2.6,77.7,77.3,119.7,0.3187,0.99535,65.7,107.3,1,katalysator_deactivatie
2025-05-19 13:10:00,98.4,24.4,0.944,148.0,147.93,4.96,59.0,0.847,118.3,1.98,48.8,29.1,69.1,0.9426,2.49,80.9,78.4,120.3,0.3029,0.99281,65.2,111.5,1,katalysator_deactivatie
2025-05-19 13:15:00,97.5,24.5,0.938,148.0,147.8,5.0,58.3,0.836,117.7,1.98,46.7,28.3,70.3,0.9386,2.51,79.5,78.3,120.1,0.3064,0.99503,65.6,109.1,1,katalysator_deactivatie
