batch_id,tijdstip_uur,temp_setpoint_C,temp_actueel_C,pH_setpoint,pH_actueel,biomassa_gL,glucose_gL,voedingssnelheid_gLh,voedingsstrategie,opgeloste_O2_pct,product_gL
FERM-043,30,33,32.7,6.8,6.97,3.69,22.14,0.67,exponentieel,67.6,0.094
FERM-043,32,33,33.0,6.8,6.84,3.5,22.81,0.72,exponentieel,68.5,0.056
FERM-043,34,33,32.4,6.8,6.89,3.94,22.15,0.76,exponentieel,72.2,0.144
FERM-043,36,33,32.9,6.8,6.82,4.01,23.04,0.81,exponentieel,75.2,0.124
FERM-043,38,33,32.9,6.8,6.9,4.7,22.43,0.86,exponentieel,71.8,0.138
FERM-043,40,33,32.9,6.8,6.91,4.64,23.36,0.91,exponentieel,65.5,0.16
FERM-043,42,33,33.0,6.8,6.75,4.62,22.56,0.97,exponentieel,73.6,0.199
FERM-043,44,33,33.1,6.8,6.99,5.15,21.44,1.03,exponentieel,68.2,0.198
FERM-043,46,33,32.9,6.8,6.82,5.89,22.26,1.09,exponentieel,70.7,0.243
FERM-043,48,33,32.9,6.8,6.86,5.5,23.41,1.16,exponentieel,67.8,0.179
FERM-043,50,33,33.1,6.8,6.76,6.42,22.78,1.23,exponentieel,68.5,0.279
FERM-043,52,33,32.9,6.8,6.91,6.53,22.18,1.31,exponentieel,71.4,0.321
FERM-043,54,33,33.1,6.8,6.85,6.71,20.87,1.39,exponentieel,65.2,0.334
FERM-043,56,33,32.8,6.8,6.87,6.9,21.24,1.47,exponentieel,72.5,0.296
FERM-043,58,33,33.5,6.8,6.79,7.1,21.14,1.56,exponentieel,69.4,0.413
FERM-043,60,33,33.3,6.8,6.74,8.48,20.52,1.66,exponentieel,64.0,0.498
FERM-043,62,33,33.0,6.8,6.82,7.53,21.12,1.76,exponentieel,63.0,0.438
FERM-043,64,33,32.9,6.8,6.72,8.51,21.03,1.87,exponentieel,62.1,0.508
FERM-043,66,33,32.7,6.8,6.74,8.95,20.42,1.99,exponentieel,61.5,0.574
FERM-043,68,33,33.5,6.8,6.77,8.73,22.21,2.11,exponentieel,60.4,0.549
FERM-043,70,33,33.2,6.8,6.83,10.14,20.33,2.24,exponentieel,61.5,0.678
FERM-043,72,33,33.1,6.8,6.77,10.56,19.39,2.38,exponentieel,60.7,0.679
FERM-043,74,33,33.1,6.8,6.77,10.81,20.14,2.53,exponentieel,57.5,0.76
FERM-043,76,33,33.1,6.8,6.79,11.51,19.9,2.68,exponentieel,59.5,0.789
FERM-043,78,33,33.0,6.8,6.75,12.79,19.08,2.85,exponentieel,58.1,0.927
FERM-043,80,33,32.9,6.8,6.68,13.37,18.78,3.02,exponentieel,55.6,1.011
FERM-043,82,33,33.1,6.8,6.8,12.97,18.92,3.21,exponentieel,56.7,1.006
FERM-043,84,33,32.8,6.8,6.81,13.15,19.11,3.41,exponentieel,51.6,0.99
FERM-043,86,33,33.1,6.8,6.72,14.6,17.52,3.62,exponentieel,50.4,1.213
FERM-043,88,33,32.8,6.8,6.77,14.96,17.54,3.85,exponentieel,48.9,1.211
FERM-043,90,33,33.3,6.8,6.66,15.44,18.42,4.08,exponentieel,49.3,1.309
FERM-043,92,33,33.1,6.8,6.7,16.62,18.54,4.34,exponentieel,47.6,1.463
FERM-043,94,33,33.3,6.8,6.67,17.09,18.04,4.6,exponentieel,46.0,1.492
FERM-043,96,33,33.1,6.8,6.65,17.41,16.67,4.89,exponentieel,44.6,1.586
FERM-043,98,33,32.6,6.8,6.59,18.71,16.76,5.19,exponentieel,43.8,1.743
FERM-043,100,33,32.7,6.8,6.71,19.48,15.98,5.51,exponentieel,42.1,1.843
FERM-043,102,33,33.1,6.8,6.69,19.85,16.54,5.85,exponentieel,44.4,1.913
FERM-043,104,33,33.3,6.8,6.67,20.94,16.77,6.21,exponentieel,37.4,2.05
FERM-043,106,33,33.1,6.8,6.69,21.65,15.28,6.6,exponentieel,37.3,2.165
FERM-043,108,33,32.8,6.8,6.7,22.5,15.3,7.01,exponentieel,33.1,2.3
FERM-043,110,33,32.7,6.8,6.81,22.88,14.64,7.44,exponentieel,32.8,2.381
FERM-043,112,33,32.8,6.8,6.74,23.78,14.83,7.9,exponentieel,34.7,2.528
FERM-043,114,33,33.0,6.8,6.69,24.29,13.84,8.39,exponentieel,28.7,2.653
FERM-043,116,33,33.1,6.8,6.72,25.32,15.34,8.91,exponentieel,29.5,2.824
FERM-043,118,33,33.1,6.8,6.7,25.75,14.21,9.46,exponentieel,29.7,2.884
FERM-043,120,33,32.9,6.8,6.77,26.82,13.86,10.0,exponentieel,23.8,3.071
FERM-043,122,33,33.2,6.8,6.88,26.98,13.4,10.0,exponentieel,23.7,3.134
FERM-043,124,33,33.0,6.8,6.87,28.0,12.97,10.0,exponentieel,22.7,3.314
FERM-043,126,33,33.2,6.8,6.73,28.77,13.4,10.0,exponentieel,22.9,3.432
FERM-043,128,33,33.2,6.8,6.86,29.98,11.44,10.0,exponentieel,20.7,3.684
FERM-043,130,33,32.9,6.8,6.87,30.34,12.44,10.0,exponentieel,19.4,3.786
FERM-043,132,33,33.1,6.8,6.83,30.9,12.24,10.0,exponentieel,11.3,3.897
FERM-043,134,33,33.1,6.8,6.86,31.96,11.89,10.0,exponentieel,17.3,4.098
FERM-043,136,33,33.0,6.8,6.87,33.03,11.29,10.0,exponentieel,11.0,4.241
FERM-043,138,33,33.1,6.8,6.91,32.79,10.57,10.0,exponentieel,14.5,4.324
FERM-043,140,33,33.1,6.8,6.76,33.59,10.42,10.0,exponentieel,15.4,4.508
FERM-043,142,33,33.2,6.8,6.98,34.55,10.06,10.0,exponentieel,13.8,4.711
FERM-043,144,33,32.9,6.8,6.95,35.02,10.31,10.0,exponentieel,7.7,4.8
FERM-043,146,33,32.9,6.8,6.93,35.72,9.47,10.0,exponentieel,10.1,5.025
FERM-043,148,33,32.8,6.8,6.87,35.99,9.95,10.0,exponentieel,7.8,5.11
FERM-043,150,33,33.0,6.8,6.9,36.94,9.85,10.0,exponentieel,5.0,5.342
FERM-043,152,33,33.1,6.8,6.96,37.33,8.86,10.0,exponentieel,8.2,5.452
FERM-043,154,33,32.6,6.8,6.87,38.34,9.79,10.0,exponentieel,5.0,5.661
FERM-043,156,33,33.1,6.8,6.84,38.06,8.57,10.0,exponentieel,5.0,5.713
FERM-043,158,33,32.8,6.8,6.87,38.86,9.62,10.0,exponentieel,8.0,5.891
FERM-043,160,33,32.8,6.8,6.93,39.61,8.14,10.0,exponentieel,5.0,6.099
FERM-043,162,33,32.7,6.8,6.86,40.4,8.11,10.0,exponentieel,5.0,6.285
FERM-043,164,33,33.1,6.8,6.88,40.54,8.11,10.0,exponentieel,5.0,6.403
FERM-043,166,33,33.1,6.8,6.9,41.03,8.67,10.0,exponentieel,5.0,6.552
FERM-043,168,33,33.1,6.8,6.8,41.38,8.46,10.0,exponentieel,5.0,6.665
FERM-043,170,33,32.8,6.8,6.84,42.07,7.9,10.0,exponentieel,5.0,6.893
FERM-043,172,33,32.8,6.8,6.88,41.91,6.81,10.0,exponentieel,5.0,6.944
FERM-043,174,33,33.1,6.8,6.9,42.93,6.45,10.0,exponentieel,5.0,7.197
FERM-043,176,33,33.0,6.8,6.89,43.21,8.4,10.0,exponentieel,5.0,7.316
FERM-043,178,33,33.1,6.8,6.86,43.92,6.28,10.0,exponentieel,5.0,7.496
FERM-043,180,33,33.1,6.8,6.84,43.74,7.32,10.0,exponentieel,5.0,7.581
FERM-043,182,33,33.1,6.8,6.85,44.34,6.85,10.0,exponentieel,5.0,7.743
FERM-043,184,33,33.2,6.8,6.8,44.63,5.77,10.0,exponentieel,5.0,7.888
FERM-043,186,33,32.9,6.8,6.83,44.71,5.6,10.0,exponentieel,5.0,7.998
FERM-043,188,33,33.0,6.8,6.79,45.07,6.73,10.0,exponentieel,5.0,8.167
FERM-043,190,33,32.9,6.8,6.87,45.11,5.78,10.0,exponentieel,5.0,8.249
FERM-043,192,33,33.0,6.8,6.74,45.57,5.95,10.0,exponentieel,5.0,8.426
FERM-043,194,33,32.8,6.8,6.67,45.47,6.64,10.0,exponentieel,5.0,8.511
FERM-043,196,33,32.9,6.8,6.75,45.6,6.01,10.0,exponentieel,5.0,8.637
FERM-043,198,33,33.0,6.8,6.84,46.17,6.47,10.0,exponentieel,5.0,8.829
FERM-044,0,33,33.2,7.2,7.27,0.79,16.35,0.0,exponentieel,86.9,0.0
FERM-044,2,33,33.2,7.2,7.24,0.89,16.87,0.0,exponentieel,83.6,0.025
FERM-044,4,33,32.8,7.2,7.17,0.86,15.89,0.0,exponentieel,85.6,0.0
FERM-044,6,33,33.3,7.2,7.31,0.93,17.19,0.0,exponentieel,82.7,0.002
FERM-044,8,33,33.2,7.2,7.22,1.08,16.21,0.0,exponentieel,84.0,0.018
FERM-044,10,33,33.3,7.2,7.35,1.34,16.0,0.0,exponentieel,84.0,0.019
FERM-044,12,33,32.9,7.2,7.24,1.6,15.23,0.0,exponentieel,87.9,0.011
FERM-044,14,33,33.2,7.2,7.32,1.07,16.99,0.0,exponentieel,88.2,0.047
FERM-044,16,33,33.1,7.2,7.27,1.06,17.04,0.0,exponentieel,83.8,0.017
FERM-044,18,33,32.9,7.2,7.2,1.31,15.87,0.0,exponentieel,82.9,0.022
FERM-044,20,33,33.3,7.2,7.3,1.03,15.93,0.0,exponentieel,81.8,0.0
FERM-044,22,33,32.8,7.2,7.26,1.15,15.57,0.53,exponentieel,73.0,0.039
FERM-044,24,33,33.2,7.2,7.31,1.56,15.86,0.56,exponentieel,73.6,0.034
FERM-044,26,33,32.8,7.2,7.36,1.53,15.16,0.6,exponentieel,79.7,0.029
FERM-044,28,33,33.4,7.2,7.26,1.85,15.65,0.64,exponentieel,75.4,0.057
FERM-044,30,33,33.4,7.2,7.35,1.58,16.1,0.67,exponentieel,73.9,0.043
FERM-044,32,33,32.5,7.2,7.27,1.81,16.18,0.72,exponentieel,78.0,0.057
FERM-044,34,33,33.2,7.2,7.27,2.33,15.72,0.76,exponentieel,74.2,0.108
FERM-044,36,33,33.1,7.2,7.28,2.14,15.09,0.81,exponentieel,74.2,0.092
FERM-044,38,33,33.4,7.2,7.23,1.92,17.01,0.86,exponentieel,78.6,0.072
FERM-044,40,33,33.5,7.2,7.39,2.58,15.81,0.91,exponentieel,77.8,0.076
FERM-044,42,33,32.7,7.2,7.34,2.76,14.78,0.97,exponentieel,72.8,0.111
FERM-044,44,33,33.1,7.2,7.34,2.7,16.19,1.03,exponentieel,71.3,0.113
FERM-044,46,33,32.8,7.2,7.34,2.78,15.28,1.09,exponentieel,75.0,0.153
FERM-044,48,33,32.9,7.2,7.3,3.15,15.37,1.16,exponentieel,72.9,0.121
FERM-044,50,33,33.0,7.2,7.15,3.4,14.9,1.23,exponentieel,72.8,0.127
FERM-044,52,33,33.1,7.2,7.24,3.1,14.48,1.31,exponentieel,71.0,0.176
FERM-044,54,33,33.0,7.2,7.23,3.69,15.44,1.39,exponentieel,72.9,0.171
FERM-044,56,33,32.8,7.2,7.21,4.05,14.78,1.47,exponentieel,73.4,0.235
FERM-044,58,33,33.0,7.2,7.27,3.77,15.44,1.56,exponentieel,72.7,0.238
FERM-044,60,33,33.2,7.2,7.22,3.77,14.9,1.66,exponentieel,70.8,0.199
FERM-044,62,33,33.1,7.2,7.2,4.35,14.79,1.76,exponentieel,75.7,0.276
FERM-044,64,33,33.1,7.2,7.2,4.53,14.24,1.87,exponentieel,67.5,0.281
FERM-044,66,33,33.3,7.2,7.21,4.52,15.04,1.99,exponentieel,75.7,0.284
FERM-044,68,33,32.9,7.2,7.17,5.31,14.18,2.11,exponentieel,67.8,0.359
FERM-044,70,33,33.0,7.2,7.13,5.53,13.2,2.24,exponentieel,67.1,0.381
FERM-044,72,33,32.9,7.2,7.09,5.59,15.34,2.38,exponentieel,64.4,0.404
FERM-044,74,33,33.3,7.2,7.13,5.9,14.4,2.53,exponentieel,72.3,0.414
FERM-044,76,33,32.9,7.2,7.05,6.74,13.71,2.68,exponentieel,67.5,0.521
FERM-044,78,33,32.8,7.2,7.09,6.18,14.28,2.85,exponentieel,63.9,0.466
FERM-044,80,33,32.8,7.2,7.15,6.96,13.8,3.02,exponentieel,66.1,0.592
FERM-044,82,33,33.0,7.2,7.16,7.25,13.67,3.21,exponentieel,60.2,0.6
FERM-044,84,33,33.1,7.2,7.12,7.02,13.96,3.41,exponentieel,71.3,0.593
FERM-044,86,33,32.7,7.2,7.16,7.91,13.35,3.62,exponentieel,67.4,0.682
FERM-044,88,33,33.0,7.2,7.09,8.46,13.1,3.85,exponentieel,59.6,0.754
FERM-044,90,33,33.1,7.2,7.09,8.71,12.59,4.08,exponentieel,60.0,0.781
FERM-044,92,33,33.1,7.2,7.06,8.66,13.95,4.34,exponentieel,63.5,0.806
FERM-044,94,33,32.9,7.2,7.12,9.28,12.71,4.6,exponentieel,57.8,0.866
FERM-044,96,33,33.2,7.2,7.11,10.31,12.9,4.89,exponentieel,58.5,0.983
FERM-044,98,33,32.7,7.2,7.04,10.37,13.17,5.19,exponentieel,58.0,1.018
FERM-044,100,33,33.5,7.2,7.12,10.95,11.77,5.51,exponentieel,55.8,1.095
FERM-044,102,33,33.1,7.2,7.11,11.79,12.62,5.85,exponentieel,55.7,1.214
FERM-044,104,33,33.0,7.2,7.12,12.21,12.0,6.21,exponentieel,59.5,1.335
FERM-044,106,33,32.9,7.2,7.12,12.47,11.91,6.6,exponentieel,59.0,1.322
FERM-044,108,33,32.8,7.2,7.09,13.66,11.07,7.01,exponentieel,52.5,1.485
FERM-044,110,33,32.7,7.2,7.1,14.09,10.63,7.44,exponentieel,45.2,1.524
FERM-044,112,33,32.9,7.2,7.13,14.04,11.06,7.9,exponentieel,53.7,1.555
FERM-044,114,33,33.2,7.2,7.09,15.14,10.93,8.39,exponentieel,46.9,1.696
FERM-044,116,33,32.9,7.2,7.22,16.15,9.52,8.91,exponentieel,48.8,1.848
FERM-044,118,33,32.9,7.2,7.14,16.8,10.48,9.46,exponentieel,45.6,2.005
FERM-044,120,33,32.8,7.2,7.14,17.12,9.64,10.0,exponentieel,38.3,2.037
FERM-044,122,33,32.7,7.2,7.15,17.92,8.89,10.0,exponentieel,42.0,2.185
FERM-044,124,33,32.9,7.2,7.25,18.46,9.16,10.0,exponentieel,47.4,2.304
FERM-044,126,33,33.0,7.2,7.17,19.25,9.96,10.0,exponentieel,41.2,2.414
FERM-044,128,33,33.1,7.2,7.24,19.97,7.75,10.0,exponentieel,37.6,2.548
FERM-044,130,33,33.1,7.2,7.28,20.38,8.59,10.0,exponentieel,40.9,2.66
FERM-044,132,33,33.1,7.2,7.23,21.08,8.19,10.0,exponentieel,37.3,2.774
FERM-044,134,33,32.8,7.2,7.19,22.01,7.72,10.0,exponentieel,35.3,2.946
FERM-044,136,33,32.8,7.2,7.23,22.45,8.06,10.0,exponentieel,34.0,3.035
FERM-044,138,33,32.9,7.2,7.19,23.28,7.52,10.0,exponentieel,33.2,3.206
FERM-044,140,33,33.1,7.2,7.23,24.08,8.09,10.0,exponentieel,32.0,3.362
FERM-044,142,33,33.2,7.2,7.36,25.17,6.45,10.0,exponentieel,28.8,3.611
FERM-044,144,33,32.8,7.2,7.3,25.02,6.99,10.0,exponentieel,27.3,3.626
FERM-044,146,33,33.1,7.2,7.27,26.06,5.54,10.0,exponentieel,26.2,3.811
FERM-044,148,33,32.8,7.2,7.35,27.25,5.33,10.0,exponentieel,25.1,4.048
FERM-044,150,33,32.9,7.2,7.2,27.61,6.01,10.0,exponentieel,24.0,4.158
FERM-044,152,33,33.1,7.2,7.37,29.05,5.1,10.0,exponentieel,20.5,4.431
FERM-044,154,33,33.1,7.2,7.28,29.39,4.85,10.0,exponentieel,21.4,4.5
FERM-044,156,33,33.0,7.2,7.19,29.91,4.89,10.0,exponentieel,20.3,4.714
FERM-044,158,33,33.0,7.2,7.29,31.1,3.6,10.0,exponentieel,22.9,4.951
FERM-044,160,33,32.8,7.2,7.26,31.12,4.3,10.0,exponentieel,19.8,4.997
FERM-044,162,33,32.8,7.2,7.35,32.0,2.73,10.0,exponentieel,14.5,5.254
FERM-044,164,33,32.7,7.2,7.19,32.74,3.7,10.0,exponentieel,20.7,5.403
FERM-044,166,33,33.1,7.2,7.33,33.74,2.57,10.0,exponentieel,8.2,5.67
FERM-044,168,33,32.8,7.2,7.36,33.87,3.1,10.0,exponentieel,14.2,5.739
FERM-044,170,33,32.9,7.2,7.26,34.88,2.38,10.0,exponentieel,12.6,5.977
FERM-044,172,33,32.8,7.2,7.37,35.69,3.45,10.0,exponentieel,5.6,6.178
FERM-044,174,33,33.0,7.2,7.16,35.7,2.68,10.0,exponentieel,12.3,6.267
FERM-044,176,33,33.0,7.2,7.27,36.42,1.85,10.0,exponentieel,9.0,6.484
FERM-044,178,33,33.2,7.2,7.17,36.53,2.47,10.0,exponentieel,5.0,6.613
FERM-044,180,33,33.1,7.2,7.24,37.15,1.55,10.0,exponentieel,5.7,6.739
FERM-044,182,33,32.9,7.2,7.27,38.11,1.84,10.0,exponentieel,5.0,7.003
FERM-044,184,33,32.4,7.2,7.26,38.97,0.67,10.0,exponentieel,5.0,7.211
FERM-044,186,33,33.1,7.2,7.34,39.4,2.11,10.0,exponentieel,5.0,7.403
FERM-044,188,33,33.3,7.2,7.25,39.75,1.77,10.0,exponentieel,5.0,7.53
FERM-044,190,33,33.1,7.2,7.12,39.75,0.43,10.0,exponentieel,5.4,7.611
FERM-044,192,33,33.2,7.2,7.21,39.99,0.0,10.0,exponentieel,5.0,7.743
FERM-044,194,33,33.0,7.2,7.17,40.82,0.55,10.0,exponentieel,5.0,8.0
FERM-044,196,33,32.6,7.2,7.19,41.48,0.18,10.0,exponentieel,5.0,8.204
FERM-044,198,33,33.0,7.2,7.13,42.16,0.36,10.0,exponentieel,5.0,8.424
FERM-045,0,33,33.1,7.0,7.04,0.89,24.08,0.0,exponentieel,82.3,0.0
FERM-045,2,33,32.4,7.0,7.05,0.76,23.67,0.0,exponentieel,87.1,0.0
FERM-045,4,33,33.2,7.0,7.04,0.88,24.14,0.0,exponentieel,86.7,0.021
FERM-045,6,33,33.2,7.0,7.07,0.56,24.68,0.0,exponentieel,82.6,0.002
FERM-045,8,33,33.0,7.0,6.96,0.7,24.96,0.0,exponentieel,80.6,0.0
FERM-045,10,33,32.7,7.0,7.04,0.69,24.58,0.0,exponentieel,83.4,0.0
FERM-045,12,33,33.0,7.0,7.08,1.19,24.35,0.0,exponentieel,77.9,0.027
FERM-045,14,33,32.5,7.0,7.08,0.63,24.12,0.0,exponentieel,77.9,0.018
FERM-045,16,33,32.9,7.0,7.08,1.41,23.82,0.0,exponentieel,83.1,0.017
FERM-045,18,33,33.1,7.0,7.08,1.23,24.48,0.0,exponentieel,80.4,0.0
FERM-045,20,33,33.1,7.0,7.14,0.79,24.8,0.0,exponentieel,83.8,0.0
FERM-045,22,33,32.9,7.0,7.09,1.2,23.86,0.53,exponentieel,80.8,0.009
FERM-045,24,33,32.8,7.0,7.03,1.01,24.42,0.56,exponentieel,76.0,0.026
FERM-045,26,33,32.8,7.0,7.1,1.11,24.37,0.6,exponentieel,75.9,0.045
FERM-045,28,33,33.1,7.0,7.14,1.36,24.82,0.64,exponentieel,75.3,0.022
FERM-045,30,33,32.7,7.0,7.14,1.29,24.01,0.67,exponentieel,72.7,0.035
FERM-045,32,33,32.8,7.0,7.09,1.58,23.4,0.72,exponentieel,80.9,0.037
FERM-045,34,33,33.0,7.0,7.1,1.08,23.76,0.76,exponentieel,73.9,0.044
FERM-045,36,33,33.0,7.0,7.04,1.66,24.76,0.81,exponentieel,74.5,0.067
FERM-045,38,33,32.8,7.0,7.02,1.6,23.65,0.86,exponentieel,84.1,0.068
FERM-045,40,33,32.7,7.0,7.18,2.11,24.67,0.91,exponentieel,74.7,0.08
FERM-045,42,33,33.0,7.0,7.1,1.71,24.15,0.97,exponentieel,79.5,0.064
FERM-045,44,33,33.0,7.0,7.08,2.09,23.62,1.03,exponentieel,72.0,0.071
FERM-045,46,33,33.4,7.0,7.09,2.06,22.99,1.09,exponentieel,69.1,0.039
FERM-045,48,33,33.0,7.0,7.14,2.53,22.7,1.16,exponentieel,73.3,0.127
FERM-045,50,33,32.7,7.0,7.1,2.63,23.62,1.23,exponentieel,80.9,0.1
FERM-045,52,33,33.0,7.0,7.17,2.5,23.96,1.31,exponentieel,77.4,0.121
FERM-045,54,33,33.4,7.0,7.04,2.54,23.81,1.39,exponentieel,76.0,0.083
FERM-045,56,33,33.3,7.0,7.06,2.99,23.68,1.47,exponentieel,75.5,0.142
FERM-045,58,33,33.2,7.0,7.0,3.37,23.28,1.56,exponentieel,71.0,0.164
FERM-045,60,33,33.3,7.0,7.1,3.37,23.38,1.66,exponentieel,69.2,0.221
FERM-045,62,33,33.1,7.0,6.97,3.54,23.49,1.76,exponentieel,74.8,0.186
FERM-045,64,33,33.1,7.0,7.03,3.98,22.06,1.87,exponentieel,71.1,0.249
FERM-045,66,33,33.2,7.0,6.91,3.79,22.22,1.99,exponentieel,67.9,0.251
FERM-045,68,33,32.8,7.0,6.94,3.95,23.1,2.11,exponentieel,70.7,0.266
FERM-045,70,33,33.1,7.0,6.93,4.55,22.78,2.24,exponentieel,71.8,0.318
FERM-045,72,33,33.2,7.0,6.87,5.01,22.43,2.38,exponentieel,66.8,0.337
FERM-045,74,33,33.0,7.0,6.85,4.77,22.42,2.53,exponentieel,72.2,0.316
FERM-045,76,33,33.3,7.0,7.01,5.09,22.21,2.68,exponentieel,66.5,0.345
FERM-045,78,33,32.8,7.0,6.95,5.17,22.53,2.85,exponentieel,66.4,0.397
FERM-045,80,33,32.9,7.0,6.92,5.92,23.11,3.02,exponentieel,67.0,0.461
FERM-045,82,33,32.8,7.0,6.94,6.04,23.4,3.21,exponentieel,67.0,0.481
FERM-045,84,33,32.9,7.0,6.97,6.04,22.72,3.41,exponentieel,71.6,0.525
FERM-045,86,33,33.3,7.0,6.91,6.79,22.04,3.62,exponentieel,63.2,0.551
FERM-045,88,33,33.1,7.0,6.92,7.12,21.52,3.85,exponentieel,68.2,0.635
FERM-045,90,33,33.1,7.0,6.92,7.19,22.02,4.08,exponentieel,63.8,0.612
FERM-045,92,33,32.8,7.0,6.88,7.83,21.72,4.34,exponentieel,61.4,0.717
FERM-045,94,33,32.8,7.0,6.99,7.75,21.71,4.6,exponentieel,58.3,0.65
FERM-045,96,33,32.5,7.0,6.9,8.28,21.3,4.89,exponentieel,63.9,0.762
FERM-045,98,33,32.9,7.0,6.94,9.44,20.65,5.19,exponentieel,64.0,0.862
FERM-045,100,33,33.2,7.0,6.92,9.28,21.36,5.51,exponentieel,63.8,0.897
FERM-045,102,33,33.2,7.0,6.82,9.59,21.57,5.85,exponentieel,66.1,0.926
FERM-045,104,33,33.1,7.0,6.84,9.82,20.29,6.21,exponentieel,54.2,0.985
FERM-045,106,33,33.0,7.0,6.97,11.15,20.56,6.6,exponentieel,59.5,1.141
FERM-045,108,33,33.1,7.0,6.94,11.56,19.96,7.01,exponentieel,54.1,1.242
FERM-045,110,33,32.8,7.0,6.92,12.08,19.92,7.44,exponentieel,54.0,1.251
FERM-045,112,33,33.0,7.0,6.88,12.39,20.09,7.9,exponentieel,51.7,1.294
FERM-045,114,33,33.0,7.0,6.85,13.58,20.12,8.39,exponentieel,60.2,1.476
FERM-045,116,33,33.2,7.0,7.04,13.69,20.39,8.91,exponentieel,49.0,1.536
FERM-045,118,33,33.1,7.0,6.95,14.04,19.17,9.46,exponentieel,52.3,1.582
FERM-045,120,33,33.4,7.0,6.96,14.9,19.63,10.0,exponentieel,52.3,1.734
FERM-045,122,33,33.2,7.0,6.96,15.35,18.7,10.0,exponentieel,44.9,1.837
FERM-045,124,33,33.1,7.0,7.06,15.93,17.24,10.0,exponentieel,52.1,1.917
FERM-045,126,33,33.1,7.0,6.96,16.9,17.82,10.0,exponentieel,46.1,2.066
FERM-045,128,33,33.1,7.0,7.01,17.2,18.74,10.0,exponentieel,46.5,2.108
FERM-045,130,33,32.9,7.0,7.06,18.18,17.53,10.0,exponentieel,40.6,2.25
FERM-045,132,33,33.0,7.0,7.02,19.0,16.08,10.0,exponentieel,40.8,2.431
FERM-045,134,33,33.3,7.0,7.06,19.71,17.26,10.0,exponentieel,43.4,2.567
FERM-045,136,33,32.7,7.0,6.98,20.74,16.74,10.0,exponentieel,33.7,2.739
FERM-045,138,33,33.0,7.0,7.15,21.64,15.57,10.0,exponentieel,30.8,2.914
FERM-045,140,33,32.8,7.0,7.07,21.9,16.02,10.0,exponentieel,40.2,2.972
FERM-045,142,33,33.2,7.0,7.1,22.64,16.18,10.0,exponentieel,34.8,3.157
FERM-045,144,33,33.1,7.0,7.1,23.07,15.04,10.0,exponentieel,35.1,3.22
FERM-045,146,33,33.4,7.0,7.05,24.65,14.17,10.0,exponentieel,27.5,3.521
FERM-045,148,33,32.8,7.0,7.18,25.39,14.5,10.0,exponentieel,34.4,3.683
FERM-045,150,33,32.8,7.0,7.17,25.56,14.39,10.0,exponentieel,28.8,3.752
FERM-045,152,33,33.3,7.0,6.96,26.41,14.36,10.0,exponentieel,24.6,3.941
FERM-045,154,33,32.9,7.0,7.12,26.41,15.19,10.0,exponentieel,29.3,3.995
FERM-045,156,33,33.0,7.0,7.13,27.9,13.53,10.0,exponentieel,28.6,4.235
FERM-045,158,33,33.2,7.0,7.12,28.4,14.14,10.0,exponentieel,21.0,4.36
FERM-045,160,33,32.9,7.0,7.06,29.15,13.73,10.0,exponentieel,19.6,4.52
FERM-045,162,33,33.1,7.0,7.11,30.51,13.04,10.0,exponentieel,17.2,4.81
FERM-045,164,33,33.1,7.0,7.17,30.93,11.96,10.0,exponentieel,23.9,4.964
FERM-045,166,33,32.6,7.0,7.13,31.6,12.17,10.0,exponentieel,18.9,5.133
FERM-045,168,33,32.7,7.0,7.13,32.09,11.4,10.0,exponentieel,16.4,5.296
FERM-045,170,33,32.9,7.0,7.07,33.44,11.05,10.0,exponentieel,13.8,5.551
FERM-045,172,33,32.8,7.0,7.14,33.74,10.48,10.0,exponentieel,7.6,5.692
FERM-045,174,33,32.9,7.0,7.11,34.36,11.55,10.0,exponentieel,9.2,5.877
FERM-045,176,33,32.7,7.0,7.12,34.96,11.46,10.0,exponentieel,5.4,5.997
FERM-045,178,33,32.7,7.0,7.11,35.57,10.72,10.0,exponentieel,6.7,6.169
FERM-045,180,33,33.1,7.0,7.07,36.19,10.42,10.0,exponentieel,13.9,6.369
FERM-045,182,33,32.5,7.0,7.11,36.81,10.19,10.0,exponentieel,6.3,6.562
FERM-045,184,33,32.9,7.0,6.98,37.05,9.98,10.0,exponentieel,5.0,6.675
FERM-045,186,33,33.0,7.0,7.01,37.82,9.74,10.0,exponentieel,5.0,6.879
FERM-045,188,33,33.1,7.0,6.95,38.64,9.35,10.0,exponentieel,5.0,7.12
FERM-045,190,33,33.0,7.0,6.9,38.86,9.67,10.0,exponentieel,5.0,7.21
FERM-045,192,33,32.8,7.0,7.0,39.38,9.85,10.0,exponentieel,5.0,7.382
FERM-045,194,33,32.7,7.0,6.89,40.23,9.24,10.0,exponentieel,5.0,7.658
FERM-045,196,33,32.8,7.0,6.95,40.73,8.45,10.0,exponentieel,5.0,7.862
FERM-045,198,33,32.7,7.0,7.0,40.81,8.67,10.0,exponentieel,5.0,7.922
FERM-046,0,37,37.0,7.2,7.14,1.62,16.7,0.0,exponentieel,82.7,0.0
FERM-046,2,37,36.7,7.2,7.13,0.77,17.49,0.0,exponentieel,85.2,0.024
FERM-046,4,37,37.0,7.2,7.19,0.78,17.1,0.0,exponentieel,86.0,0.0
FERM-046,6,37,36.9,7.2,7.2,1.33,16.38,0.0,exponentieel,85.7,0.0
